92-U-234(n,total fission) ENDF/B-VII.1
1373.73,9.99383E-5
1373.95,1.18569E-4
1374.1,1.39101E-4
1374.22,1.6269E-4
1374.32,1.92315E-4
1374.4,2.26815E-4
1374.48,2.76171E-4
1374.55,3.42349E-4
1374.62,4.25391E-4
1374.68,5.39163E-4
1374.75,6.94371E-4
1374.82,9.04646E-4
1374.88,0.00118697
1374.95,0.00156203
1375.02,0.00207527
1375.09,0.00274629
1375.15,0.00361074
1375.23,0.00488512
1375.31,0.0065213
1375.4,0.00893824
1375.5,0.0121689
1375.61,0.0167097
1375.75,0.0243611
1376.17,0.0491223
1376.33,0.0560068
1376.49,0.0585824
1376.5,0.0585889
1376.64,0.0567565
1376.79,0.0510573
1377.03,0.0375551
1377.28,0.022293
1377.42,0.0155879
1377.53,0.0110949
1377.63,0.00808916
1377.71,0.00607785
1377.79,0.00453868
1377.86,0.00347825
1377.92,0.00264399
1377.99,0.00199767
1378.06,0.00151182
1378.13,0.00114413
1378.19,8.90997E-4
1378.25,6.98335E-4
1378.31,5.5292E-4
1378.37,4.43773E-4
1378.44,3.59397E-4
1378.51,2.93118E-4
1378.57,2.45261E-4
1378.66,2.03328E-4
1378.76,1.69959E-4
1378.87,1.4777E-4
1379.03,1.25474E-4
1379.24,1.06775E-4
1379.54,8.95036E-5
1379.9,7.59375E-5
1380.33,6.52407E-5
1380.91,5.64483E-5
1381.64,5.02851E-5
1382.22,4.75816E-5
1383.35,4.56919E-5
1384.5,4.70048E-5
1385.95,5.22613E-5
1387.11,5.97818E-5
1388.27,7.16038E-5
1389.16,8.50198E-5
1389.91,1.00954E-4
1390.61,1.222E-4
1391.21,1.47691E-4
1391.78,1.8247E-4
1392.27,2.24975E-4
1392.7,2.78085E-4
1393.04,3.37839E-4
1393.33,4.08599E-4
1393.58,4.94307E-4
1393.8,5.97631E-4
1393.99,7.22242E-4
1394.12,8.5508E-4
1394.24,0.00103076
1394.35,0.00125693
1394.44,0.00153654
1394.52,0.00185921
1394.6,0.00231687
1394.67,0.00288977
1394.74,0.00365505
1394.82,0.00467151
1394.89,0.00600903
1394.96,0.00783235
1395.05,0.0104134
1395.13,0.0137689
1395.22,0.0185807
1395.32,0.0253991
1395.43,0.0345608
1395.56,0.0486014
1395.76,0.0750847
1396.05,0.114763
1396.22,0.131401
1396.38,0.137891
1396.4,0.137947
1396.56,0.132995
1396.71,0.11923
1396.97,0.0856553
1397.2,0.0530057
1397.34,0.0375447
1397.45,0.0278069
1397.55,0.0205734
1397.63,0.0155572
1397.72,0.0118138
1397.8,0.00890827
1397.87,0.0068394
1397.95,0.00531148
1398.02,0.00414425
1398.09,0.00326143
1398.17,0.00259886
1398.24,0.00210398
1398.31,0.00173483
1398.4,0.0014012
1398.5,0.00116638
1398.6,9.74371E-4
1398.74,8.07366E-4
1398.91,6.69915E-4
1399.12,5.55062E-4
1399.38,4.60695E-4
1399.69,3.81475E-4
1400.03,3.22123E-4
1400.43,2.73025E-4
1400.91,2.34278E-4
1401.46,2.06829E-4
1402.15,1.89142E-4
1402.7,1.84593E-4
1403.35,1.88503E-4
1403.99,2.02617E-4
1404.64,2.29058E-4
1405.12,2.59917E-4
1405.67,3.11079E-4
1406.12,3.7518E-4
1406.5,4.52024E-4
1406.84,5.47174E-4
1407.12,6.62172E-4
1407.38,8.1033E-4
1407.57,9.68468E-4
1407.74,0.00117634
1407.87,0.00141517
1407.99,0.00171157
1408.08,0.00208024
1408.18,0.00260199
1408.27,0.00322315
1408.35,0.00401175
1408.43,0.00509388
1408.52,0.00652969
1408.6,0.00841184
1408.68,0.0108425
1408.78,0.014489
1408.89,0.0196421
1409.0,0.0266069
1409.13,0.0372303
1409.33,0.0562887
1409.67,0.0919986
1409.85,0.104632
1410.03,0.110432
1410.07,0.110633
1410.29,0.106618
1410.61,0.097104
1410.68,0.0965397
1410.88,0.100121
1411.33,0.120459
1411.43,0.121947
1411.6,0.11792
1411.75,0.107277
1411.97,0.0838389
1412.27,0.0474152
1412.42,0.033101
1412.53,0.0238883
1412.63,0.0177703
1412.71,0.013394
1412.8,0.0099653
1412.87,0.00760006
1412.95,0.00577131
1413.03,0.00438123
1413.09,0.00349337
1413.16,0.00274292
1413.23,0.00216801
1413.3,0.00174223
1413.38,0.00139902
1413.46,0.00115448
1413.56,9.50623E-4
1413.66,8.0365E-4
1413.79,6.76562E-4
1413.95,5.79827E-4
1414.17,4.87807E-4
1414.47,4.05001E-4
1414.81,3.35903E-4
1415.27,2.70877E-4
1415.78,2.19853E-4
1416.38,1.78798E-4
1417.06,1.45317E-4
1417.79,1.20098E-4
1418.59,1.00763E-4
1419.5,8.47898E-5
1420.6,7.13742E-5
1421.85,6.12804E-5
1423.38,5.37414E-5
1424.92,5.00303E-5
1425.83,4.94279E-5
1427.04,5.05993E-5
1428.37,5.49094E-5
1429.44,6.15912E-5
1430.25,6.94996E-5
1431.05,8.15885E-5
1431.73,9.72603E-5
1432.29,1.16338E-4
1432.73,1.37904E-4
1433.1,1.63378E-4
1433.43,1.96301E-4
1433.65,2.29967E-4
1433.83,2.71175E-4
1433.97,3.19911E-4
1434.07,3.77249E-4
1434.16,4.47064E-4
1434.25,5.47796E-4
1434.33,6.77231E-4
1434.4,8.35539E-4
1434.47,0.00104886
1434.54,0.00135103
1434.61,0.0017578
1434.69,0.00229874
1434.76,0.00300853
1434.83,0.00392594
1434.91,0.00509313
1434.99,0.00674805
1435.08,0.00922561
1435.19,0.0126737
1435.31,0.0176549
1435.46,0.0254707
1435.86,0.0482374
1436.04,0.0552329
1436.2,0.0573797
1436.35,0.0554947
1436.53,0.0490209
1436.8,0.0340092
1437.01,0.0221333
1437.14,0.0159516
1437.25,0.0120437
1437.34,0.00937279
1437.44,0.00737722
1437.51,0.00630909
1437.57,0.00561629
1437.63,0.00518994
1437.7,0.00502091
1437.72,0.00502083
1437.78,0.00518876
1437.85,0.00561153
1437.93,0.00658541
1438.02,0.00805607
1438.11,0.010352
1438.21,0.0135326
1438.33,0.0184206
1438.47,0.0256794
1438.71,0.0409842
1438.96,0.0563542
1439.13,0.0636633
1439.3,0.066301
1439.46,0.064029
1439.62,0.057363
1439.87,0.0418917
1440.11,0.0266422
1440.25,0.0189913
1440.37,0.013713
1440.48,0.0100801
1440.58,0.00759973
1440.66,0.00583393
1440.75,0.00446255
1440.83,0.00341634
1440.92,0.00263027
1441.0,0.00204689
1441.09,0.00159932
1441.18,0.00127642
1441.27,0.00104309
1441.36,8.73145E-4
1441.47,7.24975E-4
1441.6,5.98603E-4
1441.75,4.9983E-4
1441.94,4.14532E-4
1442.19,3.38418E-4
1442.49,2.74449E-4
1442.82,2.24084E-4
1443.18,1.85003E-4
1443.59,1.51966E-4
1444.08,1.24355E-4
1444.67,1.00375E-4
1445.37,8.0838E-5
1446.09,6.67566E-5
1446.92,5.50455E-5
1447.84,4.58622E-5
1448.76,3.91972E-5
1449.94,3.30607E-5
1451.37,2.79511E-5
1452.81,2.44501E-5
1453.95,2.24874E-5
1455.71,2.06647E-5
1457.46,2.0109E-5
1459.04,2.0857E-5
1460.1,2.22711E-5
1461.15,2.49433E-5
1461.91,2.80991E-5
1462.6,3.24641E-5
1463.18,3.78408E-5
1463.73,4.53723E-5
1464.21,5.49979E-5
1464.62,6.7109E-5
1464.95,8.1424E-5
1465.24,9.90461E-5
1465.48,1.21171E-4
1465.65,1.43689E-4
1465.8,1.73563E-4
1465.92,2.08049E-4
1466.03,2.54178E-4
1466.13,3.12509E-4
1466.21,3.82228E-4
1466.29,4.77561E-4
1466.37,6.04685E-4
1466.44,7.55635E-4
1466.51,9.51824E-4
1466.6,0.00125306
1466.68,0.00165198
1466.77,0.00218327
1466.86,0.00294254
1466.96,0.00401605
1467.07,0.00542762
1467.19,0.00747349
1467.35,0.0108274
1467.75,0.0199663
1467.93,0.022701
1468.1,0.0236933
1468.1,0.0236938
1468.27,0.0227852
1468.43,0.0202727
1468.7,0.014312
1468.94,0.00889743
1469.08,0.00627979
1469.2,0.00454496
1469.3,0.00335589
1469.39,0.00250356
1469.48,0.00187925
1469.56,0.00143492
1469.64,0.00109471
1469.73,8.38085E-4
1469.8,6.57334E-4
1469.88,5.21433E-4
1469.95,4.19846E-4
1470.03,3.44087E-4
1470.12,2.78001E-4
1470.22,2.30993E-4
1470.33,1.90725E-4
1470.45,1.61166E-4
1470.62,1.32553E-4
1470.82,1.09639E-4
1471.06,9.11212E-5
1471.34,7.53751E-5
1471.65,6.3227E-5
1472.06,5.1709E-5
1472.53,4.24281E-5
1473.05,3.54373E-5
1473.72,2.92946E-5
1474.42,2.49306E-5
1475.35,2.12277E-5
1476.04,1.94091E-5
1476.96,1.78669E-5
1478.21,1.69958E-5
1478.54,1.69782E-5
1479.46,1.74397E-5
1480.38,1.88492E-5
1481.07,2.08273E-5
1481.77,2.40824E-5
1482.23,2.74166E-5
1482.71,3.25375E-5
1483.12,3.91781E-5
1483.42,4.64982E-5
1483.67,5.54092E-5
1483.85,6.49253E-5
1483.98,7.52349E-5
1484.08,8.74648E-5
1484.18,1.05323E-4
1484.26,1.26761E-4
1484.34,1.57694E-4
1484.41,1.97324E-4
1484.47,2.45673E-4
1484.54,3.10656E-4
1484.6,3.97565E-4
1484.66,5.10594E-4
1484.72,6.43533E-4
1484.79,8.5086E-4
1484.86,0.00112329
1484.93,0.00147652
1485.0,0.00192827
1485.07,0.00256168
1485.15,0.00344565
1485.25,0.00470291
1485.34,0.00637486
1485.45,0.0087598
1485.59,0.0124394
1485.85,0.0209003
1486.09,0.0282428
1486.26,0.031657
1486.4,0.032571
1486.55,0.0315035
1486.71,0.0282331
1486.95,0.0208905
1487.21,0.0124354
1487.35,0.00875966
1487.46,0.00637743
1487.55,0.00470757
1487.65,0.00345172
1487.73,0.00256862
1487.81,0.0019191
1487.88,0.0014323
1487.95,0.00109125
1488.02,8.28737E-4
1488.09,6.29363E-4
1488.16,4.79804E-4
1488.22,3.78512E-4
1488.28,3.03358E-4
1488.35,2.38736E-4
1488.42,1.9217E-4
1488.49,1.58752E-4
1488.56,1.34809E-4
1488.65,1.13027E-4
1488.75,9.88702E-5
1488.89,8.60367E-5
1489.04,7.83741E-5
1489.21,7.38377E-5
1489.45,7.23307E-5
1489.65,7.49441E-5
1489.8,8.03476E-5
1489.95,9.10508E-5
1490.05,1.03335E-4
1490.15,1.22496E-4
1490.24,1.47885E-4
1490.32,1.81014E-4
1490.4,2.24801E-4
1490.47,2.84881E-4
1490.55,3.66474E-4
1490.62,4.75949E-4
1490.7,6.2084E-4
1490.77,8.09752E-4
1490.85,0.00106734
1490.94,0.00141562
1491.03,0.00191807
1491.13,0.00255287
1491.24,0.00354237
1491.39,0.00510845
1491.85,0.0108269
1492.03,0.0123778
1492.2,0.0128856
1492.36,0.0124324
1492.52,0.0111709
1492.77,0.00809234
1493.02,0.00497934
1493.16,0.00345605
1493.28,0.00251347
1493.38,0.00182908
1493.48,0.00134412
1493.56,9.98005E-4
1493.64,7.70348E-4
1493.71,5.91863E-4
1493.78,4.53947E-4
1493.86,3.48827E-4
1493.93,2.7061E-4
1494.0,2.11309E-4
1494.07,1.71233E-4
1494.14,1.37902E-4
1494.22,1.13394E-4
1494.3,9.23255E-5
1494.39,7.78522E-5
1494.49,6.55493E-5
1494.6,5.69861E-5
1494.77,4.77322E-5
1494.98,4.01668E-5
1495.25,3.3426E-5
1495.61,2.75621E-5
1495.96,2.34321E-5
1496.42,1.95872E-5
1496.97,1.63909E-5
1497.6,1.39012E-5
1498.4,1.16814E-5
1499.36,9.90812E-6
1499.68,9.50914E-6
1500.0,9.22151E-6
1500.0,0.00804513
1750.0,0.00638269
2000.0,0.00501662
2250.0,0.00384966
2500.0,0.00282146
2625.0,0.00348046
2750.0,0.00409931
3000.0,0.005233
3500.0,0.00716671
4184.35,0.00811156
4250.0,0.0082022
5000.0,0.00915302
5977.65,0.0107198
6500.0,0.0115569
7770.94,0.0133671
8000.0,0.0136934
9564.24,0.0130727
9750.0,0.012999
11500.0,0.0124857
13748.6,0.01201
15000.0,0.0117453
17932.9,0.0110923
20000.0,0.0106321
23910.6,0.00997721
25000.0,0.00979478
28750.0,0.0116397
32500.0,0.0132236
38854.7,0.0153967
40000.0,0.0157883
47821.2,0.0138074
50000.0,0.0132556
59776.5,0.0113628
60000.0,0.0113195
70000.0,0.0143633
80000.0,0.0167908
100000.0,0.0203435
100000.0,0.022003
110000.0,0.0387928
120000.0,0.0473184
135000.0,0.0450559
150000.0,0.0431115
170000.0,0.042329
185000.0,0.0441155
205000.0,0.0490183
230000.0,0.0581693
260000.0,0.0752441
290000.0,0.0974961
320000.0,0.12659
360000.0,0.180771
395000.0,0.241925
425000.0,0.312967
470000.0,0.44882
500000.0,0.54928
520000.0,0.652072
540000.0,0.696186
580000.0,0.735092
650000.0,0.911534
760000.0,1.28303
780000.0,1.30883
940000.0,1.08602
960000.0,1.07495
1040000.0,1.12223
1140000.0,1.19756
1180000.0,1.18763
1340000.0,1.30184
1400000.0,1.2966
1740000.0,1.51744
1900000.0,1.54056
2400000.0,1.48372
2500000.0,1.4818
3100000.0,1.51047
4250000.0,1.40324
4850000.0,1.34179
5700000.0,1.25033
5975000.0,1.29149
6750000.0,1.648
7600000.0,2.04226
8050000.0,2.16562
8200000.0,2.1706
9300000.0,2.14815
9900000.0,2.16259
1.26E7,1.91322
1.28E7,1.90715
1.35E7,1.96595
1.46E7,2.16885
1.55E7,2.37176
1.58E7,2.38816
1.8625E7,2.20114
2.175E7,2.15222
2.25E7,2.15362
3.0E7,2.08
