E(MeV)  pendfb7/Fe56:2
0.312664079  0.154981172
0.312703905  0.153769805
0.3127278  0.152336205
0.312748283  0.150190613
0.312763645  0.147509334
0.312782989  0.142541594
0.312787256  0.142051771
0.3127901  0.142371092
0.312793008  0.143614114
0.312795237  0.145478338
0.312797466  0.148414917
0.312798952  0.151114593
0.312800438  0.154520298
0.312801924  0.158734242
0.312803409  0.163857681
0.312804975  0.170364264
0.312806541  0.178120661
0.312808107  0.187236705
0.312809673  0.197807431
0.312811239  0.209906965
0.312812414  0.220018804
0.31281372  0.232308773
0.312815026  0.245697873
0.312816332  0.260158769
0.312818389  0.284980822
0.312820494  0.312672405
0.312822599  0.342185981
0.312828324  0.425990415
0.312830682  0.45895234
0.312833039  0.488993242
0.312835173  0.512586719
0.312837137  0.530500289
0.312838877  0.542868537
0.312840707  0.552001263
0.31284233  0.556614933
0.312843817  0.557916775
0.312845614  0.55579731
0.31284741  0.549797325
0.312849095  0.540884613
0.312850778  0.529122932
0.312853136  0.508552296
0.312855072  0.488828058
0.312858525  0.449564396
0.312864138  0.382922542
0.312866875  0.352495365
0.3128687  0.333704571
0.312870524  0.316347353
0.31287284  0.296527079
0.312874945  0.280725251
0.31287705  0.26699374
0.312879156  0.255218251
0.31288126  0.24525536
0.312882663  0.23952002
0.312884909  0.231681773
0.312887154  0.225284371
0.3128894  0.220086465
0.312892768  0.214082041
0.312896136  0.209689669
0.312900626  0.20554119
0.312905334  0.202532879
0.312913179  0.199224395
0.312922593  0.196721504
0.312938282  0.194298931
0.312950833  0.193252479
0.312975934  0.192501169
0.313011418  0.193160398
0.313046902  0.194967956
0.313100128  0.198964039
0.313158424  0.204601383
0.31323953  0.214169913
0.313320637  0.22542579
0.313401743  0.238334123
0.31348285  0.252907499
0.313563956  0.26921282
0.313638304  0.28577713
0.313705893  0.302247998
0.313773482  0.320197336
0.31384107  0.339837846
0.313908659  0.361348697
0.313976248  0.385033306
0.314040457  0.409948241
0.314101287  0.436237084
0.31414691  0.458078248
0.314192532  0.48230617
0.314238154  0.509577621
0.314269245  0.530418568
0.314301012  0.554154841
0.314332779  0.581064701
0.314356604  0.603915913
0.314380428  0.629707688
0.314402733  0.657284385
0.314425037  0.68910793
0.314441765  0.716507799
0.314458493  0.747734184
0.314476404  0.786565684
0.314489922  0.820559659
0.31450344  0.859626139
0.314513579  0.892997774
0.314523716  0.930594249
0.314533855  0.973285399
0.314543993  1.0221433
0.314554132  1.07856733
0.314560891  1.121251
0.31456765  1.16875026
0.314574408  1.22186071
0.314580153  1.27215354
0.31458725  1.34195509
0.314594347  1.42183681
0.314599078  1.48172291
0.31460381  1.54781942
0.314608541  1.6210167
0.314613272  1.70241984
0.314617327  1.77970502
0.314622396  1.88763742
0.314627466  2.01033571
0.314630845  2.10167186
0.314634225  2.20183701
0.314637604  2.31193652
0.314640983  2.43335425
0.314644193  2.56062084
0.314647235  2.69339937
0.314650276  2.83955529
0.314653318  3.00098042
0.314656359  3.17963899
0.314659401  3.37803416
0.314662442  3.59877375
0.314665484  3.84513342
0.314668187  4.08833778
0.314670553  4.32225682
0.314672919  4.57794058
0.314675285  4.85757444
0.31467765  5.16333846
0.314680016  5.49790317
0.314682381  5.86344595
0.314684747  6.26272071
0.314686774  6.63327668
0.314689309  7.1358598
0.314691844  7.68402889
0.314694378  8.279126
0.314696913  8.92230773
0.314699447  9.61258581
0.314702489  10.5009452
0.31470553  11.4477196
0.314710093  12.9537877
0.314718541  15.8217792
0.314722697  17.1376269
0.314726212  18.1257513
0.314728849  18.7622071
0.314731079  19.2152962
0.314733783  19.6456607
0.314736243  19.9131229
0.314738459  20.0466152
0.314740216  20.0779719
0.314742352  20.0267405
0.314744326  19.8932109
0.31474703  19.5806819
0.314749733  19.1282548
0.314752166  18.6132711
0.314754599  18.0095425
0.314757607  17.1621071
0.314761764  15.8581979
0.314771981  12.4347716
0.314775096  11.4323218
0.314778211  10.4813551
0.314780742  9.75410483
0.314783662  8.97075412
0.314786582  8.24958781
0.314789502  7.59092159
0.314792423  6.99299438
0.314795342  6.45346507
0.314797845  6.03411282
0.314800348  5.65187059
0.314802851  5.30389532
0.314805354  4.98732876
0.314807857  4.69938113
0.31481036  4.43738992
0.314812863  4.19885784
0.314815365  3.98155728
0.314818146  3.76225867
0.314820927  3.56384355
0.314823708  3.3839787
0.314826489  3.22059724
0.31482927  3.07187561
0.314832051  2.93620916
0.314836223  2.75413067
0.314839421  2.62977072
0.314843037  2.50292114
0.314846652  2.38889181
0.314850267  2.28603259
0.314853882  2.19296976
0.314859304  2.0692335
0.314864727  1.9616337
0.314869315  1.88126137
0.314874877  1.79495822
0.314880439  1.71907708
0.314886001  1.65206726
0.314891563  1.59265696
0.314899906  1.51553919
0.314908249  1.45035075
0.314916591  1.39490538
0.314924934  1.34747931
0.314933277  1.30673035
0.314944401  1.26095855
0.314955524  1.22318608
0.314968873  1.18630378
0.314982221  1.15678165
0.315000019  1.12632717
0.315017817  1.10377949
0.31503784  1.08566481
0.315060088  1.07243724
0.315082335  1.06477523
0.315115706  1.06107884
0.315146853  1.06392093
0.315193574  1.07636606
0.315240293  1.09580874
0.315302586  1.12954174
0.315364879  1.1698829
0.315458319  1.23974742
0.315560658  1.32641263
0.315667446  1.42643072
0.315774234  1.53540067
0.315881022  1.65322565
0.315987811  1.77906202
0.316094599  1.91353967
0.316201387  2.05621484
0.316343772  2.25973549
0.316486156  2.4785997
0.31662854  2.71250693
0.316770925  2.96133003
0.316913309  3.22461626
0.317126886  3.64499001
0.317340462  4.09235896
0.317625231  4.72080284
0.318194769  6.01141967
0.318479538  6.62294575
0.318693114  7.04470161
0.318906691  7.42303262
0.319120267  7.74991587
0.319333844  8.01938674
0.319547421  8.22836033
0.319689805  8.33379914
0.319903382  8.441853
0.320223747  8.50176886
0.320472919  8.47180418
0.320757688  8.37132382
0.321042457  8.21493534
0.321676675  7.77642354
0.321700476  7.79182271
0.321713864  7.83075778
0.321721896  7.8893401
0.321727846  7.97308571
0.321732309  8.07558431
0.321736771  8.2290977
0.321739746  8.36868493
0.321742721  8.54428298
0.321745696  8.76036712
0.321748597  9.01272474
0.321751498  9.30635543
0.321754919  9.70118569
0.321765331  11.0616471
0.321768604  11.4533581
0.321771579  11.7524482
0.321774709  11.9856117
0.321777461  12.1070498
0.321779926  12.142494
0.321782698  12.0970915
0.321785556  11.9587975
0.321788201  11.7558734
0.321790846  11.4923823
0.321794219  11.0908128
0.321803279  9.88191856
0.321807049  9.41639742
0.321810422  9.04963951
0.321813795  8.73776119
0.321817565  8.45521466
0.321821533  8.2272144
0.3218255  8.05938545
0.321829865  7.92883784
0.32183423  7.83947191
0.321842034  7.74328904
0.321851822  7.68043813
0.321869943  7.62162793
0.321917558  7.54492534
0.322203256  7.26766436
0.323162686  6.40264151
0.323940477  5.73784464
0.323951883  5.7528011
0.32395813  5.78371428
0.323963018  5.83159433
0.323968178  5.91853317
0.323972252  6.02407841
0.323976325  6.17062661
0.323980399  6.36356031
0.323984472  6.60315466
0.323988546  6.88256913
0.323997372  7.53803418
0.324000767  7.76339025
0.324003456  7.91301996
0.324006958  8.05583838
0.324010185  8.12537124
0.324012119  8.13614668
0.324015323  8.10275415
0.324017876  8.03279978
0.324020592  7.92116615
0.324024665  7.69722171
0.324035528  6.96795906
0.324039602  6.71546552
0.324043676  6.49814535
0.32404775  6.32045704
0.324054539  6.10706341
0.32405997  5.99594645
0.324066489  5.90964208
0.324073006  5.85486955
0.324088486  5.78221644
0.324114557  5.7191145
0.324183808  5.62755761
0.324357364  5.47587617
0.3247786  5.16862927
0.325278955  4.8390146
0.325862703  4.48818224
0.326529843  4.12237848
0.327280375  3.74425072
0.32878144  3.02672213
0.329198403  2.81160323
0.329515294  2.63074729
0.329715436  2.5037142
0.329915578  2.3617319
0.330049006  2.25557052
0.330182434  2.13701875
0.330282505  2.03765594
0.330382576  1.92689914
0.330482647  1.80180536
0.330549361  1.70856822
0.330616075  1.60595315
0.330682789  1.49189726
0.330732825  1.39768182
0.33078286  1.29491988
0.330832896  1.18251016
0.330866253  1.10166178
0.33089961  1.01573149
0.330930882  0.930350823
0.330967367  0.824736557
0.331003851  0.712879618
0.331041378  0.592229335
0.331104964  0.382191918
0.331123206  0.323647927
0.331136236  0.283436017
0.331145618  0.255681331
0.331156043  0.226378567
0.331164382  0.204382222
0.331170636  0.188893952
0.33117689  0.17440479
0.331183145  0.161047026
0.3311894  0.148970265
0.331193569  0.141711472
0.331197739  0.135143243
0.331201908  0.129323765
0.331206078  0.12430893
0.331209335  0.120992956
0.331212853  0.118042859
0.331216372  0.115788885
0.33121989  0.114276224
0.331224581  0.113491435
0.331228229  0.113922105
0.331230835  0.114822573
0.331233441  0.116241901
0.331236047  0.118202866
0.331238653  0.120729065
0.331241259  0.123844943
0.331243865  0.127575819
0.331246471  0.131947903
0.331249077  0.136988322
0.331251683  0.142725137
0.331254289  0.149187361
0.331256895  0.156404974
0.331259501  0.164408933
0.331262107  0.173231186
0.331264713  0.182904673
0.331267319  0.193463341
0.331269743  0.20410984
0.331273105  0.220248088
0.331276467  0.238053014
0.331279828  0.257600882
0.33128319  0.27898846
0.331286551  0.302290923
0.331289679  0.325783304
0.331292806  0.351084862
0.331295933  0.378279975
0.33129906  0.407447737
0.331302187  0.4386691
0.331305731  0.476641109
0.331309484  0.519980676
0.331313236  0.566671206
0.331316989  0.616888767
0.331320742  0.670774495
0.331324494  0.728466915
0.331328247  0.790151789
0.331332  0.855969172
0.331335753  0.926073049
0.331339506  1.0006156
0.331343258  1.07972456
0.331347637  1.17804687
0.331352015  1.28301237
0.331356393  1.39485517
0.331360771  1.51377493
0.331365149  1.63995671
0.331369944  1.78668947
0.331374948  1.94953831
0.331379951  2.12247546
0.331384955  2.30574483
0.331391626  2.56635654
0.331397046  2.79203907
0.331402676  3.03998446
0.331408304  3.30200903
0.331415809  3.67465253
0.331421438  3.97316075
0.331426358  4.24928185
0.331432446  4.6144479
0.331437012  4.90957519
0.331441578  5.22832074
0.331446144  5.57789219
0.331449333  5.84555065
0.331452544  6.13955136
0.33145563  6.45017633
0.331458715  6.79362148
0.331461801  7.17592636
0.331464699  7.57552326
0.331467409  7.98894249
0.331470119  8.44397531
0.331472829  8.94264222
0.33147554  9.4855632
0.33147825  10.0706106
0.331482315  11.0171888
0.331491697  13.3455099
0.331495033  14.1300488
0.331498368  14.8346594
0.331501601  15.4073903
0.331503756  15.7140501
0.331505911  15.9523179
0.331508357  16.1334276
0.331511369  16.2201904
0.331514108  16.1683353
0.331516847  15.9977222
0.331519449  15.7356621
0.33152205  15.3896843
0.331527664  14.4330861
0.331538414  12.3358145
0.331541837  11.7221204
0.33154526  11.1684169
0.331548683  10.6825269
0.331552107  10.2657948
0.33155553  9.91518255
0.331558953  9.62421317
0.331562376  9.38495695
0.3315658  9.18900611
0.331570934  8.95924657
0.331577267  8.75182435
0.331585996  8.55017336
0.331597635  8.35823488
0.331622283  8.04777031
0.331701702  7.15121725
0.331735935  6.79497354
0.331770167  6.46923633
0.3318044  6.1759519
0.331838632  5.91380746
0.331872865  5.68001902
0.331907097  5.47139738
0.331958446  5.19882495
0.332009795  4.96644669
0.332061144  4.76656295
0.332112492  4.59305709
0.332180957  4.39479057
0.332249422  4.22603886
0.332317887  4.08059489
0.332386352  3.95377757
0.33248905  3.79088328
0.332660212  3.57251869
0.332797142  3.4315165
0.332961458  3.28984873
0.333125774  3.16992264
0.333344862  3.0344075
0.333591336  2.90553848
0.333895276  2.77058517
0.334214188  2.6497183
0.334329345  2.61881433
0.334348333  2.62339941
0.334357521  2.63621077
0.334363647  2.6582367
0.334368241  2.69003149
0.334371304  2.72312589
0.334374367  2.7696693
0.33437743  2.8337075
0.334379727  2.8958601
0.334382023  2.97216675
0.334384412  3.06846544
0.334386801  3.18355001
0.33438919  3.31838913
0.334391578  3.47303057
0.334394519  3.68922654
0.334397459  3.9294066
0.334406034  4.68192578
0.334408484  4.87928025
0.334410935  5.05316003
0.334413385  5.1951922
0.334415835  5.29838995
0.334418138  5.3552134
0.334420098  5.37080805
0.334422401  5.34988434
0.33442539  5.26139209
0.33442784  5.14167864
0.334430291  4.98581877
0.334432741  4.80154851
0.334442541  3.94961036
0.334445482  3.70758474
0.334448422  3.4889149
0.334450811  3.33169325
0.3344532  3.1940526
0.334455589  3.07597025
0.334457977  2.97659803
0.334460275  2.89718902
0.334462572  2.83201523
0.334465635  2.76402039
0.334468697  2.71366736
0.33447176  2.67690771
0.334476354  2.63993634
0.334482479  2.61156035
0.334491208  2.59087898
0.334505755  2.57371167
0.334553534  2.5456479
0.334711046  2.49003578
0.33510815  2.37479027
0.33564103  2.23817187
0.33630713  2.08554806
0.33703984  1.9336843
0.33790577  1.76933483
0.3387717  1.61754713
0.33930458  1.53219618
0.33963763  1.48700344
0.33983746  1.46841583
0.339957358  1.46428425
0.340067265  1.4696638
0.340137205  1.48084755
0.340203815  1.50084608
0.340253773  1.52502087
0.340287078  1.54744125
0.340320383  1.57675694
0.340353688  1.61529283
0.34038283  1.65918142
0.340407809  1.70685356
0.340432788  1.76668703
0.340451522  1.82188355
0.340470255  1.88848295
0.340486908  1.95965557
0.34050356  2.04491974
0.34051605  2.12026109
0.340528539  2.20748868
0.340541029  2.3090499
0.340553518  2.42798672
0.340561844  2.51880772
0.34057017  2.62045458
0.340578497  2.73459424
0.340586823  2.86315462
0.340595149  3.00846599
0.340603475  3.17328091
0.340612218  3.37094496
0.340618047  3.51891696
0.340623875  3.68164056
0.340629704  3.86098344
0.340635532  4.05893671
0.34064136  4.27784149
0.340647188  4.52028356
0.340652184  4.74901947
0.340658429  5.06524362
0.340664674  5.41905242
0.340670918  5.81484945
0.340677163  6.25739624
0.340683407  6.75111959
0.340689153  7.25431423
0.340694898  7.80684107
0.340700643  8.41013764
0.340706388  9.06378657
0.340712133  9.76488886
0.340720043  10.7958588
0.340738027  13.2496749
0.340744688  14.0995002
0.340749684  14.6755896
0.34075468  15.1782516
0.340759676  15.5898762
0.340764671  15.8953061
0.3407696  16.081585
0.340773997  16.145874
0.340778494  16.1108441
0.340782989  15.9761857
0.340787652  15.7371856
0.340792647  15.3797369
0.340797643  14.9319928
0.340804637  14.1866254
0.340812631  13.2231637
0.340831615  10.8266687
0.340838942  9.9613371
0.340846269  9.16033141
0.340852014  8.5824944
0.340858259  8.00582566
0.340864504  7.48180514
0.340870748  7.00805948
0.340876993  6.58112446
0.340883237  6.19742325
0.340889483  5.8529858
0.340895727  5.54436672
0.340901972  5.2679992
0.340908216  5.02089105
0.340914461  4.80024665
0.340920706  4.60377234
0.340926951  4.42952214
0.340933195  4.27597206
0.34093944  4.1419443
0.340945684  4.0268102
0.340953594  3.90789221
0.340961088  3.82412727
0.340966709  3.78153141
0.34097514  3.75599483
0.340979822  3.76613176
0.340984818  3.80138736
0.340988565  3.84831143
0.340992312  3.91700394
0.340996059  4.01239712
0.340999805  4.14060293
0.341002676  4.26568055
0.341005547  4.41821222
0.341008417  4.6022799
0.341011288  4.82232566
0.341014159  5.08251812
0.341016953  5.37788868
0.34101971  5.71277039
