E(MeV)  pendfb7/U235:2
6.55629653e-05  11.0078911
6.56073101e-05  10.9685459
6.56415774e-05  10.9862092
6.56758447e-05  11.0554146
6.5723819e-05  11.2353357
6.58188475e-05  11.6977538
6.58610203e-05  11.8361801
6.59092179e-05  11.8893629
6.59468723e-05  11.8548482
6.59905513e-05  11.7526102
6.61399995e-05  11.2569352
6.61948125e-05  11.1345354
6.62308326e-05  11.1057921
6.62616322e-05  11.1252815
6.63013064e-05  11.2173837
6.63472449e-05  11.4096243
6.64408137e-05  11.8938763
6.64785155e-05  12.0303661
6.65413519e-05  12.1066382
6.65884792e-05  12.0530918
6.67857387e-05  11.5740683
6.69243938e-05  11.3396003
6.70641751e-05  11.1727826
6.71566774e-05  11.1368411
6.72948591e-05  11.1644509
6.7397844e-05  11.1276494
6.82984762e-05  10.3001873
6.86288097e-05  10.1904913
6.87038986e-05  10.1184069
6.87774654e-05  9.99278482
6.90094302e-05  9.42335898
6.90841557e-05  9.34263268
6.91299874e-05  9.37711674
6.91718337e-05  9.47159426
6.93048452e-05  9.97236733
6.93456952e-05  10.089552
6.94128824e-05  10.1675618
6.94628822e-05  10.1358894
6.95234083e-05  10.0262924
6.96396186e-05  9.71574
6.97688745e-05  9.29819933
6.98797733e-05  8.86848063
7.00316146e-05  8.18277518
7.00786451e-05  8.00543211
7.01068634e-05  7.93800219
7.01350817e-05  7.91841926
7.01552377e-05  7.94327121
7.01753936e-05  8.00752657
7.01949448e-05  8.11267023
7.02132867e-05  8.25305595
7.02316287e-05  8.43562236
7.02533298e-05  8.70594654
7.02752142e-05  9.03449608
7.0304586e-05  9.54907766
7.03886674e-05  11.1904571
7.04203069e-05  11.7303065
7.0444118e-05  12.0684441
7.04685815e-05  12.346281
7.0493045e-05  12.5548017
7.05240321e-05  12.7347501
7.06255746e-05  13.1086998
7.06562108e-05  13.2939278
7.06895077e-05  13.5704765
7.07923939e-05  14.6896791
7.08225617e-05  14.9660835
7.08460969e-05  15.1270849
7.08760507e-05  15.2471049
7.09011906e-05  15.2693806
7.09263304e-05  15.2220041
7.09798195e-05  14.9269178
7.10199363e-05  14.5879172
7.11402867e-05  13.4495894
7.11950873e-05  13.0049442
7.12511994e-05  12.6205706
7.13048965e-05  12.3123168
7.13818197e-05  11.9563941
7.1458743e-05  11.6933716
7.15266165e-05  11.5368611
7.16991659e-05  11.2912504
7.17486382e-05  11.1771486
7.18071601e-05  10.9790769
7.18765419e-05  10.6564727
7.20213386e-05  9.81420336
7.20701512e-05  9.5690175
7.20981211e-05  9.47327195
7.21260909e-05  9.43034229
7.21496839e-05  9.44863943
7.21732768e-05  9.52820176
7.2194725e-05  9.66139596
7.22161731e-05  9.85744984
7.22365488e-05  10.1035162
7.22569245e-05  10.4062456
7.22773003e-05  10.7606314
7.2297676e-05  11.1582253
7.2378321e-05  12.8985756
7.24049167e-05  13.4196186
7.24306544e-05  13.8482921
7.24521026e-05  14.1344246
7.24735507e-05  14.3490563
7.24949988e-05  14.4906111
7.25271711e-05  14.5728451
7.25597688e-05  14.5192701
7.25816425e-05  14.4232258
7.26253899e-05  14.1375978
7.27357488e-05  13.293821
7.27943343e-05  12.9370984
7.28488325e-05  12.6852634
7.29269466e-05  12.4277476
7.36881049e-05  10.6215324
7.38334335e-05  10.2221717
7.39395089e-05  9.85973676
7.40031541e-05  9.59221239
7.40537721e-05  9.34116858
7.410439e-05  9.05003541
7.42056259e-05  8.3917826
7.42385276e-05  8.20910811
7.42632038e-05  8.11363644
7.42872474e-05  8.07519944
7.43030655e-05  8.08904511
7.43220472e-05  8.15619945
7.4341029e-05  8.28744316
7.43536835e-05  8.41460858
7.43663379e-05  8.57571046
7.43840542e-05  8.86045684
7.44011378e-05  9.20105465
7.44182213e-05  9.60439839
7.44354314e-05  10.0689355
7.44587156e-05  10.7748187
7.45359969e-05  13.3423386
7.45584646e-05  14.0066665
7.45741355e-05  14.4135566
7.45912151e-05  14.7928738
7.46083828e-05  15.0993508
7.46251102e-05  15.3219077
7.46422779e-05  15.4717118
7.46686896e-05  15.5538851
7.47039053e-05  15.4218945
7.47310399e-05  15.1776825
7.47581745e-05  14.8535721
7.48543034e-05  13.5493109
7.49023678e-05  12.996577
7.49442304e-05  12.6114068
7.49814416e-05  12.3458939
7.50248546e-05  12.1231669
7.50558639e-05  12.0165595
7.51073394e-05  11.9200885
7.51612956e-05  11.8952011
7.52720132e-05  11.9493224
7.53309789e-05  12.0280645
7.53768411e-05  12.1428338
7.54253241e-05  12.3352492
7.54904047e-05  12.7037022
7.55793338e-05  13.2751658
7.56301753e-05  13.5321305
7.56790951e-05  13.6782369
7.57210262e-05  13.7138648
7.57629574e-05  13.6728828
7.58048886e-05  13.5708007
7.60232801e-05  12.7182703
7.61543151e-05  12.2879756
7.628535e-05  11.9450171
7.64626056e-05  11.5563489
7.65755925e-05  11.3642658
7.68613762e-05  11.1221306
7.69449967e-05  11.0013555
7.70408648e-05  10.7954157
7.72202369e-05  10.2968603
7.72677672e-05  10.2000246
7.73118021e-05  10.1662499
7.7351391e-05  10.2017425
7.73834392e-05  10.2833525
7.7421897e-05  10.441719
7.75410408e-05  11.1176549
7.75745972e-05  11.2629609
7.76058913e-05  11.3485926
7.7638882e-05  11.3793872
7.76812987e-05  11.3313365
7.77190024e-05  11.220287
7.78262052e-05  10.7724861
7.78625002e-05  10.6622155
7.78999295e-05  10.6160677
7.79269239e-05  10.6383243
7.79604969e-05  10.7397141
7.79940698e-05  10.9228905
7.80258279e-05  11.1611838
7.81245505e-05  12.0557111
7.81593937e-05  12.315571
7.81891557e-05  12.478004
7.82181917e-05  12.5763567
7.82508572e-05  12.6177279
7.82853391e-05  12.5936951
7.83411591e-05  12.458076
7.84726296e-05  12.051055
7.88222999e-05  11.3169251
7.91887749e-05  10.6709165
7.94072297e-05  10.1829176
7.94800479e-05  10.1058756
7.95164571e-05  10.1329648
7.95528663e-05  10.2175341
7.95892754e-05  10.359945
7.97159792e-05  11.0595634
7.97519028e-05  11.2061747
7.9788312e-05  11.2910862
7.98125848e-05  11.3090733
7.98489939e-05  11.2817593
7.98991842e-05  11.1596772
8.00392305e-05  10.6412495
8.00998559e-05  10.4670829
8.01648116e-05  10.3835425
8.01994547e-05  10.3984473
8.02340977e-05  10.460331
8.02847632e-05  10.6311506
8.04073131e-05  11.2098105
8.04480187e-05  11.3452395
8.05025815e-05  11.417791
8.05458854e-05  11.38551
8.07173899e-05  10.9265515
8.09303038e-05  10.5247949
8.10100976e-05  10.3117832
8.11288132e-05  9.93822198
8.11688822e-05  9.84136466
8.12217233e-05  9.78658971
8.12600392e-05  9.82364637
8.1297103e-05  9.93479688
8.13319631e-05  10.1083739
8.13764397e-05  10.4107489
8.14629887e-05  11.0844296
8.15050612e-05  11.3457216
8.1537517e-05  11.4824274
8.15926119e-05  11.5671172
8.16276723e-05  11.532523
8.16777585e-05  11.396497
8.18550639e-05  10.6793763
8.2142006e-05  9.68278077
8.2286346e-05  9.14095778
8.23329074e-05  9.00424052
8.23794687e-05  8.94150411
8.24120616e-05  8.96917606
8.24395328e-05  9.05322152
8.24632791e-05  9.17708903
8.24935439e-05  9.40699743
8.25179887e-05  9.64881493
8.25494175e-05  10.0202208
8.2633407e-05  11.1228461
8.26649011e-05  11.4733645
8.2693834e-05  11.7244541
8.27189273e-05  11.8783092
8.27510467e-05  11.9875859
8.27758054e-05  12.0103773
8.28092631e-05  11.9715004
8.2852089e-05  11.8379097
8.2912982e-05  11.5576979
8.30033179e-05  11.0582816
8.3237522e-05  9.61021195
8.32782533e-05  9.38904643
8.33189846e-05  9.21498196
8.33556305e-05  9.12071858
8.33831149e-05  9.10030877
8.34085634e-05  9.12491934
8.34391017e-05  9.21076175
8.34757476e-05  9.38629957
8.3574774e-05  10.0240921
8.36081281e-05  10.1920639
8.36379712e-05  10.2890739
8.36748361e-05  10.3309874
8.37099456e-05  10.2973918
8.38366909e-05  9.9324239
8.39012924e-05  9.85815059
8.39346464e-05  9.89194343
8.39680004e-05  9.97948676
8.40117207e-05  10.1732074
8.40481156e-05  10.3958169
8.40897946e-05  10.7058967
8.42379625e-05  11.9898123
8.42968805e-05  12.4375821
8.43492521e-05  12.7530955
8.4397305e-05  12.9591712
8.44410393e-05  13.0696634
8.448728e-05  13.102286
8.45379021e-05  13.0405391
8.45922741e-05  12.877664
8.47343308e-05  12.2907208
8.4789769e-05  12.1384498
8.48558269e-05  12.0747489
8.49130646e-05  12.1170238
8.51173121e-05  12.5196125
8.51960933e-05  12.5768704
8.52865458e-05  12.5328882
8.55045162e-05  12.2803767
8.57918234e-05  12.1158113
8.5881959e-05  12.0069442
8.60087121e-05  11.7853427
8.62903858e-05  11.1859108
8.65320622e-05  10.6058477
8.66046581e-05  10.4731689
8.66728794e-05  10.4311058
8.67354825e-05  10.4836721
8.6899615e-05  10.811574
8.69688396e-05  10.862478
8.70653937e-05  10.7784712
8.72796873e-05  10.3576001
8.7356743e-05  10.2520217
8.74376515e-05  10.212977
8.7520101e-05  10.254509
8.76896235e-05  10.4002762
8.77574325e-05  10.3823559
8.78344882e-05  10.2837008
8.79115439e-05  10.1223838
8.81912023e-05  9.42259229
8.82841161e-05  9.22882172
8.83670117e-05  9.10854918
8.84228618e-05  9.08383635
8.84773233e-05  9.12816459
8.85130809e-05  9.2029352
8.85482883e-05  9.31521404
8.85922976e-05  9.50858515
8.86407079e-05  9.77947674
8.8778298e-05  10.6598324
8.88322255e-05  10.9382863
8.88747999e-05  11.1007927
8.89156003e-05  11.2064461
8.90131211e-05  11.2954692
8.90900113e-05  11.2583369
8.91675356e-05  11.1444787
8.92247843e-05  10.9991258
8.92724916e-05  10.8338112
8.93619428e-05  10.4359647
8.9484545e-05  9.83174946
8.95449644e-05  9.57225052
8.96053838e-05  9.37427569
8.96627823e-05  9.25880762
8.98121339e-05  9.15603475
8.9860431e-05  9.08315515
8.99433191e-05  8.88391803
8.99759523e-05  8.85121462
9.00004271e-05  8.89326884
9.00167437e-05  8.97202202
9.00330602e-05  9.10545118
9.00452977e-05  9.24942255
9.0057535e-05  9.43759739
9.00697604e-05  9.67577456
9.00819858e-05  9.97011817
9.00942112e-05  10.3264229
9.01064365e-05  10.7500718
9.01186619e-05  11.2458318
9.01287298e-05  11.7110333
9.01407154e-05  12.3343033
9.0152701e-05  13.0345712
9.01646866e-05  13.8120701
9.01766721e-05  14.6654417
9.01886577e-05  15.5916108
9.02066361e-05  17.1060197
9.02273112e-05  19.0031776
9.02914939e-05  25.3097745
9.03087531e-05  26.9037989
9.03260123e-05  28.361389
9.03432715e-05  29.6366582
9.03586131e-05  30.5847043
9.037279e-05  31.2848225
9.03866091e-05  31.791549
9.03992899e-05  32.0972037
9.04191181e-05  32.2646585
9.04340276e-05  32.1452552
9.0446939e-05  31.8798983
9.04623097e-05  31.3824158
9.04776803e-05  30.708028
9.0493051e-05  29.8821288
9.05084217e-05  28.9327731
9.05314777e-05  27.3414443
9.05929604e-05  22.7747526
9.06160164e-05  21.1580589
9.06329242e-05  20.0545149
9.06498319e-05  19.0329463
9.06667396e-05  18.0992312
9.06836473e-05  17.2551096
9.06994023e-05  16.5477944
9.07151572e-05  15.91358
9.07309122e-05  15.3477765
9.07545446e-05  14.615089
9.0778177e-05  14.0035751
9.08018094e-05  13.4933175
9.08269788e-05  13.0410627
9.08529168e-05  12.6546875
9.08788548e-05  12.3340373
9.09134388e-05  11.9904744
9.09480228e-05  11.729445
9.09817567e-05  11.548409
9.10154906e-05  11.4396966
9.1046231e-05  11.4054062
9.10709845e-05  11.4237829
9.11039891e-05  11.5120269
9.11411194e-05  11.6939365
9.11732989e-05  11.9130559
9.13053175e-05  13.0584472
9.13465733e-05  13.3522321
9.13812282e-05  13.5292313
9.14117575e-05  13.6234691
9.14422868e-05  13.6579447
9.14835426e-05  13.6145161
9.15247984e-05  13.4818553
9.160731e-05  13.0319904
9.17522211e-05  12.0482039
9.18156519e-05  11.6853541
9.18598932e-05  11.4997866
9.18984751e-05  11.3949581
9.19604456e-05  11.3351914
9.20619819e-05  11.3699333
9.21058379e-05  11.3411334
9.21405169e-05  11.2722931
9.22600092e-05  10.825561
9.23072367e-05  10.739774
9.23328418e-05  10.7765308
9.23528708e-05  10.8614889
9.23715342e-05  10.9920386
9.23942944e-05  11.2244375
9.24164856e-05  11.5314167
9.2434836e-05  11.844118
9.24567428e-05  12.2814234
9.24819212e-05  12.8552662
9.25613662e-05  14.8405002
9.25901355e-05  15.4691321
9.26165073e-05  15.9336736
9.2636486e-05  16.1969486
9.26564647e-05  16.3758194
9.26864328e-05  16.4818205
9.27064114e-05  16.4485978
9.27263901e-05  16.3405562
9.2756358e-05  16.0611842
9.27854646e-05  15.6901241
9.28788907e-05  14.2708279
9.2922956e-05  13.662285
9.29670213e-05  13.1541177
9.30110866e-05  12.7520724
9.30551519e-05  12.4471596
9.30965733e-05  12.2357775
9.31512142e-05  12.0436793
9.33394388e-05  11.6490999
9.3405154e-05  11.4427731
9.347703e-05  11.1310561
9.3643885e-05  10.1797023
9.368239e-05  10.001584
9.37208951e-05  9.92166537
9.37401476e-05  9.94264023
9.37594001e-05  10.0201873
9.37786526e-05  10.1676781
9.37979051e-05  10.398893
9.38107401e-05  10.6061733
9.38235751e-05  10.8602176
9.38364101e-05  11.1641608
9.38492451e-05  11.5204937
9.38620801e-05  11.9308879
9.38749151e-05  12.3960258
9.38877501e-05  12.9154464
9.39070026e-05  13.792186
9.39244869e-05  14.6808665
9.39486408e-05  16.0260359
9.40114592e-05  19.7697838
9.40363248e-05  21.1404065
9.40570024e-05  22.1404582
9.40763714e-05  22.9225985
9.40946934e-05  23.4997767
9.41135389e-05  23.9116489
9.41285892e-05  24.102345
9.41436394e-05  24.1698685
9.41632701e-05  24.0788677
9.41831254e-05  23.7959151
9.4205705e-05  23.2718328
9.42216662e-05  22.7945248
9.42482683e-05  21.8547984
9.43280743e-05  18.6608105
9.43536123e-05  17.7103622
9.43791502e-05  16.850442
9.44035177e-05  16.1257807
9.44312902e-05  15.4166879
9.44525719e-05  14.9542338
9.44783758e-05  14.4801656
9.45023176e-05  14.1168229
9.45355701e-05  13.7185191
9.45683476e-05  13.4291821
9.46028352e-05  13.2171289
9.46353501e-05  13.088898
9.46765356e-05  13.0043281
9.47276923e-05  12.9786739
9.47870862e-05  12.9863665
9.48412776e-05  12.9650795
9.49063073e-05  12.8581561
9.51212688e-05  12.1470806
9.52034412e-05  11.9334061
9.52861802e-05  11.803677
9.53583018e-05  11.7638107
9.54347759e-05  11.7924437
9.56689779e-05  12.0803044
9.57574011e-05  12.1179845
9.5871449e-05  12.0634703
9.61628922e-05  11.7730771
9.62501213e-05  11.741342
9.63669055e-05  11.7876617
9.65752417e-05  11.9629107
9.66269154e-05  11.9749224
9.67023682e-05  11.9488232
9.67961125e-05  11.8502782
9.70247572e-05  11.4715086
9.7310563e-05  10.940533
9.7453466e-05  10.6166469
9.75277755e-05  10.4156249
9.77284502e-05  9.78849061
9.78014618e-05  9.66562233
9.7834317e-05  9.67961922
9.78671722e-05  9.75639829
9.78945516e-05  9.87693596
9.79401838e-05  10.2031567
9.79712137e-05  10.5132782
9.80029738e-05  10.8943533
9.81190206e-05  12.4961149
9.81599792e-05  12.9761082
9.81943122e-05  13.2883673
9.82268381e-05  13.4962165
9.82569547e-05  13.6112463
9.82946005e-05  13.6586829
9.83322462e-05  13.6170149
9.83829151e-05  13.4619498
9.85742076e-05  12.6167699
9.86670192e-05  12.2939359
9.8779518e-05  12.0047214
9.92656445e-05  11.0465295
9.93514622e-05  10.9363088
9.94261433e-05  10.9075788
9.96756433e-05  11.0127204
9.97548911e-05  10.9755587
9.98337213e-05  10.8824252
0.000100057238  10.4640789
0.000100123654  10.4125932
0.00010017219  10.4435661
0.000100225408  10.5500097
0.000100363838  10.9698912
0.000100405696  11.0454417
0.000100446059  11.0671259
0.000100486423  11.0363964
0.00010053127  10.948224
0.000100686743  10.460724
0.000100726203  10.3744348
0.000100765662  10.3410415
0.000100805457  10.3785335
0.000100836409  10.4640385
0.000100871782  10.6218276
0.000100923072  10.9423748
0.000101011504  11.5600857
0.000101055708  11.7881271
0.000101092334  11.8982614
0.000101124676  11.9304476
0.000101162372  11.8964948
0.000101200069  11.8006293
0.000101378271  11.0681241
0.000101477654  10.7241124
0.00010155476  10.5227035
0.000101619016  10.4129028
0.000101689841  10.372399
0.000101760696  10.4153501
0.000101916033  10.5657753
0.000101955193  10.5585101
0.000102016677  10.4913724
0.000102101218  10.3106358
0.000102242632  9.90120839
0.000102342871  9.56799957
0.000102545572  8.78425476
0.000102584463  8.67303969
0.000102628657  8.61885469
0.000102658119  8.64621559
0.000102680216  8.70926657
0.000102702312  8.81385848
0.00010272441  8.96317716
0.000102746506  9.15851748
0.000102770813  9.42536177
0.000102803221  9.85692743
0.000102907998  11.5229019
0.000102943229  12.0156591
0.000102966129  12.2773171
0.000102991966  12.5031804
0.000103015454  12.6381291
0.000103053328  12.7106027
0.0001030821  12.6528387
0.000103112367  12.5029954
0.000103144127  12.2716464
0.000103230622  11.5051966
0.000103264787  11.2533399
0.000103290411  11.1176854
0.000103326644  11.0287872
0.000103354335  11.05412
0.000103382386  11.1659446
0.000103406122  11.3254006
0.000103432303  11.5617512
0.000103469416  11.9776387
0.000103543978  12.8885027
0.0001035803  13.254628
0.000103605642  13.4476318
0.000103637319  13.6033976
0.000103669784  13.6616387
0.000103706965  13.6131296
0.000103752787  13.4223838
0.000103899417  12.4906194
0.000103960513  12.1692668
0.000104024664  11.9165332
0.000104102255  11.703955
0.000104327088  11.2504422
0.000104443169  10.9445219
0.000104608128  10.4167664
0.000104792904  9.76824976
0.000104841256  9.6434564
0.000104900984  9.5815765
0.000104929427  9.60461967
0.000104957869  9.66978847
0.000104986312  9.78111338
0.000105023856  10.0007079
0.000105050023  10.2000412
0.000105096668  10.6314134
0.000105192149  11.6217005
0.000105237197  12.0213731
0.000105272868  12.2662372
0.000105308723  12.4372379
0.000105344576  12.5323365
0.000105388705  12.5562682
0.000105432834  12.499378
0.000105494737  12.3317447
0.000105611825  11.8911937
0.000105796384  11.1295609
0.000105853352  10.9510145
0.000105902194  10.8605537
0.000105934756  10.8420714
0.000105983598  10.8828505
0.000106038952  11.0181372
0.000106163989  11.4389842
0.000106208273  11.5322167
0.000106251423  11.5657417
0.000106296187  11.540098
0.000106349871  11.4433562
0.000106571767  10.8192615
0.000106878126  10.0996284
0.000106964022  9.84742753
0.000107140107  9.19507388
0.000107170886  9.10965243
0.000107201665  9.07189287
0.000107223139  9.09039511
0.000107244613  9.1611371
0.000107260719  9.25796485
0.000107276824  9.40045103
0.000107292034  9.58394258
0.000107305455  9.79074933
0.000107318877  10.0443866
0.000107332298  10.3491126
0.000107345719  10.7088556
0.000107359139  11.1269274
0.000107372561  11.6060163
0.000107385982  12.147661
0.000107399403  12.7523976
0.000107412824  13.4194217
0.000107430719  14.4015738
0.000107448614  15.4805657
0.000107466509  16.6415318
0.000107540443  21.8010703
0.000107566938  23.5190921
0.000107584735  24.5470453
0.000107603081  25.4650767
0.000107622248  26.2420765
0.000107640319  26.7836913
0.000107658665  27.1310289
0.000107679201  27.2721259
0.000107697684  27.1795032
0.000107717535  26.8624171
0.000107738072  26.321988
0.000107758607  25.5994992
0.000107782046  24.6030941
0.000107871794  20.16131
0.000107897741  18.9663778
0.000107920805  18.0058699
0.000107938103  17.3572062
0.000107957323  16.7116919
0.000107982308  15.989439
0.000108006526  15.4075751
0.000108034202  14.8681742
0.000108061494  14.4453308
0.000108088402  14.111462
0.000108126458  13.7394853
0.000108178351  13.3441914
0.000108305203  12.549309
0.000108503184  11.4366765
0.00010857047  11.1412801
0.000108607133  11.0276067
0.00010866046  10.9575308
0.000108693789  10.9870808
0.000108727118  11.0801795
0.000108760448  11.2356745
0.000108808775  11.5515264
0.000108900794  12.2400443
0.000108940229  12.4656133
0.000108975509  12.5925629
0.000109010789  12.6384985
0.000109048421  12.6001758
0.000109083487  12.4948128
0.000109126251  12.2996149
0.000109312273  11.2183977
0.000109408491  10.7193681
0.000109461945  10.4919179
0.000109500032  10.3762686
0.000109538118  10.3240264
0.000109563509  10.3371369
0.000109590237  10.4018135
0.000109616964  10.5253511
0.000109643691  10.7114931
0.000109670418  10.9596901
0.000109702491  11.3310942
0.000109816417  12.929459
0.000109850575  13.3399238
0.000109881826  13.6335215
0.000109904412  13.7890718
0.00010993544  13.9232101
0.000109971943  13.9721521
0.000110008445  13.9263273
0.00011006977  13.7210878
0.000110172708  13.301919
0.000110282217  12.9376818
0.00011057263  12.0738781
0.000110705339  11.7471648
0.000111172253  10.8286988
0.000111340534  10.4573224
0.000111416583  10.3950381
0.000111457035  10.440209
0.000111497488  10.5570894
0.000111535269  10.733507
0.000111586742  11.0618684
0.000111687455  11.7934171
0.000111726886  12.0201752
0.000111761922  12.1621223
0.000111819524  12.2581179
0.000111895534  12.1581236
0.00011208556  11.5117092
0.000112175822  11.2468063
0.000112494893  10.4791275
0.000112558709  10.3726789
0.000112606571  10.3395536
0.000112653103  10.3592653
0.000112710936  10.4572299
0.000112849869  10.8260069
0.000112920059  10.9049839
0.000113000213  10.8218224
0.00011317705  10.304549
0.000113225539  10.1984846
0.000113281158  10.1500626
0.00011331681  10.1721957
0.000113359023  10.2589861
0.000113400665  10.4085402
0.000113462273  10.7250752
0.000113571799  11.373126
0.000113610589  11.5592545
0.00011366193  11.7310213
0.00011372967  11.8136992
0.00011378315  11.7779582
0.000113861455  11.6233226
0.000114070527  11.0953993
0.000114236987  10.7712852
0.000114590654  10.1859093
0.000114756548  9.86079788
0.000114835096  9.73622525
0.000114905267  9.69234934
0.000114957632  9.71803343
0.00011513058  10.0080869
0.000115197035  10.0498466
0.000115256062  9.9997749
0.0001153167  9.86886075
0.000115498849  9.28804809
0.000115551391  9.16414993
0.000115612691  9.10658345
0.000115638963  9.12159848
0.000115673992  9.18675309
0.000115705518  9.29363222
0.000115747551  9.50956602
0.000115787484  9.78755722
0.000115828818  10.1351498
0.000115943711  11.2023099
0.000115995783  11.6121065
0.000116041899  11.8888586
0.000116086617  12.0704209
0.000116132034  12.1710414
0.000116176579  12.1991591
0.000116237717  12.1507721
0.000116303222  12.0243858
0.000116625523  11.1215371
0.000116757219  10.807167
0.000116936001  10.4531786
0.000117704042  9.07412411
0.000117797706  8.95017034
0.00011787048  8.91505783
0.000117939734  8.95212787
0.000118000858  9.04419095
0.000118290073  9.75497029
0.000118331417  9.90057397
0.000118369315  10.0847538
0.000118403768  10.311324
0.000118435637  10.5809304
0.000118464922  10.8824648
0.000118496102  11.256735
0.000118618174  12.9582049
0.000118653755  13.3885538
0.000118688789  13.7228348
0.000118724481  13.9522274
0.000118754919  14.0543437
0.000118778536  14.0767105
0.000118802153  14.0542258
0.000118843949  13.9241028
0.000118885745  13.7131263
0.000119011134  12.9451299
0.000119094726  12.5088791
0.000119178318  12.1675947
0.000119259821  11.9046382
0.000119341323  11.6905436
0.000119482593  11.4016316
0.000119663152  11.1355135
0.000120544995  10.0852606
0.000120885464  9.5325002
0.00012111349  9.25225263
0.000121167145  9.15523683
0.00012123471  8.99026688
0.000121302276  8.77638831
0.000121435422  8.28053902
0.000121475166  8.1572549
0.000121506962  8.09165405
0.000121530809  8.07250402
0.000121554656  8.08840813
0.000121578502  8.14874779
0.000121600362  8.25158731
0.000121620234  8.39119563
0.000121640106  8.58038371
0.000121659978  8.82396937
0.000121679851  9.12577063
0.000121699723  9.48816154
0.000121719595  9.91180019
0.000121739467  10.3952569
0.00012175934  10.934823
0.000121787658  11.787903
0.000121880805  14.9225103
0.000121914327  15.9772886
0.000121935319  16.5652517
0.000121962169  17.2084685
0.000121987391  17.6825668
0.000122005698  17.9405377
0.000122024005  18.123681
0.000122044346  18.2398066
0.000122064687  18.2672281
0.000122085028  18.2119639
0.000122115031  17.9973609
0.000122144017  17.6668354
0.000122182664  17.0940417
0.00012230471  15.0097584
0.000122345391  14.3899534
0.000122382005  13.8939839
0.000122418619  13.4565733
0.00012247354  12.8991783
0.000122526426  12.4568499
0.000122578296  12.0996181
0.000122630165  11.8147744
0.000122683058  11.6033052
0.000122725396  11.4955018
0.000122797367  11.4333258
0.000122964943  11.5454834
0.000123023015  11.5116995
0.000123072914  11.4221574
0.00012326681  10.8315941
0.00012334893  10.6488429
0.000123432192  10.5497178
0.000123680121  10.4261657
0.000123821446  10.276574
0.00012396277  10.0503707
0.000124075388  9.81117319
0.000124185798  9.51357332
0.000124394494  8.82517947
0.00012444425  8.70805843
0.000124499275  8.66009558
0.000124532641  8.6871598
0.000124567178  8.76576633
0.000124603705  8.90428575
0.000124651471  9.15741801
0.000124754347  9.79785321
0.000124795882  10.00393
0.000124830194  10.1207447
0.000124882791  10.1880456
0.000124942159  10.105479
0.000124987306  9.95382078
0.000125140535  9.24229514
0.0001251943  9.05003941
0.00012525355  8.95825457
0.000125275495  8.96986965
0.00012530512  9.0341772
0.000125329808  9.13506463
0.000125354495  9.2816148
0.000125381926  9.49817519
0.000125409357  9.76759216
0.000125442274  10.148596
0.000125536198  11.3585272
0.00012557544  11.7922699
0.000125608395  12.0759111
0.000125657941  12.3410654
0.000125690593  12.4169239
0.000125718021  12.4337188
0.000125842971  12.3441841
0.000125898698  12.3733033
0.000126078068  12.6614585
0.000126200321  12.8071933
0.000126235499  12.8886148
0.000126289525  13.0844833
0.000126353636  13.4304667
0.000126467451  14.1627023
0.000126513554  14.3971391
0.000126559656  14.5460081
0.000126606479  14.5935404
0.000126660505  14.5203297
0.00012671093  14.3488805
0.000126761355  14.1087768
0.000126941443  13.1094334
0.000127049495  12.5960047
0.000127179158  12.0915674
0.000127308822  11.6632023
0.000127453349  11.2549309
0.000127541739  11.0657613
0.000127647807  10.9217463
0.000127842098  10.8112615
0.000127897605  10.8321935
0.000127956604  10.9198494
0.000128003213  11.0503941
0.000128061621  11.2884057
0.000128195031  11.9414171
0.000128238582  12.1015987
0.000128281029  12.2018984
0.000128336155  12.2411265
0.000128387147  12.1928011
0.000128457433  12.0286421
0.000128677938  11.3151777
0.000128818511  10.9262918
0.000129220371  9.91507247
0.000129295473  9.76772785
0.000129370575  9.68237479
0.000129417514  9.66665412
0.000129495245  9.70324684
0.000129564339  9.80567514
0.00012961278  9.93407143
0.000129652209  10.0900014
0.000129688821  10.2881218
0.000129731066  10.5890622
0.000129768617  10.919734
0.000129890002  12.1581517
0.000129929417  12.4867597
0.000129962892  12.6879301
0.000129991914  12.7924476
0.000130027684  12.8267932
0.00013006008  12.771763
0.000130097976  12.6185836
0.000130125074  12.4635388
0.000130280456  11.3418673
0.000130344437  10.9428432
0.000130417557  10.5712554
0.000130490678  10.2656929
0.0001307466  9.38747182
0.000130838001  9.13407999
0.000130892841  9.02924485
0.00013095865  8.98166842
0.000130997404  9.00432077
0.000131047857  9.09586225
0.000131103429  9.27344128
0.000131281023  10.0815566
0.000131327275  10.2566098
0.000131388469  10.4231596
0.000131448241  10.5109433
0.000131498051  10.5337925
0.000131611902  10.4605293
0.000131870439  10.0747408
0.000131943924  10.0402213
0.000132009019  10.0748852
0.000132191315  10.3526626
0.000132251352  10.3931439
0.000132317107  10.361361
0.000132443613  10.1824275
0.000132493644  10.1499568
0.000132552393  10.1869892
0.000132612109  10.3058454
0.000132726318  10.5999003
0.000132809314  10.6927885
0.000132868084  10.6584653
0.000132923582  10.5629977
0.000133015684  10.3202501
0.000133147048  9.91987811
0.00013320904  9.8332622
0.00013324225  9.87715128
0.00013326439  9.96116304
0.000133284316  10.0838219
0.000133302028  10.2362554
0.00013331974  10.4343675
0.000133337452  10.6821486
0.000133353687  10.9555449
0.000133375827  11.4023761
0.000133397967  11.9349965
0.000133433765  12.9670629
0.000133462182  13.9128305
