E(MeV)  pendfb7/Pu241:2
1.46525685e-05  54.0408903
1.46581928e-05  58.5510254
1.46635922e-05  63.1886045
1.46707914e-05  69.8399986
1.46779906e-05  77.013618
1.46863597e-05  85.9706238
1.46952687e-05  96.1532654
1.47071474e-05  110.536334
1.47345044e-05  144.668793
1.47431434e-05  154.829939
1.47510625e-05  163.493051
1.47582617e-05  170.654383
1.47671167e-05  178.319073
1.4773812e-05  183.14891
1.47816591e-05  187.635099
1.47892182e-05  190.678199
1.47967775e-05  192.420479
1.48032567e-05  192.870986
1.4809556e-05  192.401266
1.48156754e-05  191.118218
1.48248543e-05  187.764108
1.48309736e-05  184.658974
1.48390727e-05  179.614822
1.48471718e-05  173.669997
1.48593205e-05  163.476056
1.4899366e-05  126.00319
1.49128645e-05  114.086614
1.49218635e-05  106.687319
1.49308625e-05  99.7864215
1.49396366e-05  93.5604366
1.49481856e-05  87.9739299
1.49567347e-05  82.8498118
1.49652837e-05  78.1676496
1.49738328e-05  73.9004558
1.49823818e-05  70.0177655
1.49909309e-05  66.4873246
1.49994799e-05  63.2770231
1.50081605e-05  60.312838
1.50169727e-05  57.576968
1.50257849e-05  55.0869902
1.50390032e-05  51.7551259
1.50522215e-05  48.8377606
1.50654398e-05  46.2688437
1.5074252e-05  44.7224159
1.50889726e-05  42.3932531
1.51036932e-05  40.3363005
1.51184138e-05  38.508058
1.51331344e-05  36.8733408
1.5147855e-05  35.4035264
1.51699359e-05  33.4578686
1.51920168e-05  31.7687905
1.52140977e-05  30.2886093
1.52508992e-05  28.1894745
1.52803404e-05  26.7709379
1.53097815e-05  25.5340187
1.5345111e-05  24.2416554
1.53804404e-05  23.1169979
1.54157698e-05  22.1268713
1.54510992e-05  21.2466559
1.54982051e-05  20.212946
1.5545311e-05  19.311164
1.55924169e-05  18.5213905
1.56395228e-05  17.8343697
1.56842734e-05  17.2782399
1.5729024e-05  16.8281117
1.5762587e-05  16.5740198
1.57961499e-05  16.4075108
1.5832657e-05  16.3462111
1.58656312e-05  16.4155993
1.58938947e-05  16.5774376
1.59245135e-05  16.8583823
1.59598429e-05  17.2999332
1.60370966e-05  18.4475347
1.60658312e-05  18.8189725
1.61011606e-05  19.1535598
1.61347236e-05  19.3159217
1.61513579e-05  19.3376497
1.6178591e-05  19.2938544
1.62112707e-05  19.1273899
1.62471889e-05  18.8328759
1.62895842e-05  18.3846822
1.64246347e-05  16.7303641
1.64729994e-05  16.2069203
1.65062847e-05  15.9363917
1.65284749e-05  15.8259659
1.65472255e-05  15.7934906
1.6570192e-05  15.8493773
1.65922399e-05  16.0193898
1.66142877e-05  16.3121961
1.66381729e-05  16.7598269
1.67104408e-05  18.4780405
1.67343259e-05  18.9358584
1.67465747e-05  19.1131965
1.67686226e-05  19.3186922
1.67869958e-05  19.3765254
1.6805369e-05  19.3393488
1.68274169e-05  19.1902215
1.68494647e-05  18.9564732
1.69805268e-05  17.1058132
1.7029522e-05  16.4865703
1.7090766e-05  15.7959732
1.73694262e-05  13.070897
1.74521056e-05  12.1844363
1.75776558e-05  10.6477129
1.76006223e-05  10.3923998
1.76159333e-05  10.262429
1.76347337e-05  10.1948505
1.76458785e-05  10.2370207
1.76533084e-05  10.31668
1.76607383e-05  10.4510238
1.76681682e-05  10.6545077
1.76737407e-05  10.8628728
1.7683028e-05  11.3420007
1.76884683e-05  11.7149534
1.76939085e-05  12.1691432
1.76993487e-05  12.7163499
1.77034289e-05  13.1954313
1.77086748e-05  13.9079624
1.77125607e-05  14.5126771
1.77164466e-05  15.1887834
1.77203324e-05  15.9416918
1.77242183e-05  16.7769178
1.77281042e-05  17.6999031
1.77319901e-05  18.7160195
1.77358759e-05  19.8304397
1.77397618e-05  21.0481674
1.77436477e-05  22.3737702
1.77475336e-05  23.8113902
1.77514194e-05  25.3645693
1.77553053e-05  27.0363024
1.77591912e-05  28.8286873
1.77630771e-05  30.7429704
1.77686144e-05  33.6816457
1.77735689e-05  36.5185909
1.77785234e-05  39.5457292
1.77851294e-05  43.8612918
1.77917354e-05  48.4659841
1.78011587e-05  55.4448535
1.78310799e-05  78.6877641
1.78392402e-05  84.5910837
1.78473228e-05  89.931436
1.785525e-05  94.5247774
1.78614674e-05  97.5936258
1.78685553e-05  100.445793
1.78752234e-05  102.449223
