24-Cr-52(n,&gamma;) ENDF/B-VII.1
302336.0,3.20458E-4
302654.0,3.8105E-4
302926.0,4.54997E-4
303153.0,5.41226E-4
303380.0,6.64362E-4
303561.0,8.04433E-4
303720.0,9.75157E-4
303861.0,0.00118361
303988.0,0.00144624
304097.0,0.0017579
304206.0,0.00219379
304296.0,0.0027052
304369.0,0.00326406
304448.0,0.0041074
304511.0,0.0050337
304570.0,0.00624233
304625.0,0.00783281
304671.0,0.00963682
304714.0,0.0119961
304755.0,0.0151205
304789.0,0.018806
304821.0,0.0234667
304851.0,0.0295757
304878.0,0.037239
304904.0,0.0471347
304926.0,0.0590589
304950.0,0.0757676
304976.0,0.100398
305031.0,0.162932
305050.0,0.175077
305060.0,0.177211
305075.0,0.173407
305093.0,0.159414
305151.0,0.0940143
305175.0,0.0720114
305198.0,0.0568684
305221.0,0.0455167
305246.0,0.036083
305273.0,0.0288893
305304.0,0.0229023
305335.0,0.0184193
305372.0,0.0146671
305413.0,0.011701
305455.0,0.0095023
305505.0,0.00761776
305557.0,0.00621498
305620.0,0.00497648
305685.0,0.00408081
305766.0,0.00327753
305857.0,0.00266074
305948.0,0.00223026
306057.0,0.00187336
306175.0,0.00161887
306284.0,0.00147219
306443.0,0.00137911
306465.0,0.00137716
306601.0,0.00143889
306695.0,0.00157029
306777.0,0.00178972
306845.0,0.00208298
306899.0,0.0024454
306952.0,0.00296923
306991.0,0.00354237
307029.0,0.00431942
307061.0,0.00525723
307091.0,0.00650859
307117.0,0.00807405
307140.0,0.0099669
307160.0,0.0122757
307177.0,0.0151326
307194.0,0.0189665
307209.0,0.0238539
307223.0,0.0297419
307235.0,0.0373215
307246.0,0.0469895
307257.0,0.0600247
307268.0,0.0769691
307280.0,0.102008
307310.0,0.18381
307320.0,0.199928
307326.0,0.202818
307336.0,0.195887
307347.0,0.173016
307374.0,0.101605
307385.0,0.0771818
307396.0,0.0601788
307406.0,0.0475726
307418.0,0.0377367
307430.0,0.0299049
307443.0,0.023958
307457.0,0.0195438
307471.0,0.0159507
307490.0,0.0127383
307510.0,0.010175
307533.0,0.00817515
307560.0,0.00654355
307589.0,0.00527345
307623.0,0.00423677
307661.0,0.00342085
307700.0,0.00282206
307743.0,0.00235633
307795.0,0.00194743
307856.0,0.0016188
307929.0,0.00134145
308008.0,0.00113777
308112.0,9.55352E-4
308202.0,8.52146E-4
308321.0,7.53475E-4
308471.0,6.75661E-4
308650.0,6.20633E-4
308859.0,5.92945E-4
308978.0,5.88514E-4
309247.0,6.07002E-4
309486.0,6.53609E-4
309740.0,7.40195E-4
309964.0,8.60823E-4
310181.0,0.0010369
310367.0,0.0012613
310535.0,0.00155637
310666.0,0.00188074
310797.0,0.00233405
310909.0,0.00287918
311002.0,0.00349989
311095.0,0.00434499
311179.0,0.00538575
311263.0,0.00681375
311338.0,0.008543
311412.0,0.0108305
311492.0,0.0140769
311655.0,0.0221037
311714.0,0.0239274
311750.0,0.0242283
311804.0,0.0234322
311882.0,0.0202738
312018.0,0.0134946
312102.0,0.0102426
312176.0,0.00807819
312251.0,0.00646265
312335.0,0.00512537
312428.0,0.00405468
312522.0,0.00328016
312634.0,0.00261009
312746.0,0.0021279
312876.0,0.00172072
313026.0,0.00138895
313175.0,0.0011499
313339.0,9.5761E-4
313563.0,7.71117E-4
313787.0,6.41184E-4
314026.0,5.4187E-4
314325.0,4.54352E-4
314683.0,3.82687E-4
315101.0,3.2797E-4
315549.0,2.92286E-4
315953.0,2.76744E-4
316087.0,2.75651E-4
316386.0,2.85628E-4
316572.0,3.08264E-4
316684.0,3.3513E-4
316796.0,3.83233E-4
316867.0,4.32814E-4
316934.0,5.03319E-4
316985.0,5.85719E-4
317027.0,6.8559E-4
317069.0,8.32629E-4
317102.0,0.00100362
317129.0,0.00120147
317153.0,0.00143921
317175.0,0.00174883
317195.0,0.00215759
317211.0,0.00263134
317227.0,0.00323582
317240.0,0.00395808
317251.0,0.00483141
317261.0,0.00585689
317271.0,0.00731505
317278.0,0.00886908
317286.0,0.0110293
317293.0,0.0138442
317299.0,0.0172362
317304.0,0.0214703
317310.0,0.0275664
317316.0,0.0356043
317321.0,0.0466403
317328.0,0.0630408
317338.0,0.0934171
317349.0,0.130018
317356.0,0.145176
317362.0,0.148287
317367.0,0.144246
317374.0,0.129275
317395.0,0.064527
317401.0,0.0476026
317407.0,0.0363389
317412.0,0.0282304
317417.0,0.0227303
317423.0,0.0179677
317429.0,0.0144638
317435.0,0.0118284
317442.0,0.00945295
317450.0,0.00774013
317459.0,0.00629789
317469.0,0.00509801
317480.0,0.00418777
317493.0,0.00338076
317508.0,0.00273237
317524.0,0.00226544
317541.0,0.00187884
317562.0,0.00154414
317583.0,0.00128997
317610.0,0.0010617
317642.0,8.75388E-4
317676.0,7.33938E-4
317721.0,6.084E-4
317769.0,5.16232E-4
317834.0,4.33345E-4
317901.0,3.77227E-4
317992.0,3.2767E-4
318100.0,2.90321E-4
318245.0,2.60031E-4
318462.0,2.34733E-4
318810.0,2.15247E-4
319389.0,2.03514E-4
319760.0,2.01702E-4
320732.0,2.07313E-4
321843.0,2.27215E-4
322954.0,2.62325E-4
323787.0,3.04537E-4
324065.0,3.32694E-4
324179.0,3.61304E-4
324232.0,3.89575E-4
324276.0,4.36535E-4
324298.0,4.78606E-4
324316.0,5.34943E-4
324331.0,6.06813E-4
324343.0,6.9698E-4
324351.0,7.941E-4
324357.0,9.11051E-4
324361.0,0.00103494
324364.0,0.00117315
324367.0,0.00137578
324369.0,0.00164981
324372.0,0.00195873
324374.0,0.00244187
324376.0,0.00303631
324378.0,0.00383994
324381.0,0.00491794
324383.0,0.00634996
324385.0,0.0081107
324387.0,0.0103923
324389.0,0.0138344
324392.0,0.0182892
324394.0,0.0239488
324397.0,0.0321265
324400.0,0.0442053
324404.0,0.0621243
324409.0,0.0904317
324423.0,0.186875
324428.0,0.212335
324433.0,0.221768
324434.0,0.221781
324439.0,0.213499
324444.0,0.18724
324454.0,0.121694
324460.0,0.0788187
324464.0,0.0552159
324468.0,0.0396625
324471.0,0.0294153
324474.0,0.021583
324477.0,0.0159997
324479.0,0.0120568
324481.0,0.00927736
324483.0,0.0071311
324486.0,0.00549352
324488.0,0.00422463
324490.0,0.00331428
324492.0,0.00264197
324495.0,0.00214867
324497.0,0.00173819
324499.0,0.00148777
324502.0,0.00125358
324506.0,0.00106387
324511.0,9.16462E-4
324516.0,8.19109E-4
324524.0,7.1905E-4
324533.0,6.3816E-4
324549.0,5.56773E-4
324573.0,4.87961E-4
324608.0,4.36478E-4
324643.0,4.09756E-4
324714.0,3.8749E-4
324845.0,3.76305E-4
325264.0,3.92839E-4
327108.0,5.07524E-4
327946.0,5.54231E-4
328113.0,5.82262E-4
328218.0,6.24384E-4
328281.0,6.83853E-4
328318.0,7.51853E-4
328343.0,8.28558E-4
328362.0,9.20767E-4
328380.0,0.00106942
328392.0,0.00122375
328402.0,0.00141018
328411.0,0.00166496
328417.0,0.00195814
328420.0,0.00222152
328424.0,0.00259869
328428.0,0.00315773
328431.0,0.0038376
328434.0,0.00480478
328436.0,0.00601996
328439.0,0.00750838
328442.0,0.00952023
328444.0,0.012153
328447.0,0.0161084
328450.0,0.0212886
328453.0,0.0283871
328456.0,0.0381317
328460.0,0.0534049
328465.0,0.0757434
328479.0,0.147485
328484.0,0.167443
328490.0,0.175804
328490.0,0.17586
328495.0,0.169227
328501.0,0.149083
328511.0,0.0969571
328518.0,0.0641267
328522.0,0.0468596
328525.0,0.0347604
328529.0,0.0255455
328532.0,0.0189593
328535.0,0.0144095
328537.0,0.0111481
328540.0,0.00866079
328543.0,0.00679176
328545.0,0.005404
328548.0,0.00438118
328551.0,0.0035269
328554.0,0.0029404
328558.0,0.00243961
328562.0,0.00204989
328568.0,0.00175897
328575.0,0.00149738
328584.0,0.00129529
328597.0,0.00112208
328612.0,9.85015E-4
328634.0,8.67148E-4
328663.0,7.81104E-4
328701.0,7.20696E-4
328778.0,6.73724E-4
328840.0,6.6357E-4
328978.0,6.7923E-4
329140.0,7.40759E-4
329255.0,8.19903E-4
329370.0,9.47607E-4
329466.0,0.00111885
329543.0,0.00133126
329610.0,0.00161311
329664.0,0.00194245
329707.0,0.00232256
329747.0,0.00282147
329784.0,0.00348052
329815.0,0.00427408
329842.0,0.00527002
329867.0,0.00649377
329888.0,0.00801854
329907.0,0.00987928
329925.0,0.0122935
329939.0,0.0151369
329952.0,0.0185277
329964.0,0.0228947
329975.0,0.0283288
329986.0,0.0357388
329995.0,0.0442894
330004.0,0.0561566
330013.0,0.0715135
330023.0,0.0936589
330035.0,0.130331
330052.0,0.186376
330062.0,0.207482
330070.0,0.212697
330078.0,0.2066
330088.0,0.182897
330113.0,0.103683
330122.0,0.0792506
330131.0,0.0623283
330140.0,0.0488246
330150.0,0.0389274
330159.0,0.0314967
330170.0,0.0252925
330181.0,0.0204037
330195.0,0.0162733
330210.0,0.0130917
330226.0,0.0106313
330244.0,0.00871652
330265.0,0.0070072
330286.0,0.00580216
330313.0,0.00470014
330340.0,0.00391259
330372.0,0.00323585
330405.0,0.00275177
330443.0,0.00234088
330494.0,0.00198058
330545.0,0.00175864
330599.0,0.00163153
330636.0,0.0016054
330685.0,0.00165624
330722.0,0.00177898
330755.0,0.001983
330785.0,0.00230615
330811.0,0.00273934
330830.0,0.00323165
330848.0,0.00385876
330864.0,0.00471623
330877.0,0.00570891
330888.0,0.00690085
330898.0,0.00853904
330907.0,0.0103458
330915.0,0.0127489
330923.0,0.0159755
330930.0,0.0197484
330938.0,0.0252508
330945.0,0.0329069
330953.0,0.0431298
330974.0,0.0754067
330982.0,0.083247
330990.0,0.0864846
330997.0,0.0839641
331006.0,0.0742442
331028.0,0.0408246
331036.0,0.0305977
331044.0,0.0234885
331051.0,0.0183356
331058.0,0.0148248
331066.0,0.0119276
331075.0,0.00954852
331084.0,0.00779195
331095.0,0.00630313
331108.0,0.00510155
331122.0,0.00417314
331138.0,0.00340598
331156.0,0.00278949
331176.0,0.00231273
331199.0,0.00191775
331226.0,0.00159448
331258.0,0.00133306
331299.0,0.00110958
331348.0,9.2597E-4
331411.0,7.75593E-4
331480.0,6.68216E-4
331565.0,5.79036E-4
331690.0,4.9562E-4
331844.0,4.31791E-4
332084.0,3.70937E-4
332426.0,3.19538E-4
332904.0,2.76398E-4
333611.0,2.37806E-4
334546.0,2.06611E-4
335520.0,1.86141E-4
336494.0,1.73038E-4
337773.0,1.65069E-4
338443.0,1.71385E-4
338684.0,1.85131E-4
338799.0,2.01084E-4
338887.0,2.26873E-4
338940.0,2.55838E-4
338984.0,2.96186E-4
339015.0,3.42641E-4
339040.0,3.99224E-4
339061.0,4.69119E-4
339079.0,5.56996E-4
339094.0,6.65721E-4
339106.0,7.9398E-4
339117.0,9.44205E-4
339127.0,0.00115248
339134.0,0.00137222
339140.0,0.00162006
339146.0,0.00195264
339150.0,0.00232122
339154.0,0.00278317
339157.0,0.00334057
339160.0,0.00411948
339163.0,0.00518716
339165.0,0.00643222
339168.0,0.00808647
339171.0,0.0102705
339174.0,0.0134989
339177.0,0.0179041
339180.0,0.0236688
339183.0,0.0318737
339186.0,0.0425251
339190.0,0.0577504
339195.0,0.0812491
339209.0,0.166087
339215.0,0.189675
339221.0,0.198036
339221.0,0.198054
339226.0,0.191001
339232.0,0.170217
339240.0,0.12018
339248.0,0.0755993
339253.0,0.0546734
339256.0,0.0409754
339260.0,0.030241
339263.0,0.022408
339266.0,0.0169351
339269.0,0.0128595
339271.0,0.0100675
339274.0,0.00793248
339277.0,0.0063159
339279.0,0.00501147
339282.0,0.00397347
339286.0,0.00323688
339289.0,0.00270868
339293.0,0.00221769
339297.0,0.00188029
339303.0,0.00155082
339310.0,0.00128512
339318.0,0.00107045
339329.0,8.78661E-4
339340.0,7.43492E-4
339353.0,6.23126E-4
339369.0,5.2275E-4
339388.0,4.44499E-4
339411.0,3.75209E-4
339440.0,3.20882E-4
339476.0,2.77606E-4
339526.0,2.41045E-4
339592.0,2.13856E-4
339694.0,1.924E-4
339824.0,1.79477E-4
340048.0,1.70646E-4
340432.0,1.66474E-4
340688.0,1.65557E-4
341640.0,1.74019E-4
342491.0,1.92912E-4
343137.0,2.20293E-4
343613.0,2.55495E-4
343953.0,2.95139E-4
344226.0,3.43075E-4
344464.0,4.05391E-4
344668.0,4.8473E-4
344838.0,5.8203E-4
344991.0,7.10785E-4
345110.0,8.57137E-4
345212.0,0.00103558
345297.0,0.00124429
345382.0,0.00154132
345450.0,0.00188146
345511.0,0.00231253
345565.0,0.00284361
345614.0,0.00354194
345656.0,0.00438034
345693.0,0.00544378
345723.0,0.00661789
345753.0,0.00824432
345777.0,0.0100447
345800.0,0.0125432
345821.0,0.0155424
345840.0,0.0193812
345857.0,0.0242879
345872.0,0.0305141
345885.0,0.0383013
345897.0,0.0472038
345907.0,0.0583763
345917.0,0.073282
345928.0,0.0937117
345938.0,0.120837
345948.0,0.158898
345967.0,0.242719
345979.0,0.296709
345990.0,0.321164
345994.0,0.324076
346002.0,0.316835
346011.0,0.289816
346042.0,0.154542
346052.0,0.117531
346062.0,0.0908182
346073.0,0.0712332
346083.0,0.0566858
346093.0,0.046022
346105.0,0.0373663
346118.0,0.0299358
346134.0,0.0239136
346151.0,0.0193221
346170.0,0.0155329
346190.0,0.0127686
346214.0,0.0103138
346242.0,0.00834256
346271.0,0.00696342
346306.0,0.00576508
346341.0,0.00494983
346384.0,0.0042961
346431.0,0.00384807
346480.0,0.00359951
346529.0,0.00352659
346586.0,0.00363256
346642.0,0.003946
346696.0,0.00447747
346754.0,0.00537134
346804.0,0.00650381
346853.0,0.00808385
346906.0,0.0103566
346998.0,0.0149929
347026.0,0.0159596
347058.0,0.0163656
347083.0,0.0161014
347120.0,0.0148402
347236.0,0.00895004
347288.0,0.00687553
347335.0,0.00548119
347383.0,0.00441462
347440.0,0.00350349
347498.0,0.00283317
347563.0,0.00228149
347640.0,0.0018285
347715.0,0.00150993
347809.0,0.00122536
347903.0,0.00102243
348016.0,8.47812E-4
348148.0,7.03894E-4
348317.0,5.77277E-4
348487.0,4.90891E-4
348713.0,4.1245E-4
348938.0,3.59845E-4
349240.0,3.13603E-4
349616.0,2.78722E-4
350068.0,2.57158E-4
350444.0,2.51221E-4
350915.0,2.59549E-4
351197.0,2.757E-4
351432.0,3.01931E-4
351610.0,3.33283E-4
351761.0,3.72929E-4
351902.0,4.31223E-4
352029.0,5.13063E-4
352122.0,6.04398E-4
352210.0,7.34233E-4
352278.0,8.81935E-4
352329.0,0.00103824
352379.0,0.00125687
352424.0,0.00152927
352463.0,0.00187521
352496.0,0.00228429
352526.0,0.0028042
352554.0,0.00347365
352577.0,0.00424776
352598.0,0.00524831
352617.0,0.00654768
352634.0,0.00809239
352648.0,0.00994387
352661.0,0.0121803
352674.0,0.0150819
352686.0,0.0191458
352698.0,0.0244956
352710.0,0.0315104
352724.0,0.041879
352749.0,0.0635827
352762.0,0.0704731
352769.0,0.0716337
352778.0,0.0699682
352790.0,0.0631268
352822.0,0.0354117
352835.0,0.0267857
352847.0,0.020997
352860.0,0.0164831
352872.0,0.0133369
352885.0,0.0108745
352899.0,0.00892367
352916.0,0.00725172
352935.0,0.00589057
352953.0,0.00496509
352974.0,0.00420798
353000.0,0.00358696
353025.0,0.0031702
353055.0,0.00285912
353094.0,0.00268048
353107.0,0.00266913
353143.0,0.00276404
353180.0,0.00307929
353210.0,0.00356636
353232.0,0.00412898
353254.0,0.00495653
353273.0,0.00601472
353290.0,0.0073061
353306.0,0.00911055
353320.0,0.0112183
353332.0,0.0138034
353344.0,0.0171246
353356.0,0.0217861
353370.0,0.0288327
353403.0,0.0493847
353415.0,0.0539619
353421.0,0.0546088
353429.0,0.0536541
353442.0,0.048161
353476.0,0.0273394
353489.0,0.0208781
353501.0,0.0162951
353514.0,0.0129183
353527.0,0.0102925
353542.0,0.00820416
353557.0,0.00661826
353575.0,0.00528415
353595.0,0.0042543
353616.0,0.00346738
353641.0,0.00281093
353669.0,0.00229344
353700.0,0.00188088
353736.0,0.00154238
353779.0,0.00126143
353824.0,0.00105126
353877.0,8.77667E-4
353939.0,7.36164E-4
354001.0,6.3568E-4
354090.0,5.3587E-4
354200.0,4.52867E-4
354311.0,3.97334E-4
354488.0,3.40151E-4
354665.0,3.04639E-4
354931.0,2.72523E-4
355285.0,2.4954E-4
355816.0,2.34835E-4
356259.0,2.31925E-4
356701.0,2.38244E-4
356834.0,2.45767E-4
356923.0,2.59542E-4
356978.0,2.82361E-4
357012.0,3.13951E-4
357030.0,3.43488E-4
357044.0,3.83626E-4
357052.0,4.21937E-4
357060.0,4.78995E-4
357065.0,5.41776E-4
357068.0,6.246E-4
357072.0,7.40142E-4
357074.0,8.9139E-4
357077.0,0.00107263
357079.0,0.00132506
357082.0,0.00167451
357084.0,0.00215482
357086.0,0.00273341
357088.0,0.00357347
357091.0,0.00465508
357093.0,0.00620388
357096.0,0.00822589
357098.0,0.0108179
357101.0,0.0146962
357104.0,0.0196984
357107.0,0.0269125
357111.0,0.0373208
357116.0,0.0545354
357129.0,0.101802
357135.0,0.11818
357141.0,0.124321
357141.0,0.124387
357146.0,0.119822
357152.0,0.105941
357161.0,0.0730359
357168.0,0.0461625
357172.0,0.0334124
357176.0,0.0243177
357180.0,0.0176488
357182.0,0.013378
357185.0,0.00984805
357188.0,0.0073386
357190.0,0.00556466
357193.0,0.0042056
357195.0,0.003261
357197.0,0.00253203
357199.0,0.00203014
357201.0,0.00164375
357203.0,0.00129855
357206.0,0.00105085
357208.0,8.73748E-4
357211.0,7.30106E-4
357214.0,6.21481E-4
357217.0,5.50321E-4
357222.0,4.86076E-4
357229.0,4.30378E-4
357240.0,3.80655E-4
357254.0,3.43839E-4
357276.0,3.09672E-4
357309.0,2.82926E-4
357354.0,2.65833E-4
357490.0,2.50152E-4
357648.0,2.47013E-4
358599.0,2.64266E-4
359550.0,2.98229E-4
360441.0,3.45076E-4
361088.0,4.0032E-4
361447.0,4.49682E-4
361734.0,5.15273E-4
361914.0,5.86031E-4
362021.0,6.53389E-4
362129.0,7.58782E-4
362201.0,8.69521E-4
362264.0,0.00101591
362315.0,0.0011972
362362.0,0.00144791
362396.0,0.00171166
362424.0,0.0020104
362452.0,0.00245622
362476.0,0.00300359
362498.0,0.00370674
362517.0,0.00459631
362533.0,0.00569192
362547.0,0.00706169
362559.0,0.00862142
362570.0,0.0107301
362579.0,0.0133694
362588.0,0.0167417
362595.0,0.0206799
362602.0,0.0260815
362608.0,0.0324313
362614.0,0.0407519
362620.0,0.052394
362628.0,0.0695909
362636.0,0.0953152
362652.0,0.152444
362660.0,0.170826
362666.0,0.178216
362668.0,0.178429
362674.0,0.173423
362682.0,0.155466
362705.0,0.0788327
362712.0,0.0581399
362719.0,0.0441686
362725.0,0.0349795
362731.0,0.0280705
362738.0,0.0224832
362745.0,0.018086
362752.0,0.0148867
362760.0,0.0122544
362770.0,0.00982968
362780.0,0.00809801
362794.0,0.00651913
362807.0,0.00535442
362822.0,0.00444563
362839.0,0.00368698
362860.0,0.00303598
362883.0,0.00252485
362910.0,0.00209696
362937.0,0.00179758
362975.0,0.00151449
363022.0,0.00127569
363079.0,0.00109639
363146.0,9.67731E-4
363242.0,8.60511E-4
363291.0,8.26876E-4
363444.0,7.68204E-4
363660.0,7.46737E-4
363967.0,7.69166E-4
364460.0,8.59099E-4
365167.0,0.0010577
366090.0,0.00141181
367106.0,0.00180701
367659.0,0.00191095
367782.0,0.00191551
368275.0,0.00186226
368890.0,0.00166757
370290.0,0.0011032
370982.0,8.87816E-4
371751.0,7.14536E-4
372521.0,5.93188E-4
373290.0,5.13147E-4
374059.0,4.63472E-4
374828.0,4.43985E-4
374982.0,4.43336E-4
375597.0,4.60697E-4
375905.0,4.84284E-4
376290.0,5.39575E-4
376597.0,6.12088E-4
376866.0,7.19662E-4
377020.0,8.12481E-4
377174.0,9.43884E-4
377328.0,0.00113297
377443.0,0.00135131
377520.0,0.00156551
377597.0,0.00187593
377656.0,0.00223666
377698.0,0.00262318
377732.0,0.00306807
377762.0,0.0036641
377787.0,0.00441476
377807.0,0.00531085
377822.0,0.00629887
377835.0,0.00747862
377845.0,0.00880069
377854.0,0.0104706
377862.0,0.0125004
377868.0,0.014766
377875.0,0.0179586
377880.0,0.0215502
377884.0,0.0261761
377889.0,0.0325395
377894.0,0.0413081
377899.0,0.053274
377904.0,0.0692734
377909.0,0.0926085
377915.0,0.128454
377925.0,0.201233
377935.0,0.26706
377942.0,0.301059
377948.0,0.310004
377954.0,0.299072
377961.0,0.265601
377980.0,0.130633
377986.0,0.0948741
377991.0,0.0716498
377995.0,0.0566482
378000.0,0.0438861
378005.0,0.0348421
378010.0,0.0276232
378015.0,0.0225397
378020.0,0.0188202
378026.0,0.015858
378033.0,0.0134932
378042.0,0.0114665
378052.0,0.00988022
378064.0,0.00857637
378081.0,0.00749742
378102.0,0.00674125
378132.0,0.00625322
378154.0,0.00616732
378192.0,0.00635513
378241.0,0.00702086
378298.0,0.00836694
378356.0,0.0103691
378411.0,0.0130048
378473.0,0.0168892
378559.0,0.02293
378603.0,0.0250611
378637.0,0.0256043
378665.0,0.0252089
378709.0,0.0232223
378848.0,0.0136489
378907.0,0.0105167
378961.0,0.00839698
379023.0,0.00658393
379082.0,0.00532097
379148.0,0.00428682
379218.0,0.00348568
379295.0,0.00284401
379382.0,0.00232068
379478.0,0.00190165
379594.0,0.00154457
379718.0,0.0012748
379872.0,0.00104099
380032.0,8.72643E-4
380225.0,7.31774E-4
380445.0,6.21471E-4
380665.0,5.44565E-4
380930.0,4.80431E-4
381282.0,4.24326E-4
381635.0,3.89334E-4
382163.0,3.63207E-4
382384.0,3.61201E-4
382714.0,3.77304E-4
382838.0,3.99754E-4
382921.0,4.30952E-4
382983.0,4.73966E-4
383034.0,5.38005E-4
383071.0,6.18927E-4
383098.0,7.13462E-4
383119.0,8.28414E-4
383134.0,9.48609E-4
383151.0,0.00113881
383163.0,0.00133954
383174.0,0.00162187
383182.0,0.00192232
383189.0,0.00225987
383195.0,0.00269
383200.0,0.00321835
383206.0,0.00397506
383210.0,0.004956
383215.0,0.00626757
383219.0,0.00785619
383223.0,0.00997811
383227.0,0.0128401
383231.0,0.0168162
383236.0,0.0223405
383241.0,0.031057
383251.0,0.0491423
383260.0,0.0645908
383266.0,0.0731978
383272.0,0.0760308
383278.0,0.0739503
383284.0,0.066761
383294.0,0.0494778
383304.0,0.03098
383310.0,0.022107
383314.0,0.016363
383319.0,0.0124932
383323.0,0.00953319
383327.0,0.00769868
383331.0,0.00615165
383335.0,0.00487493
383340.0,0.00391986
383345.0,0.00318185
383351.0,0.00260884
383358.0,0.00215082
383366.0,0.00177884
383377.0,0.00145971
383388.0,0.00123843
383403.0,0.00102796
383421.0,8.66293E-4
383441.0,7.48798E-4
383469.0,6.43036E-4
383501.0,5.67869E-4
383543.0,5.08286E-4
383596.0,4.64673E-4
383682.0,4.30896E-4
383811.0,4.10364E-4
383898.0,4.072E-4
384157.0,4.19241E-4
384416.0,4.52306E-4
384675.0,5.07933E-4
384934.0,5.98205E-4
385106.0,6.90356E-4
385279.0,8.25341E-4
385430.0,0.00100194
385559.0,0.00122741
385667.0,0.00150196
385764.0,0.00186008
385845.0,0.00228873
385913.0,0.00279173
385973.0,0.0034062
386029.0,0.0042062
386081.0,0.00522814
386124.0,0.00642522
386164.0,0.00795213
386198.0,0.0097642
386231.0,0.0121326
386261.0,0.0151359
386290.0,0.0190831
386316.0,0.024047
386340.0,0.0304669
386362.0,0.0381986
386384.0,0.0489875
386409.0,0.0647008
386457.0,0.100144
386470.0,0.106735
386487.0,0.110251
386505.0,0.106852
386528.0,0.0934098
386575.0,0.058173
386598.0,0.0449801
386620.0,0.0355719
386642.0,0.0285033
386666.0,0.0226227
386691.0,0.0181361
386720.0,0.0144009
386751.0,0.0116032
386786.0,0.00926041
386824.0,0.00740721
386864.0,0.00603221
386912.0,0.00485208
386961.0,0.00397186
387021.0,0.00319259
387085.0,0.00260958
387161.0,0.00211521
387247.0,0.00171768
387333.0,0.00143428
387441.0,0.00118165
387571.0,9.7192E-4
387711.0,8.16282E-4
387868.0,6.93974E-4
388084.0,5.82065E-4
388300.0,5.07863E-4
388559.0,4.48502E-4
388904.0,3.98329E-4
389422.0,3.56375E-4
390113.0,3.31118E-4
390803.0,3.2432E-4
391666.0,3.3515E-4
392192.0,3.58055E-4
392581.0,3.96453E-4
392815.0,4.42675E-4
392971.0,4.96239E-4
393107.0,5.74571E-4
393205.0,6.65767E-4
393282.0,7.78172E-4
393351.0,9.2775E-4
393409.0,0.00112258
393456.0,0.00135318
393497.0,0.00164899
393532.0,0.00201805
393563.0,0.00249318
393590.0,0.00309495
393612.0,0.00376271
393632.0,0.00465445
393649.0,0.00570667
393664.0,0.00695283
393678.0,0.00855819
393691.0,0.0106748
393702.0,0.0131935
393712.0,0.0165046
393721.0,0.020538
