92-U-234(n,&gamma;) ENDF/B-VII.1
1439.12,37.0597
1439.29,38.724
1439.3,38.7256
1439.46,37.3992
1439.62,33.5054
1439.87,24.4671
1440.11,15.5582
1440.25,11.0885
1440.37,8.00489
1440.48,5.88257
1440.58,4.43361
1440.66,3.40211
1440.75,2.60104
1440.83,1.98995
1440.92,1.53084
1441.0,1.19015
1441.08,0.961144
1441.17,0.763598
1441.26,0.621005
1441.36,0.504958
1441.47,0.418544
1441.6,0.344892
1441.75,0.287376
1441.94,0.237763
1442.19,0.193553
1442.49,0.156459
1442.82,0.127309
1443.18,0.104739
1443.59,0.0857082
1444.08,0.0698537
1444.67,0.0561424
1445.25,0.0466528
1445.97,0.0382344
1446.8,0.0313472
1447.68,0.0262152
1448.76,0.0218975
1449.94,0.0187038
1451.37,0.0162236
1452.81,0.0147533
1454.37,0.0140332
1454.8,0.0139919
1456.6,0.0145937
1458.11,0.0162142
1459.31,0.0185966
1460.36,0.0219081
1461.26,0.0263123
1462.01,0.0317531
1462.66,0.0386294
1463.23,0.0472656
1463.72,0.0577814
1464.13,0.070005
1464.5,0.0852248
1464.83,0.104486
1465.11,0.127617
1465.37,0.156484
1465.57,0.190376
1465.73,0.230316
1465.87,0.279891
1465.98,0.338095
1466.07,0.410743
1466.17,0.514135
1466.25,0.638068
1466.33,0.811741
1466.4,1.01127
1466.48,1.27157
1466.55,1.60859
1466.63,2.12316
1466.72,2.81587
1466.8,3.71519
1466.89,4.98853
1467.0,6.76918
1467.11,9.20583
1467.24,12.9843
1467.45,19.8442
1467.74,30.021
1467.92,34.413
1468.09,36.0065
1468.1,36.0164
1468.26,34.7222
1468.42,31.1256
1468.68,22.3451
1468.93,13.8587
1469.07,9.88453
1469.17,7.35177
1469.28,5.36489
1469.38,4.00944
1469.46,3.04587
1469.54,2.32555
1469.62,1.77176
1469.71,1.35252
1469.79,1.03945
1469.86,0.820546
1469.94,0.656793
1470.02,0.534658
1470.11,0.428204
1470.2,0.352648
1470.31,0.288984
1470.41,0.247454
1470.55,0.207964
1470.72,0.173621
1470.94,0.14221
1471.23,0.114571
1471.53,0.0937184
1471.9,0.0759021
1472.33,0.0612624
1472.81,0.0498049
1473.34,0.0407696
1473.98,0.033086
1474.68,0.0273737
1475.49,0.0227867
1476.23,0.0198504
1477.26,0.0171562
1478.29,0.0155641
1479.32,0.0148543
1479.84,0.0148183
1480.65,0.015255
1481.47,0.0164795
1482.08,0.0181882
1482.69,0.0210644
1483.17,0.0247101
1483.49,0.0285134
1483.74,0.0331603
1483.9,0.0376885
1484.03,0.0432738
1484.15,0.0511079
1484.24,0.0607701
1484.31,0.0719337
1484.38,0.0875847
1484.46,0.109578
1484.52,0.135973
1484.59,0.171284
1484.65,0.218231
1484.71,0.280124
1484.78,0.367593
1484.85,0.482644
1484.92,0.632014
1485.0,0.844998
1485.07,1.11962
1485.15,1.50283
1485.24,2.02497
1485.34,2.74379
1485.45,3.80627
1485.59,5.40111
1485.85,9.00134
1486.07,12.0411
1486.25,13.6443
1486.4,14.1273
1486.56,13.5728
1486.73,12.0394
1486.99,8.49931
1487.22,5.34804
1487.35,3.76676
1487.46,2.74451
1487.56,1.99931
1487.66,1.46918
1487.74,1.09767
1487.81,0.83938
1487.88,0.638064
1487.96,0.483809
1488.02,0.380282
1488.09,0.300451
1488.15,0.2396
1488.21,0.193761
1488.28,0.157154
1488.36,0.128629
1488.44,0.109182
1488.51,0.0961595
1488.62,0.085542
1488.72,0.0797928
1488.88,0.0768288
1488.9,0.0767803
1489.12,0.0793425
1489.36,0.0873908
1489.56,0.0989364
1489.72,0.113399
1489.86,0.133066
1489.97,0.156853
1490.07,0.189385
1490.15,0.228767
1490.24,0.28477
1490.31,0.355342
1490.39,0.452322
1490.46,0.568074
1490.52,0.709223
1490.59,0.931583
1490.67,1.22701
1490.74,1.61407
1490.82,2.11348
1490.9,2.78686
1490.99,3.78803
1491.09,5.19235
1491.2,7.11987
1491.34,10.1369
1491.53,15.3128
1491.84,24.1203
1492.01,27.6491
1492.17,29.082
1492.2,29.1086
1492.36,28.0849
1492.52,25.2336
1492.77,18.2745
1493.02,11.2375
1493.16,7.79407
1493.28,5.66341
1493.38,4.11644
1493.48,3.02034
1493.56,2.23809
1493.64,1.72361
1493.71,1.32029
1493.78,1.00869
1493.86,0.771235
1493.93,0.596812
1493.99,0.479187
1494.07,0.372776
1494.14,0.295095
1494.22,0.238531
1494.3,0.194338
1494.39,0.158602
1494.49,0.133717
1494.6,0.112883
1494.73,0.0960554
1494.93,0.0793422
1495.18,0.0646448
1495.47,0.052736
1495.82,0.0426659
1496.23,0.0345604
1496.63,0.0287236
1497.08,0.0239083
1497.62,0.0197057
1498.32,0.0158933
1499.04,0.0130941
1499.52,0.0117571
1499.76,0.0112574
1500.0,0.0108778
1500.0,2.70376
1750.0,2.48476
2000.0,2.32067
2250.0,2.19419
2500.0,2.09455
2625.0,2.02606
2750.0,1.9629
3000.0,1.84996
3500.0,1.66428
4184.35,1.51754
4250.0,1.50347
5000.0,1.38635
5977.65,1.28709
6500.0,1.23406
7770.94,1.14629
8000.0,1.13047
9564.24,1.04365
9750.0,1.03333
11500.0,0.956927
13748.6,0.881667
15000.0,0.839783
17932.9,0.768289
20000.0,0.717902
23910.6,0.646354
25000.0,0.626423
28750.0,0.581871
32500.0,0.543925
38854.7,0.491906
40000.0,0.482531
47821.2,0.441015
50000.0,0.429449
59776.5,0.390725
60000.0,0.38984
70000.0,0.358065
80000.0,0.333109
100000.0,0.296634
100000.0,0.296784
124807.0,0.259145
160000.0,0.228904
220000.0,0.199258
280000.0,0.183593
389872.0,0.172675
620000.0,0.164475
700000.0,0.16492
810000.0,0.160184
995000.0,0.123284
1120000.0,0.100213
1225000.0,0.0884505
1390000.0,0.0772041
1640000.0,0.0674798
2100000.0,0.0557043
2800000.0,0.0437119
3725000.0,0.0311791
4500000.0,0.022473
5250000.0,0.0157849
5750000.0,0.0124303
6250000.0,0.0100452
6750000.0,0.00830203
7250000.0,0.00702886
7875000.0,0.00600638
8625000.0,0.00519505
9750000.0,0.00446061
1.15E7,0.00363542
1.3375E7,0.00305488
1.55E7,0.00259272
1.725E7,0.00239857
2.0E7,0.002335
2.3E7,0.002374
2.575E7,0.00229384
2.775E7,0.00210897
3.0E7,0.0018008
