92-U-238(n,elastic) ENDF/B-VII.1
16391.1,28.3341
16391.9,23.7527
16392.8,20.4531
16393.6,18.4263
16394.9,16.8526
16395.9,16.502
16397.7,17.3124
16399.0,17.8474
16400.3,17.1223
16402.7,14.3448
16404.2,13.4671
16409.9,12.4994
16411.0,12.4969
16414.4,13.1029
16419.1,12.2231
16421.5,12.3195
16428.2,11.4785
16438.5,10.6956
16440.8,10.5068
16441.9,10.8484
16443.8,12.5072
16445.1,13.4394
16445.5,13.4891
16447.0,12.8892
16449.5,11.661
16453.4,11.0435
16461.5,10.5592
16463.8,10.6274
16474.4,9.28346
16479.4,8.23947
16480.3,8.52911
16480.8,9.23918
16481.4,10.6388
16482.0,12.8286
16482.7,16.4525
16484.1,24.4284
16484.7,26.9086
16485.2,27.4741
16485.9,26.5944
16487.0,22.508
16488.3,17.7545
16489.0,15.8421
16489.8,14.6562
16491.2,13.6694
16496.0,11.5197
16504.9,10.0343
16506.0,10.2501
16507.1,11.1628
16509.4,14.0547
16510.5,14.553
16512.6,13.9759
16514.7,12.3891
16516.5,10.9712
16517.6,10.6033
16518.1,10.5893
16519.4,10.9801
16521.6,12.1384
16521.9,12.1645
16523.2,11.654
16525.2,10.017
16527.0,9.17228
16529.6,8.6452
16530.7,8.8743
16532.0,9.7607
16533.6,10.9606
16534.1,11.0666
16535.0,10.7585
16537.9,7.9742
16538.6,7.73075
16539.1,7.93104
16539.6,8.63977
16540.1,9.905
16540.5,11.8291
16541.1,15.2226
16542.9,28.256
16543.6,31.6287
16544.1,32.5281
16544.7,31.9398
16545.7,28.4588
16547.4,20.9676
16548.5,17.6549
16549.6,15.2803
16550.6,13.9507
16552.5,12.8341
16556.2,11.2714
16560.7,10.3574
16566.7,9.42877
16572.0,8.22379
16574.7,7.26521
16577.4,5.90384
16577.7,5.86594
16578.3,6.05286
16578.7,6.56903
16579.1,7.49907
16579.5,8.82973
16579.9,10.7213
16580.3,13.827
16580.9,18.8776
16582.4,33.926
16583.0,38.5786
16583.6,40.2089
16583.7,40.2215
16584.4,38.6798
16585.3,32.9597
16586.7,24.0622
16587.4,20.3461
16588.2,17.6748
16589.1,16.2241
16590.2,15.3791
16592.6,14.1948
16595.1,11.932
16597.4,10.7618
16601.1,9.69109
16601.8,9.84942
16602.5,10.5655
16603.3,12.1211
16605.3,17.7142
16606.1,18.7534
16606.3,18.797
16607.1,18.1299
16609.6,13.2304
16610.8,11.614
16612.8,10.2784
16617.8,7.93986
16620.7,6.12414
16621.1,6.05169
16621.6,6.26698
16622.0,6.78803
16622.4,7.6863
16622.7,9.18337
16623.1,11.3471
16623.6,14.7188
16624.1,19.9918
16625.8,39.0906
16626.4,44.2719
16627.0,46.2869
16627.1,46.3632
16627.8,44.8763
16628.9,37.6936
16629.8,31.7464
16630.3,29.3196
16631.0,27.8276
16631.3,27.7468
16633.4,30.2246
16633.5,30.2246
16634.4,29.0455
16635.4,25.3087
16636.9,18.8225
16637.6,16.5013
16638.2,15.3578
16639.0,14.3845
16642.1,13.1557
16646.9,11.6673
16652.6,10.1724
16655.5,8.93212
16655.6,8.91789
16656.1,9.02026
16656.8,9.66634
16657.3,10.8602
16657.8,12.7903
16658.5,16.2281
16660.0,25.4609
16660.7,27.9553
16661.2,28.6506
16661.7,28.304
16662.6,25.5035
16664.2,19.159
16665.2,16.3935
16666.4,14.7106
16667.7,13.7717
16674.9,11.8776
16675.1,11.8705
16676.2,12.197
16677.0,13.1857
16677.9,15.1744
16679.6,19.8857
16680.4,20.9259
16680.5,20.9822
16681.5,20.4422
16684.7,15.7436
16686.6,13.8266
16688.3,13.1932
16692.0,12.7273
16696.5,12.0302
16697.2,12.0142
16701.4,12.6529
16704.7,11.9924
16706.1,12.3982
16709.0,14.7505
16709.4,14.8367
16710.6,14.2442
16712.6,12.0843
16714.4,11.2245
16724.1,10.6486
16732.7,10.2223
16734.3,10.3463
16736.6,11.2798
16738.2,11.7947
16739.4,11.4068
16742.2,9.57368
16743.9,9.06556
16744.3,9.05081
16745.4,9.37375
16746.3,10.3275
16747.2,12.0575
16748.7,15.4813
16749.6,16.2859
16749.7,16.2972
16750.6,15.6749
16753.1,11.678
16754.1,10.6201
16755.9,9.64921
16756.8,9.44112
16757.6,9.60631
16758.4,10.337
16759.3,11.9336
16761.0,15.5634
16761.8,16.3482
16761.9,16.3684
16762.7,15.9392
16765.3,11.8267
16766.4,10.7559
16769.2,9.38678
16770.5,8.95198
16770.9,8.92055
16771.7,9.145
16772.4,9.86973
16773.1,11.1592
16774.8,14.7873
16775.6,15.5018
16775.7,15.5134
16776.3,15.2335
16777.3,13.5748
16778.2,12.0357
16778.8,11.6339
16779.5,12.1428
16780.1,13.7175
16780.8,16.8082
16782.2,24.3862
16782.9,26.8638
16783.4,27.3713
16784.1,26.5524
16785.2,22.8021
16786.4,18.2685
16787.2,16.2657
16788.4,14.4197
16789.6,13.5434
16796.8,11.714
16799.1,11.4837
16800.4,11.6718
16801.6,12.499
16804.0,15.5082
16804.7,15.773
16805.5,15.3076
16808.1,11.8397
16809.4,10.9194
16812.2,10.4316
16819.9,9.80415
16822.6,9.48272
16823.8,9.70477
16824.6,10.2671
16827.1,13.3322
16827.8,13.6377
16828.7,13.309
16830.7,11.6749
16832.2,11.1977
16832.6,11.1862
16833.4,11.2012
16835.4,10.7945
16837.6,9.98544
16843.5,9.33054
16844.1,9.33366
16845.7,9.03441
16847.5,8.14144
16847.7,8.12624
16848.3,8.3315
16848.8,9.04724
16849.3,10.4334
16849.8,12.672
16850.6,16.9773
16851.8,24.2252
16852.5,26.813
16853.0,27.5035
16853.7,26.6302
16854.7,22.9517
16856.1,17.5953
16856.7,15.6227
16857.7,13.7829
16858.7,12.7546
16860.7,11.7878
16868.5,10.3916
16874.8,9.58666
16876.0,9.97809
16877.5,11.3614
16879.0,12.6001
16879.5,12.7384
16880.5,12.42
16883.3,10.6187
16886.0,9.95987
16902.7,8.32181
16905.6,8.04695
16907.2,8.35325
16908.4,9.18866
16911.0,12.1967
16911.7,12.4881
16912.8,11.986
16914.8,10.2001
16921.7,7.12689
16922.0,7.0866
16922.5,7.20542
16923.0,7.63072
16923.4,8.48973
16924.0,10.0008
16924.5,12.4988
16925.5,17.9816
16926.4,23.2214
16927.1,25.4091
16927.5,25.8862
16928.2,24.8989
16929.1,21.7557
16930.5,15.7812
16931.3,13.2477
16932.1,11.6069
16933.2,10.3893
16934.4,9.52141
16941.8,6.32001
16944.2,4.95566
16944.6,4.84003
16945.1,4.92311
16945.5,5.36302
16945.9,6.14171
16946.3,7.12608
16946.6,8.67646
16947.0,10.8625
16947.4,14.3038
16947.9,19.6811
16948.9,32.427
16949.7,42.5833
16950.4,47.6488
16950.9,48.9297
16951.4,47.5937
16952.1,43.225
16953.8,26.8114
16954.6,21.5497
16955.3,17.92
16956.1,15.4478
16957.0,13.7577
16958.2,12.2058
16961.6,9.36403
16962.4,9.08106
16962.9,9.23099
16963.5,9.93584
16964.0,11.1016
16964.6,13.2412
16965.5,17.7976
16966.6,23.6213
16967.3,25.7527
16967.7,26.1161
16968.4,25.2596
16969.5,21.5614
16970.7,16.7399
16971.6,14.4848
16972.6,12.7888
16973.9,11.5318
16976.6,10.1451
16981.1,8.23236
16983.3,7.11954
16983.8,7.03855
16984.3,7.24327
16984.9,7.91366
16985.3,8.83724
16985.8,10.4838
16986.4,13.2802
16987.3,19.4774
16988.3,25.2168
16988.9,27.5786
16989.4,28.201
16990.2,26.903
16991.2,22.3879
16992.4,17.116
16993.3,14.3146
16994.2,12.3879
16995.2,11.2842
16997.3,9.90229
17004.0,7.0546
17007.1,5.63961
17009.6,4.16508
17010.3,3.93017
17010.6,3.88299
17011.2,3.97507
17011.8,4.32937
17012.2,4.93775
17012.6,5.83436
17013.0,7.01464
17013.4,8.80289
17013.8,11.3847
17014.2,14.9433
17014.6,19.5016
17015.2,26.8291
17016.9,53.2263
17017.6,60.7748
17018.2,63.3444
17018.3,63.362
17018.8,62.1337
17019.6,55.5363
17021.4,34.2968
17022.2,27.461
17023.0,22.4632
17023.8,18.8904
17024.8,15.5384
17026.2,12.1496
17027.6,9.59461
17028.2,8.89619
17028.6,8.70311
17029.0,8.89687
17029.5,9.70734
17029.9,10.9991
17030.2,12.9658
17030.6,15.9995
17031.1,20.7899
17031.8,29.7789
17033.1,47.0555
17033.7,53.1473
17034.3,55.7508
17034.5,55.8106
17035.2,53.8014
17036.0,46.9653
17037.5,33.3974
17038.2,28.8823
17038.9,25.749
17039.6,24.0757
17040.1,23.7882
17041.1,24.9068
17042.7,27.3722
17043.0,27.4909
17043.9,26.7821
17046.9,20.5284
17048.5,18.5255
17051.4,16.8743
17054.2,15.9246
17056.5,15.6043
17059.1,15.769
17061.7,15.1287
17063.7,14.3032
17067.5,13.6585
17071.1,13.8821
17073.9,13.2843
17078.0,12.5495
17092.7,11.1315
17096.3,11.3611
17097.0,11.8795
17097.7,12.939
17098.6,15.2315
17100.1,19.8489
17100.9,20.9958
17101.1,21.0455
17101.8,20.5518
17104.1,15.8012
17105.1,14.3778
17106.7,13.3572
17107.6,13.204
17108.9,13.616
17109.9,14.63
17111.8,17.4986
17112.5,17.8395
17113.5,17.1933
17115.9,13.2364
17116.9,12.3535
17117.7,12.129
17118.7,12.3608
17119.7,13.2369
17121.6,15.3213
17122.3,15.5472
17123.3,14.9969
17125.3,12.5507
17126.6,11.4921
17128.4,11.0134
17140.2,10.037
17141.6,10.2356
17142.8,11.0497
17144.1,12.7787
17145.6,15.0109
17146.6,15.4978
17148.2,15.2248
17149.5,15.6715
17151.0,16.306
17152.0,15.6364
17154.5,11.9442
17155.8,10.8921
17158.0,10.3545
17167.9,9.34347
17169.5,9.18068
17170.4,9.33818
17171.6,10.1102
17173.9,13.0397
17174.7,13.3556
17175.8,12.88
17178.3,10.621
17179.7,9.98381
17184.5,9.28922
17198.7,8.02269
17202.3,7.55884
17202.6,7.55722
17203.5,7.56458
17205.4,7.46722
17206.2,7.58622
17206.9,8.14174
17207.5,9.12348
17208.1,10.7402
17208.7,13.2943
17209.7,18.2984
17211.1,26.2129
17211.9,29.3398
17212.6,30.1434
17213.5,29.0335
17214.6,25.1273
17216.7,15.6791
17217.5,12.7297
17218.3,10.8273
17219.0,9.61136
17219.9,8.84954
17222.6,7.57473
17226.0,5.56749
17232.8,2.0239
17233.8,1.6174
17234.4,1.46835
17234.7,1.45281
17235.1,1.51644
17235.4,1.65701
17235.7,1.89249
17236.0,2.20751
17236.2,2.66733
17236.5,3.36133
17236.8,4.26512
17237.1,5.5654
17237.5,7.38621
17237.8,9.98182
17238.2,13.6289
17238.6,18.3814
17239.1,25.526
17239.7,36.1965
17241.6,76.8164
17242.4,89.787
17243.1,94.9001
17243.3,95.2937
17244.2,91.7802
17245.3,78.6066
17246.9,57.4184
17247.9,46.9986
17248.9,39.571
17250.1,33.6413
17251.4,29.7556
17252.5,27.879
17255.7,24.5387
17258.3,20.5515
17260.6,18.446
17265.3,16.2883
17267.9,15.5032
17269.1,15.4492
17270.8,16.189
17272.6,17.0901
17272.7,17.0904
17273.7,16.5404
17275.9,13.8396
17276.6,13.4994
17277.4,13.9622
17278.2,15.3908
17279.4,19.3386
17280.5,22.625
17281.3,23.6761
17281.6,23.7102
17284.0,21.8988
17286.3,23.1098
17287.2,22.4032
17288.6,19.3428
17289.9,16.4732
17290.9,15.0878
17291.9,14.3813
17294.3,13.7776
17307.2,12.5919
17307.7,12.5905
17310.1,12.6545
17314.5,12.3344
17316.7,12.4521
17322.6,11.6244
17328.3,11.3307
17331.2,11.3988
17341.6,10.1988
17342.5,10.3392
17343.6,10.9558
17345.9,13.2832
17346.7,13.4908
17348.1,12.8278
17350.0,11.351
17351.9,10.7163
17352.3,10.6944
17353.5,10.9183
17355.5,12.3298
17356.8,12.9582
17356.9,12.9604
17357.8,12.5758
17359.4,10.6991
17360.7,9.16742
17361.6,8.74159
17362.2,8.94066
17362.7,9.61387
17363.3,10.8721
17364.0,13.3521
17365.8,22.3113
17366.5,24.3044
17367.0,24.7193
17367.6,24.2325
17368.6,21.4299
17370.0,16.6337
17371.0,14.566
17372.2,13.0924
17373.8,12.2068
17378.2,11.2237
17380.2,11.0179
17382.1,11.2914
17384.8,12.2941
17384.9,12.2975
17386.5,11.7907
17388.3,10.698
17390.3,10.0954
17404.9,8.4389
17410.1,7.40921
17413.0,6.38456
17414.6,5.73334
17415.0,5.67525
17415.6,5.82859
17416.0,6.19859
17416.4,6.87804
17416.8,7.9474
17417.3,9.87525
17417.8,12.8062
17418.7,18.9894
17419.7,25.7292
17420.3,28.4841
17421.0,29.4301
17421.7,28.2988
17423.6,22.391
17424.4,21.1076
17426.4,20.0456
17427.6,17.7812
17429.4,13.8142
17430.8,11.928
17432.3,10.6544
17434.7,9.3916
17441.5,6.66798
17444.4,5.07007
17446.5,3.81151
17447.1,3.592
17447.3,3.58412
17447.7,3.68219
17448.1,4.02728
17448.4,4.57237
17448.8,5.33897
17449.1,6.59465
17449.4,8.18067
17449.8,10.6949
17450.3,14.2268
17450.8,19.7883
17452.6,42.476
17453.5,50.0875
17454.4,54.8694
17455.8,57.1294
17455.9,57.1316
17457.1,55.0873
17458.2,49.4939
17460.3,32.8614
17461.4,27.1774
17462.5,23.3631
17463.8,20.6519
17465.5,19.082
17468.9,17.7951
17472.1,15.1747
17475.5,13.8747
17485.3,12.0877
17487.3,11.9657
17488.8,11.9876
17491.2,11.5952
17494.3,10.497
17495.3,10.379
17496.2,10.6315
17497.0,11.2783
17499.4,14.2385
17500.1,14.5412
17500.9,14.2526
17503.6,11.6804
17505.5,10.7205
17515.0,8.3673
17518.4,7.1254
17519.7,6.69381
17519.8,6.68799
17520.4,6.86848
17520.9,7.38709
17521.5,8.4256
17522.1,10.1273
17523.0,13.9694
17524.0,18.0195
17524.7,19.5517
17525.1,19.7366
17525.7,19.2469
17526.9,17.1352
17527.2,16.9741
17527.7,17.3829
17528.0,18.4637
17528.6,21.4382
17529.3,27.422
17530.6,38.6831
17531.2,42.2766
17531.7,43.1118
17532.3,41.9536
17533.3,36.5501
17534.7,26.7998
17535.5,22.5278
17536.4,19.296
17537.5,17.0206
17539.0,15.1256
17541.6,13.3415
17546.4,10.8868
17546.9,10.8479
17547.6,11.1251
17548.4,12.1725
17549.2,14.3603
17551.0,19.7978
17551.8,21.0886
17552.1,21.1699
17552.7,20.7704
17554.4,17.414
17556.0,14.6351
17557.4,13.0268
17559.4,11.7341
17564.1,10.2009
17564.6,10.1597
17565.8,10.4994
17567.1,11.7409
17568.9,13.7498
17569.8,14.0697
17571.2,13.4192
17574.7,9.69374
17577.1,8.17419
17579.9,6.46546
17581.4,5.53497
17581.8,5.444
17582.3,5.5807
17582.7,6.0905
17583.1,6.99366
17583.5,8.27101
17583.9,10.0807
17584.3,12.883
17584.8,17.4378
17585.5,25.8028
17586.7,39.1775
17587.4,44.9338
17588.0,47.0806
17588.1,47.1098
17588.9,44.99
17589.9,37.7769
17591.1,27.9669
17591.9,23.2358
17592.8,19.6796
17593.9,16.8975
17595.3,14.85
17597.2,13.1228
17602.1,10.1135
17605.6,7.18712
17606.4,6.79718
17606.7,6.75986
17607.2,6.87516
17607.6,7.31918
17608.1,8.10315
17608.5,9.51652
17608.9,11.6795
17609.4,14.9052
17609.9,19.8222
17610.6,27.2714
17612.1,48.4283
17612.8,54.9368
17613.5,57.514
17614.2,56.0711
17615.1,49.5422
17616.8,35.2818
17617.7,29.6148
17618.7,25.0547
17619.8,22.1006
17621.6,19.6187
17623.5,18.001
17626.2,16.5702
17632.5,14.7208
17637.7,13.9449
17637.8,13.9439
17640.2,14.0209
17642.9,13.6285
17647.8,12.4582
17649.0,12.2951
17650.4,12.512
17652.4,13.961
17653.9,14.8362
17654.1,14.8596
17656.0,14.1612
17657.7,13.4447
17659.0,13.314
17660.2,13.3393
17667.9,12.0411
17674.5,11.0172
17675.9,11.3904
17677.5,12.8736
17679.0,14.3176
17679.7,14.5098
17681.2,13.7889
17683.4,12.3645
17686.4,11.6738
17687.8,11.5846
17689.1,11.8119
17690.2,12.6734
17691.0,14.0795
17692.1,17.1269
17693.4,20.6521
17694.2,21.6127
17694.3,21.6142
17695.1,20.8081
17696.1,17.7999
17697.4,14.1588
17698.1,12.648
17698.9,11.7357
17700.3,11.0181
17703.0,10.6292
17704.6,10.8505
17705.9,11.8598
17708.2,15.3104
17709.0,15.6886
17709.8,15.2248
17712.4,11.2861
17713.6,10.2721
17716.4,9.54992
17723.2,8.2542
17723.4,8.2517
17724.3,8.39535
17725.2,8.99658
17725.9,9.94502
17726.7,11.7192
17727.5,14.518
17729.4,23.3243
17730.2,25.2148
17730.6,25.4809
17731.2,24.8479
17732.1,22.2758
17733.7,16.426
17734.7,14.1503
17735.4,13.1961
17736.2,12.84
17737.0,13.2945
17737.9,14.7299
17739.0,18.0468
17740.2,21.5497
17741.0,22.3858
17741.7,21.6267
17742.6,19.1472
17744.0,14.1853
17744.8,11.9094
17745.7,10.5606
17746.8,9.76225
17750.0,9.00875
17756.9,7.70451
17760.6,6.65673
17763.0,5.81714
17763.4,5.76988
17764.0,5.87476
17764.6,6.30375
17765.2,7.0643
17765.8,8.45119
17767.0,12.1119
17767.9,14.5275
17768.6,15.3701
17768.7,15.391
17769.3,15.0284
17770.0,13.6163
17771.9,7.78153
17772.6,6.16534
17773.3,5.12123
17773.7,4.60086
17774.2,4.39768
17774.6,4.51595
17774.9,4.95676
17775.3,5.63634
17775.6,6.65882
17775.9,8.3351
17776.2,10.4071
17776.6,13.8017
17777.0,18.2463
17777.6,25.6385
17779.3,51.4471
17780.0,59.2456
17780.7,62.0632
17780.7,62.0858
17781.3,60.4509
17782.2,53.4115
17783.9,35.904
17784.8,29.4781
17785.7,24.6724
17786.6,21.2895
17787.8,18.786
17789.4,16.3946
17792.2,13.7932
17799.0,9.03578
17800.3,8.20962
17800.7,8.15261
17801.4,8.4723
17801.9,9.26037
17802.4,10.8386
17803.1,13.4684
17804.9,23.3043
17805.6,25.6167
17806.1,26.1059
17807.0,24.9729
17807.9,23.4646
17808.1,23.4299
17808.6,24.0597
17809.1,25.8655
17809.9,30.9735
17811.2,40.1031
17811.8,42.5949
17812.2,43.0843
17813.0,41.4461
17814.1,35.1619
17815.3,27.8686
17816.3,23.7388
17817.5,20.8448
17819.0,18.6117
17822.0,16.4433
17826.5,14.8053
17833.5,13.3816
17838.8,12.8853
17843.2,12.146
17862.4,9.85274
17866.0,8.68103
17867.3,8.19271
17868.0,8.08012
17868.6,8.23382
17869.2,8.82879
17869.8,9.94081
17870.3,11.6699
17871.0,14.9803
17872.6,23.2373
17873.3,25.5889
17873.9,26.1119
17874.7,24.9662
17877.1,16.7486
17877.9,14.8277
17879.0,13.2879
17880.4,12.3037
17885.5,10.8231
17886.0,10.8051
17887.0,11.0576
17888.1,11.887
17889.8,13.5782
17890.5,13.7992
17891.5,13.2823
17894.0,10.0655
17895.1,9.12183
17896.2,8.61144
17897.8,8.31602
17898.6,8.30625
17900.4,8.42115
17901.8,8.13195
17903.4,7.11589
17906.6,4.48439
17907.4,4.01018
17907.9,3.90877
17908.3,4.04685
17908.6,4.31497
17908.9,4.81215
17909.2,5.58209
17909.6,6.84937
17909.9,8.44538
17910.3,10.9465
17910.7,14.6536
17911.2,20.6348
17912.2,33.2831
17913.2,46.1469
17913.8,52.0147
17914.5,54.009
17915.0,53.1555
17915.8,48.2159
17917.4,35.0117
17918.2,30.2904
17919.2,26.557
17923.1,15.7172
17924.3,13.5463
17925.7,12.2689
17931.4,9.45106
17934.2,8.28643
17936.4,6.55892
17938.4,4.9799
17939.0,4.64931
17939.6,4.53063
17940.0,4.6706
17940.4,5.09516
17940.7,5.66147
17941.1,6.65617
17941.5,8.26312
17941.9,10.6138
17942.4,14.0197
17943.2,21.1621
17944.2,29.9112
17944.9,33.8348
17945.5,34.8835
17946.0,33.9361
17946.7,29.9274
17948.0,20.8209
17948.5,18.3949
17949.0,17.5707
17949.0,17.5678
17949.3,17.9532
17949.7,19.6701
17950.2,23.134
17950.7,29.1005
17951.4,40.2082
17952.7,60.1919
17953.4,67.9302
17954.1,70.7881
17954.7,69.5255
17955.6,62.3909
17957.5,43.9597
17958.4,36.955
17959.4,31.97
17960.6,27.9583
17962.5,24.2773
17964.7,21.6001
17967.6,19.359
17975.3,16.4899
17976.7,17.0538
17979.2,19.6721
17979.6,19.7488
17980.6,19.1348
17983.2,14.8013
17984.7,13.3443
17989.1,10.8036
17989.5,10.7389
17990.1,10.9436
17990.7,11.7161
17991.3,13.2825
17991.9,15.8886
17992.8,21.0415
17994.0,28.5706
17994.7,31.1329
17995.3,31.8417
17996.1,30.6425
17998.5,21.4567
17999.3,19.2123
18000.6,17.3259
18002.2,16.559
18002.4,16.5435
18004.2,16.6775
18006.1,16.0522
18008.1,14.7953
18008.7,14.6688
18011.6,15.324
18013.0,14.7913
18015.8,12.5285
18017.1,11.9861
18017.5,11.9437
18018.7,12.3446
18019.6,13.5848
18022.0,18.7318
18022.9,19.4855
18023.8,18.716
18026.2,13.7194
18027.3,12.4557
18031.4,10.4292
18035.9,7.51351
18037.8,6.1761
18038.4,5.96834
18039.0,6.09135
18039.4,6.5166
18039.7,7.13406
18040.1,8.1575
18040.5,9.75837
18040.9,12.1762
18041.3,15.8448
18041.8,20.9946
18042.5,30.5641
18043.8,48.7317
18044.5,56.1266
18045.0,58.7464
18045.3,59.1572
18046.0,57.567
18047.1,49.5061
18048.6,36.3652
18049.5,30.4125
18050.6,26.0303
18051.7,23.3749
18053.5,20.9158
18058.0,18.0388
18061.7,16.885
18070.6,14.638
18072.5,15.0606
18075.1,16.307
18075.6,16.3504
18078.9,15.294
18081.8,14.792
18085.1,14.3039
18089.3,13.6933
18096.7,13.2978
18101.2,13.8629
18103.8,13.258
18107.0,12.6306
18115.3,11.7004
18117.0,12.059
18119.8,13.5285
18120.2,13.5811
18122.1,13.0204
18125.6,11.5193
18131.9,9.65719
18132.9,9.44461
18133.7,9.76806
18134.3,10.7073
18134.9,12.4207
18135.5,14.9464
18137.4,25.5709
18138.1,27.9422
18138.6,28.4653
18139.1,28.1334
18140.1,25.3924
18141.8,18.9595
18142.9,16.3442
18144.3,14.331
18146.6,12.5203
18148.0,12.0256
18148.8,12.4043
18149.5,13.4356
18150.4,15.6835
18152.2,21.8133
18153.0,23.2196
18153.3,23.3007
18154.2,22.3568
18156.4,17.5281
18157.3,16.2881
18158.7,15.0015
18161.8,13.8992
18166.2,13.2678
18166.5,13.265
18167.7,13.2727
18174.2,12.7222
18176.3,13.3321
18178.3,13.9765
18179.8,13.505
18182.2,12.1687
18183.4,12.0023
18185.2,12.1403
18186.9,11.7281
18189.5,9.89135
18190.4,9.61584
18191.2,9.95922
18191.7,10.7174
18192.3,12.3078
18193.0,15.1189
18194.8,24.8126
18195.6,27.0287
18196.1,27.5294
18196.9,26.5389
18199.3,18.758
18200.3,16.7407
18201.6,15.2748
18203.4,14.2901
18208.0,13.2231
18216.7,12.1611
18218.1,12.1183
18219.5,12.1406
18221.8,11.7532
18224.1,10.8117
18224.6,10.7738
18225.3,11.0544
18226.0,11.8512
18226.9,13.748
18228.8,19.239
18229.6,20.3984
18229.9,20.4783
18230.5,20.1263
18233.1,16.2015
18235.0,14.7973
18237.3,13.9934
18237.7,13.9603
18239.5,14.0643
18241.1,13.5931
18243.1,12.3686
18243.5,12.3186
18244.3,12.5812
18245.2,13.6339
18247.3,16.822
18248.8,17.6431
18251.6,18.4047
18252.9,17.7233
18255.7,13.7237
18256.8,12.8945
18259.4,12.3345
18276.9,11.3325
18279.1,11.8078
18281.5,12.742
18281.7,12.748
18283.2,12.2694
18285.9,10.8008
18288.5,10.3922
18291.4,10.6837
18293.4,10.416
18294.3,10.7465
18294.9,11.5451
18295.7,13.3696
18297.7,19.9917
18298.4,21.3444
18298.7,21.4868
18299.5,21.0855
18301.2,18.415
18301.8,18.0061
18302.8,18.5932
18304.5,20.6934
18304.9,20.7911
18305.8,20.093
18307.0,17.2701
18308.3,14.0182
18309.4,12.3559
18310.2,11.7323
18311.3,11.4431
18312.5,11.7153
18315.4,13.5441
18315.7,13.5864
18316.9,13.084
18319.5,10.5917
18321.1,9.91206
18322.3,9.78459
18324.0,10.1229
18325.8,10.6349
18327.1,10.263
18328.8,9.08601
18329.2,9.02151
18329.9,9.37154
18330.6,10.4239
18331.3,12.206
18333.0,17.2244
18333.8,18.5608
18334.2,18.6817
18334.8,18.2839
18336.1,16.0707
18338.0,12.0989
18339.4,9.91741
18340.7,8.53308
18346.0,4.61995
18347.0,3.88545
18347.6,3.66736
18347.7,3.66388
18348.1,3.76535
18348.5,4.08344
18348.8,4.56157
18349.1,5.45757
18349.4,6.684
18349.8,8.36654
18350.2,10.9645
18350.6,14.7285
18351.1,20.4595
18351.7,29.2801
18353.3,57.07
18354.0,65.4769
18354.7,69.3398
18354.9,69.6258
18355.5,68.1745
18356.5,60.3169
18358.3,42.5787
18359.1,35.7769
18360.2,30.1796
18361.1,27.0445
18362.4,23.9841
18363.8,22.0047
18366.8,19.3634
18370.7,17.4796
18377.5,15.8902
18378.9,15.7852
18382.7,16.371
18384.8,15.7105
18386.6,14.8806
18391.3,14.1837
18396.4,13.9269
18400.7,14.1878
18409.1,13.2141
18412.9,13.1047
18414.8,13.1322
18423.2,12.6571
18427.7,12.9132
18430.9,12.6747
18433.9,12.9824
18436.5,12.5888
18437.8,12.9163
18439.1,14.1668
18441.6,17.5442
18443.4,18.6488
18443.9,18.6966
18445.1,18.1932
18448.3,14.4807
18450.3,13.4082
18452.6,12.9587
18464.8,12.3121
18475.9,12.0753
18477.7,12.3332
18479.6,13.4666
18481.8,14.9495
18482.7,15.0857
18485.0,14.3309
18488.6,12.1617
18491.4,11.702
18492.2,11.687
18495.5,12.0415
18497.5,12.889
18500.2,14.6788
18500.6,14.7319
18501.8,14.2238
18504.0,12.2446
18505.2,11.5825
18506.7,11.3604
18508.3,11.6461
18511.4,13.2257
18511.7,13.2489
18513.0,12.7348
18515.2,11.1043
18516.0,10.9403
18516.7,11.138
18517.7,12.0802
18519.9,15.0165
18520.9,15.4547
18522.3,14.8497
18524.7,13.2504
18526.0,12.9694
18528.0,13.54
18529.3,13.8774
18530.7,13.4056
18533.2,11.8667
18535.3,11.3699
18541.6,11.1014
18545.8,11.2743
18554.1,10.6164
18567.0,9.85305
18571.2,10.2547
18577.2,9.82088
18584.8,7.7399
18588.0,6.54502
18588.2,6.52729
18588.7,6.6222
18589.2,6.96609
18589.7,7.76164
18590.2,9.10905
18590.8,11.2687
18591.6,15.2805
18592.8,21.5998
18593.5,23.8733
18594.1,24.4867
18594.8,23.511
18596.2,18.7758
18596.9,17.531
18597.1,17.3517
18597.6,17.7307
18598.2,19.1739
18599.2,23.6727
18600.2,28.5599
18601.0,30.0189
18601.1,30.0555
18601.8,29.2071
18603.0,24.9939
18604.4,19.4813
18605.4,16.9255
18606.4,15.3178
18607.9,13.8612
18610.8,12.4265
18617.9,9.7697
18620.9,8.22484
18621.3,8.18987
18621.8,8.39602
18622.3,9.0759
18622.9,10.3375
18623.4,12.2127
18624.0,15.6298
18625.2,23.9788
18626.1,30.067
18626.8,32.57
18627.3,33.0674
18628.0,31.9142
18629.3,26.642
18630.7,20.8753
18631.5,18.3277
18632.7,16.1273
18634.3,14.5431
18638.3,12.843
18644.8,10.6886
18645.0,10.6752
18645.9,10.9354
18646.6,11.7712
18647.4,13.4534
18649.5,19.5151
18650.3,20.6569
18650.6,20.6953
18651.4,19.9153
18653.8,14.6013
18654.7,13.2374
18655.9,12.0977
18661.8,8.96941
18662.2,8.90533
18662.8,9.05632
18663.2,9.55986
18663.8,10.7933
18664.3,12.5546
18664.9,15.83
