Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0291944927, 0.0039380066, 0.0000000001, 0.0000086932, 0.0022075220
0.0293157448, 0.0035624494, 0.0000000001, 0.0000091629, 0.0025720772
0.0294375005, 0.0037947702, 0.0000000001, 0.0000088878, 0.0023421063
0.0295597620, 0.0040347208, 0.0000000001, 0.0000096822, 0.0023997295
0.0296825312, 0.0038152706, 0.0000000001, 0.0000110753, 0.0029028917
0.0298058103, 0.0036505365, 0.0000000001, 0.0000080861, 0.0022150369
0.0299296014, 0.0039448200, 0.0000000000, 0.0000066940, 0.0016969184
0.0300539066, 0.0041211595, 0.0000000000, 0.0000062560, 0.0015180220
0.0301787281, 0.0037715060, 0.0000000001, 0.0000095123, 0.0025221480
0.0303040680, 0.0038442732, 0.0000000001, 0.0000094582, 0.0024603240
0.0304299285, 0.0040860212, 0.0000000001, 0.0000100838, 0.0024678740
0.0305563118, 0.0041439967, 0.0000000001, 0.0000099877, 0.0024101681
0.0306832199, 0.0037509822, 0.0000000001, 0.0000105792, 0.0028203773
0.0308106551, 0.0040058409, 0.0000000001, 0.0000106473, 0.0026579357
0.0309386196, 0.0042141998, 0.0000000001, 0.0000095174, 0.0022584055
0.0310671155, 0.0040364976, 0.0000000001, 0.0000112986, 0.0027991172
0.0311961452, 0.0039151085, 0.0000000001, 0.0000102320, 0.0026134762
0.0313257107, 0.0041075790, 0.0000000001, 0.0000100483, 0.0024462910
0.0314558143, 0.0044285499, 0.0000000001, 0.0000115128, 0.0025996727
0.0315864583, 0.0038474720, 0.0000000000, 0.0000056919, 0.0014793933
0.0317176449, 0.0040553159, 0.0000000001, 0.0000082574, 0.0020362034
0.0318493763, 0.0042562858, 0.0000000001, 0.0000108839, 0.0025571433
0.0319816549, 0.0043758831, 0.0000000001, 0.0000085557, 0.0019551939
0.0321144828, 0.0039912956, 0.0000000001, 0.0000083745, 0.0020982019
0.0322478624, 0.0041504496, 0.0000000001, 0.0000121011, 0.0029156050
0.0323817960, 0.0045761728, 0.0000000001, 0.0000094427, 0.0020634533
0.0325162858, 0.0041715793, 0.0000000001, 0.0000105475, 0.0025284249
0.0326513342, 0.0041271662, 0.0000000001, 0.0000095906, 0.0023237782
0.0327869435, 0.0042862709, 0.0000000001, 0.0000080080, 0.0018682835
0.0329231160, 0.0045855014, 0.0000000001, 0.0000097791, 0.0021326202
0.0330598541, 0.0042288794, 0.0000000001, 0.0000100903, 0.0023860550
0.0331971601, 0.0042526252, 0.0000000001, 0.0000077910, 0.0018320396
0.0333350363, 0.0045318441, 0.0000000001, 0.0000106876, 0.0023583446
0.0334734852, 0.0046135738, 0.0000000001, 0.0000094314, 0.0020442761
0.0336125091, 0.0041800930, 0.0000000001, 0.0000087348, 0.0020896120
0.0337521104, 0.0043488672, 0.0000000001, 0.0000108275, 0.0024897212
0.0338922915, 0.0046555994, 0.0000000001, 0.0000089953, 0.0019321552
0.0340330548, 0.0045582643, 0.0000000001, 0.0000082265, 0.0018047343
0.0341744027, 0.0043838617, 0.0000000001, 0.0000105171, 0.0023990394
0.0343163377, 0.0044781182, 0.0000000001, 0.0000088529, 0.0019769280
0.0344588621, 0.0048220903, 0.0000000001, 0.0000105530, 0.0021884735
0.0346019785, 0.0045749205, 0.0000000001, 0.0000088067, 0.0019250018
0.0347456894, 0.0044431951, 0.0000000001, 0.0000105118, 0.0023658206
0.0348899970, 0.0046616680, 0.0000000001, 0.0000099681, 0.0021383150
0.0350349041, 0.0047375490, 0.0000000001, 0.0000108868, 0.0022979880
0.0351804129, 0.0047019872, 0.0000000001, 0.0000118048, 0.0025106025
0.0353265261, 0.0045338079, 0.0000000001, 0.0000091711, 0.0020228276
0.0354732462, 0.0047200946, 0.0000000001, 0.0000106971, 0.0022662891
0.0356205756, 0.0050151327, 0.0000000001, 0.0000104576, 0.0020852016
0.0357685169, 0.0046225489, 0.0000000002, 0.0000128688, 0.0027839137
0.0359170726, 0.0046545698, 0.0000000001, 0.0000118203, 0.0025394973
0.0360662453, 0.0047803655, 0.0000000002, 0.0000127724, 0.0026718531
0.0362160376, 0.0050162909, 0.0000000001, 0.0000082168, 0.0016380142
0.0363664520, 0.0047978801, 0.0000000001, 0.0000088448, 0.0018434831
0.0365174911, 0.0046974582, 0.0000000001, 0.0000085865, 0.0018279064
0.0366691576, 0.0050172233, 0.0000000001, 0.0000086244, 0.0017189499
0.0368214539, 0.0052170212, 0.0000000001, 0.0000121556, 0.0023299847
0.0369743827, 0.0046308230, 0.0000000001, 0.0000101471, 0.0021912102
0.0371279468, 0.0047523402, 0.0000000001, 0.0000087624, 0.0018438152
0.0372821485, 0.0050752132, 0.0000000001, 0.0000102151, 0.0020127382
0.0374369908, 0.0052178941, 0.0000000001, 0.0000090651, 0.0017373064
0.0375924761, 0.0048533322, 0.0000000001, 0.0000120469, 0.0024821916
0.0377486072, 0.0048683484, 0.0000000001, 0.0000108868, 0.0022362333
0.0379053868, 0.0053565946, 0.0000000001, 0.0000108586, 0.0020271522
0.0380628175, 0.0051671149, 0.0000000001, 0.0000101611, 0.0019664845
0.0382209020, 0.0048024028, 0.0000000001, 0.0000113159, 0.0023562958
0.0383796432, 0.0050103302, 0.0000000001, 0.0000083817, 0.0016728753
0.0385390436, 0.0052401464, 0.0000000001, 0.0000122258, 0.0023330997
0.0386991060, 0.0052864878, 0.0000000001, 0.0000089927, 0.0017010652
0.0388598332, 0.0049830597, 0.0000000001, 0.0000090664, 0.0018194475
0.0390212280, 0.0051199627, 0.0000000001, 0.0000081197, 0.0015858951
0.0391832931, 0.0053443524, 0.0000000001, 0.0000120575, 0.0022561290
0.0393460312, 0.0051836798, 0.0000000001, 0.0000115948, 0.0022367985
0.0395094453, 0.0052247713, 0.0000000001, 0.0000101638, 0.0019453033
0.0396735381, 0.0051670125, 0.0000000001, 0.0000117954, 0.0022828358
0.0398383124, 0.0053023088, 0.0000000001, 0.0000094414, 0.0017806243
0.0400037710, 0.0055294820, 0.0000000001, 0.0000102884, 0.0018606474
0.0401699168, 0.0051844227, 0.0000000001, 0.0000108131, 0.0020856941
0.0403367527, 0.0051417350, 0.0000000001, 0.0000099704, 0.0019391177
0.0405042815, 0.0053673739, 0.0000000001, 0.0000107281, 0.0019987684
0.0406725061, 0.0055739030, 0.0000000001, 0.0000110334, 0.0019794823
0.0408414293, 0.0054788621, 0.0000000001, 0.0000110027, 0.0020082067
0.0410110541, 0.0051973646, 0.0000000001, 0.0000115579, 0.0022237908
0.0411813835, 0.0055064707, 0.0000000002, 0.0000128925, 0.0023413307
0.0413524202, 0.0057152316, 0.0000000001, 0.0000091684, 0.0016042036
0.0415241673, 0.0053895135, 0.0000000001, 0.0000111681, 0.0020721841
0.0416966278, 0.0053051088, 0.0000000001, 0.0000099814, 0.0018814704
0.0418698044, 0.0055237115, 0.0000000001, 0.0000094178, 0.0017049817
0.0420437004, 0.0058368546, 0.0000000001, 0.0000096489, 0.0016531034
