Batch-based tally statistics for PINSPEC
Tally type: Flux
Tally Domain: Material
Logarithmically spaced bins
# batches: 25	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0327869435, 0.0037209133, 0.0000000006, 0.0000245192, 0.0065895758
0.0329231160, 0.0039395332, 0.0000000002, 0.0000153157, 0.0038877042
0.0330598541, 0.0036500650, 0.0000000003, 0.0000162937, 0.0044639484
0.0331971601, 0.0036601741, 0.0000000003, 0.0000176793, 0.0048301727
0.0333350363, 0.0039302287, 0.0000000002, 0.0000150149, 0.0038203568
0.0334734852, 0.0039764656, 0.0000000004, 0.0000196559, 0.0049430634
0.0336125091, 0.0036255628, 0.0000000002, 0.0000136730, 0.0037712786
0.0337521104, 0.0037938831, 0.0000000002, 0.0000137535, 0.0036251792
0.0338922915, 0.0040404238, 0.0000000003, 0.0000171580, 0.0042465741
0.0340330548, 0.0039591285, 0.0000000002, 0.0000154839, 0.0039109277
0.0341744027, 0.0038212267, 0.0000000004, 0.0000206244, 0.0053973301
0.0343163377, 0.0039217767, 0.0000000004, 0.0000205383, 0.0052369802
0.0344588621, 0.0042112403, 0.0000000003, 0.0000165926, 0.0039400731
0.0346019785, 0.0039804514, 0.0000000003, 0.0000173351, 0.0043550678
0.0347456894, 0.0038780821, 0.0000000002, 0.0000150867, 0.0038902602
0.0348899970, 0.0040431775, 0.0000000003, 0.0000181078, 0.0044786180
0.0350349041, 0.0041521385, 0.0000000003, 0.0000178647, 0.0043025391
0.0351804129, 0.0040837454, 0.0000000006, 0.0000247729, 0.0060662092
0.0353265261, 0.0039873473, 0.0000000004, 0.0000197663, 0.0049572475
0.0354732462, 0.0041187063, 0.0000000004, 0.0000200990, 0.0048799218
0.0356205756, 0.0043381985, 0.0000000003, 0.0000161126, 0.0037141307
0.0357685169, 0.0040504872, 0.0000000004, 0.0000208681, 0.0051520013
0.0359170726, 0.0040718894, 0.0000000006, 0.0000237921, 0.0058430229
0.0360662453, 0.0041566558, 0.0000000004, 0.0000190209, 0.0045760211
0.0362160376, 0.0043431878, 0.0000000002, 0.0000150831, 0.0034728290
0.0363664520, 0.0042193180, 0.0000000003, 0.0000182566, 0.0043269028
0.0365174911, 0.0040538643, 0.0000000003, 0.0000180706, 0.0044576189
0.0366691576, 0.0043600339, 0.0000000006, 0.0000246522, 0.0056541402
0.0368214539, 0.0045467172, 0.0000000003, 0.0000162942, 0.0035837330
0.0369743827, 0.0040725164, 0.0000000004, 0.0000208252, 0.0051135896
0.0371279468, 0.0041902889, 0.0000000004, 0.0000207324, 0.0049477241
0.0372821485, 0.0044444453, 0.0000000003, 0.0000173281, 0.0038988282
0.0374369908, 0.0045290432, 0.0000000004, 0.0000206979, 0.0045700379
0.0375924761, 0.0042735247, 0.0000000003, 0.0000168025, 0.0039317629
0.0377486072, 0.0042848282, 0.0000000007, 0.0000255554, 0.0059641510
0.0379053868, 0.0046684325, 0.0000000002, 0.0000140795, 0.0030159031
0.0380628175, 0.0044978475, 0.0000000006, 0.0000247563, 0.0055040327
0.0382209020, 0.0041904880, 0.0000000004, 0.0000210222, 0.0050166444
0.0383796432, 0.0043670043, 0.0000000004, 0.0000203269, 0.0046546586
0.0385390436, 0.0045861384, 0.0000000003, 0.0000179050, 0.0039041587
0.0386991060, 0.0046312059, 0.0000000004, 0.0000195341, 0.0042179223
0.0388598332, 0.0043705423, 0.0000000004, 0.0000202458, 0.0046323400
0.0390212280, 0.0045253321, 0.0000000005, 0.0000233654, 0.0051632507
0.0391832931, 0.0047088892, 0.0000000004, 0.0000198528, 0.0042160192
0.0393460312, 0.0045584613, 0.0000000005, 0.0000222437, 0.0048796556
0.0395094453, 0.0045761144, 0.0000000003, 0.0000172069, 0.0037601632
0.0396735381, 0.0045817900, 0.0000000002, 0.0000150833, 0.0032920179
0.0398383124, 0.0046627099, 0.0000000004, 0.0000211834, 0.0045431482
0.0400037710, 0.0048789741, 0.0000000008, 0.0000275075, 0.0056379734
0.0401699168, 0.0046152202, 0.0000000004, 0.0000188224, 0.0040783368
0.0403367527, 0.0045707420, 0.0000000003, 0.0000174622, 0.0038204387
0.0405042815, 0.0047653814, 0.0000000004, 0.0000187680, 0.0039384102
0.0406725061, 0.0048771430, 0.0000000005, 0.0000224956, 0.0046124633
0.0408414293, 0.0048330816, 0.0000000006, 0.0000250394, 0.0051808339
0.0410110541, 0.0046329839, 0.0000000003, 0.0000185169, 0.0039967440
0.0411813835, 0.0048422036, 0.0000000005, 0.0000213424, 0.0044075811
0.0413524202, 0.0050431433, 0.0000000004, 0.0000195552, 0.0038775855
