94-Pu-239(n,elastic) ENDF/B-VII.1
2347.9,24.4154
2348.3,21.3895
2348.79,16.9972
2349.11,14.99
2349.45,13.5954
2350.0,12.4097
2350.59,12.0066
2351.24,12.5027
2352.05,13.5191
2352.14,13.54
2352.7,13.0917
2353.99,11.1569
2354.75,10.3351
2355.09,10.1591
2355.5,10.3326
2356.09,11.4319
2356.56,12.9759
2356.86,14.7208
2357.15,17.436
2357.86,26.605
2358.13,28.3912
2358.23,28.536
2358.46,27.7984
2358.77,24.9493
2359.33,18.5796
2359.63,16.1047
2359.94,14.528
2360.4,13.2473
2361.32,12.0369
2362.35,11.289
2362.54,11.269
2363.63,11.6447
2364.52,11.2791
2364.92,11.5806
2365.38,12.862
2365.97,14.7143
2366.23,14.9619
2366.55,14.6332
2367.57,12.1117
2368.29,11.1505
2369.24,10.7549
2370.34,10.464
2371.57,9.42898
2371.8,9.37838
2372.34,9.77809
2373.05,10.6259
2373.15,10.6433
2373.78,10.2769
2373.98,10.4453
2374.14,10.9502
2374.34,12.2621
2374.55,14.5118
2374.77,18.199
2375.4,31.1018
2375.66,34.2341
2375.83,34.8837
2376.07,33.7506
2376.4,29.2652
2376.93,20.5003
2377.24,16.8751
2377.52,14.8051
2377.84,13.6105
2378.06,13.3696
2378.49,13.9081
2379.16,15.3245
2379.29,15.3829
2379.75,14.7561
2380.62,12.356
2380.97,11.8699
2381.18,11.8241
2381.71,12.4718
2382.38,13.4625
2382.61,13.523
2382.76,13.5224
2383.26,13.8813
2384.21,16.6581
2384.36,16.7893
2384.75,16.2901
2385.63,13.5338
2386.21,12.805
2387.51,12.166
2388.6,11.4715
2388.71,11.4599
2389.5,11.5444
2390.42,11.3377
2391.24,11.7164
2391.81,12.0339
2392.64,11.533
2393.84,10.472
2394.52,10.2811
2395.72,10.6852
2396.25,11.6431
2396.97,13.6081
2397.23,13.823
2397.63,13.3838
2398.45,11.6675
2398.86,11.4397
2399.6,11.6554
2400.5,11.1558
2401.49,10.6874
2402.5,10.3882
2403.63,9.57303
2403.99,9.87069
2404.23,10.5487
2404.54,12.0795
2405.2,16.3251
2405.5,17.1857
2405.58,17.208
2405.84,16.7071
2406.67,12.7033
2407.08,11.6413
2408.05,11.104
2408.21,11.0748
2408.63,11.4682
2408.97,12.6223
2409.74,16.7143
2410.06,17.311
2410.41,16.6672
2411.22,13.6322
2411.79,12.7147
2412.85,11.573
2413.73,10.5632
2414.24,10.4345
2415.0,10.6265
2415.39,11.2784
2415.73,12.616
2416.49,16.819
2416.79,17.4751
2417.11,16.9812
2417.96,13.2908
2418.44,12.1662
2420.63,10.464
2421.68,10.2777
2422.07,10.439
2422.34,10.9388
2422.69,12.254
2423.39,15.715
2423.7,16.3174
2424.02,15.935
2424.98,12.5117
2425.54,11.3895
2426.18,11.0581
2426.87,11.1324
2429.18,10.3072
2429.99,10.26
2430.79,10.4464
2431.94,11.1236
2432.84,10.6777
2434.11,9.91321
2435.59,9.38543
2437.41,8.73324
2437.78,8.56107
2438.1,8.8154
2438.35,9.64804
2438.54,10.7818
2438.77,12.9186
2439.14,17.7228
2439.51,22.2881
2439.78,24.0732
2439.89,24.2414
2440.13,23.4648
2440.53,19.957
2440.84,17.2374
2441.05,16.2426
2441.16,16.1345
2441.34,16.5631
2441.64,18.6124
2442.15,23.059
2442.44,23.9966
2442.68,23.4795
2443.08,20.6154
2443.63,16.0477
2443.88,14.5895
2444.22,13.3136
2444.84,12.1587
2447.37,10.0303
2448.63,9.53498
2448.71,9.52833
2449.12,9.784
2449.35,10.4407
2449.56,11.6069
2449.79,13.7035
2450.08,17.6057
2450.62,25.5858
2450.89,28.0234
2451.08,28.4644
2451.38,27.1754
2452.26,18.2104
2452.57,16.0366
2453.0,14.2186
2453.69,12.8233
2454.87,11.4108
2455.47,11.0778
2455.85,11.3471
2456.89,13.3267
2457.09,13.4431
2457.62,13.0513
2458.74,11.5506
2460.69,10.6297
2461.21,10.3864
2461.51,10.5917
2461.86,11.394
2462.68,14.2218
2462.99,14.609
2463.41,14.1308
2464.35,11.875
2465.1,10.9184
2466.22,10.5611
2467.17,10.1004
2467.9,9.62061
2468.17,9.82142
2468.44,10.5619
2468.71,12.004
2469.02,14.5401
2469.54,19.135
2469.84,20.4468
2469.92,20.5172
2470.2,19.9023
2470.72,16.5555
2471.15,13.8593
2471.57,12.3929
2472.09,11.5206
2472.72,11.1581
2473.74,11.5257
2474.41,11.1281
2475.47,9.93028
2475.77,9.85226
2476.17,10.2981
2476.6,11.6267
2477.2,13.811
2477.5,14.1867
2477.74,13.9816
2478.46,11.8813
2479.01,10.4667
2479.65,9.68588
2481.16,8.89589
2481.65,9.19854
2482.74,10.8627
2483.02,11.7327
2483.3,13.2289
2483.68,16.4338
2484.15,20.4751
2484.48,21.809
2484.57,21.8876
2485.65,20.3856
2486.22,19.7003
2486.78,17.4639
2487.49,14.3458
2488.1,12.8304
2488.92,11.8085
2490.88,10.3981
2491.22,10.3296
2492.23,10.6303
2493.09,10.3359
2493.38,10.6922
2493.6,11.4835
2493.83,13.0302
2494.11,15.7106
2494.68,22.2585
2494.96,24.0069
2495.08,24.2221
2495.36,23.5055
2495.75,20.4318
2496.27,15.9883
2496.6,14.1692
2497.04,12.8168
2497.7,12.0328
2498.98,11.6947
2499.98,12.048
2500.0,12.0615
2500.0,13.4319
2525.0,13.4843
2537.5,13.5601
2543.75,13.6306
2550.0,13.7571
2562.5,13.7904
2575.0,13.8784
2600.0,14.1265
2625.0,14.4325
2650.0,14.7857
2662.5,14.4316
2675.0,14.1445
2700.0,13.6854
2725.0,13.3202
2737.5,13.1614
2750.0,13.0151
2850.0,13.1661
2875.0,13.7761
2887.5,14.1255
2900.0,14.5109
2925.0,15.4222
2937.5,15.9761
2950.0,16.6307
2962.5,15.9685
2975.0,15.3834
2981.25,15.1135
3000.0,14.3774
3025.0,13.5363
3050.0,12.8286
3100.0,13.0897
3150.0,13.384
3200.0,13.5255
3250.0,13.7356
3300.0,13.2553
3325.0,13.0316
3337.5,12.9265
3350.0,12.8282
3450.0,13.818
3475.0,13.4614
3500.0,13.1573
3550.0,12.6468
3575.0,13.1462
3600.0,13.7188
3625.0,14.3963
3637.5,14.8039
3650.0,15.3111
3656.25,15.0067
3662.5,14.7463
3675.0,14.3075
3687.5,13.9399
3700.0,13.6204
3712.5,13.337
3750.0,12.6407
3800.0,13.1464
3850.0,13.7222
3900.0,13.8702
3950.0,14.0593
4125.0,13.5291
4375.0,13.6099
4500.0,13.3046
4625.0,13.0522
4750.0,13.3281
4812.5,13.5021
4875.0,13.7199
5000.0,13.5982
5125.0,13.5029
5375.0,13.5623
5625.0,13.423
5875.0,13.3905
6125.0,13.1991
6250.0,13.2949
6375.0,13.4251
6437.5,13.4104
6468.75,13.4067
6500.0,13.406
6625.0,13.4563
6875.0,13.4675
7000.0,13.456
7062.5,13.4653
7125.0,13.489
7187.5,13.3385
7250.0,13.2155
7375.0,13.0212
7625.0,12.9346
7750.0,13.0401
7812.5,13.1252
7875.0,13.2472
8000.0,13.0861
8125.0,12.9588
8375.0,12.7712
8625.0,12.9484
8875.0,12.7611
9000.0,12.6566
9125.0,12.5598
9375.0,12.5929
9500.0,12.6052
9625.0,12.6357
9875.0,12.7828
10250.0,12.8201
10500.0,12.6992
10750.0,12.6128
11250.0,12.634
11750.0,12.5952
12250.0,12.4878
12750.0,12.4566
13250.0,12.4114
13750.0,12.4505
14000.0,12.4845
14125.0,12.5213
14250.0,12.593
14375.0,12.4841
14500.0,12.4116
14750.0,12.3095
15250.0,12.2124
15750.0,12.2885
16250.0,12.1824
16750.0,12.2534
17000.0,12.2727
17125.0,12.2941
17250.0,12.3317
17500.0,12.1518
17750.0,12.0308
18250.0,12.0925
18750.0,12.1096
19250.0,12.0082
19750.0,11.9722
20500.0,11.9713
21500.0,11.9287
22500.0,11.9861
23500.0,11.8263
24500.0,11.7717
25500.0,11.7816
26500.0,11.6799
27500.0,11.6897
28500.0,11.6287
30000.0,11.5416
30000.0,11.4426
80512.7,10.0313
142709.0,8.98174
280000.0,7.2924
412500.0,6.18337
615000.0,5.03937
790000.0,4.29189
1000000.0,3.66523
1375000.0,3.25841
1500000.0,3.20811
2000000.0,3.38971
3100000.0,4.15928
3900000.0,4.42873
4000000.0,4.44095
4650000.0,4.29634
6400000.0,3.60862
7450000.0,3.30433
8200000.0,3.00222
9425000.0,2.74694
1.1E7,2.60501
1.22E7,2.65499
1.28E7,2.64595
1.55E7,2.81128
1.68E7,2.91648
1.78E7,2.96191
1.8E7,2.96129
1.82E7,2.96328
1.85E7,2.96162
2.0E7,3.01551
