92-U-238(n,total fission) ENDF/B-VII.1
9351.02,2.45738E-5
9351.17,2.01791E-5
9351.31,1.73941E-5
9351.48,1.49016E-5
9351.7,1.29708E-5
9351.97,1.17188E-5
9352.28,1.10589E-5
9352.6,1.08818E-5
9353.23,1.12219E-5
9354.08,1.25325E-5
9354.71,1.41446E-5
9355.44,1.69084E-5
9356.0,2.01189E-5
9356.48,2.4116E-5
9356.85,2.90072E-5
9357.11,3.39948E-5
9357.37,4.12282E-5
9357.58,4.9474E-5
9357.79,6.1611E-5
9357.98,7.65533E-5
9358.18,9.77786E-5
9358.36,1.25786E-4
9358.55,1.6237E-4
9358.73,2.12571E-4
9358.91,2.75288E-4
9359.1,3.65945E-4
9359.3,4.8429E-4
9359.49,6.36106E-4
9359.72,8.58139E-4
9359.95,0.0011555
9360.22,0.00159492
9360.54,0.00222404
9360.96,0.00325638
9361.79,0.00552261
9362.27,0.00649026
9362.69,0.00684459
9362.75,0.0068506
9363.14,0.00661089
9363.56,0.00590127
9364.18,0.00428
9364.79,0.00264601
9365.14,0.00186102
9365.44,0.00133348
9365.69,9.80627E-4
9365.92,7.26075E-4
9366.13,5.38682E-4
9366.34,4.02997E-4
9366.53,3.0377E-4
9366.72,2.31637E-4
9366.9,1.76957E-4
9367.09,1.35989E-4
9367.27,1.05591E-4
9367.46,8.31959E-5
9367.65,6.67608E-5
9367.83,5.46984E-5
9368.05,4.43244E-5
9368.28,3.7025E-5
9368.54,3.10414E-5
9368.88,2.56913E-5
9369.27,2.15942E-5
9369.75,1.8025E-5
9370.39,1.47514E-5
9371.12,1.20539E-5
9371.99,9.73162E-6
9373.01,7.80395E-6
9374.18,6.24373E-6
9375.47,5.01468E-6
9376.98,3.99878E-6
9378.54,3.24185E-6
9380.58,2.53731E-6
9383.04,1.86239E-6
9384.32,1.63275E-6
9389.94,1.11874E-6
9393.11,9.03994E-7
9396.59,7.33154E-7
9400.39,5.97296E-7
9404.46,4.90314E-7
9409.31,3.96897E-7
9417.93,2.76641E-7
9420.0,2.54512E-7
9422.12,2.159E-7
9422.88,2.12213E-7
9424.92,2.21059E-7
9426.66,2.16314E-7
9435.56,1.69667E-7
9444.31,1.36447E-7
9456.19,1.06241E-7
9464.97,8.78775E-8
9468.5,7.20895E-8
9470.45,5.85193E-8
9471.0,5.73136E-8
9471.61,5.88385E-8
9473.68,7.1659E-8
9475.06,7.421E-8
9475.18,7.42263E-8
9494.39,5.71619E-8
9511.58,4.62182E-8
9527.26,3.86919E-8
9530.53,3.40285E-8
9530.74,3.39887E-8
9533.85,3.62904E-8
9534.14,3.63069E-8
9552.63,3.11058E-8
9574.09,2.62902E-8
9577.15,2.44734E-8
9577.19,2.4473E-8
9580.56,2.5362E-8
9586.01,2.42664E-8
9588.41,2.34182E-8
9590.92,2.37554E-8
9593.64,2.3177E-8
9596.44,2.14195E-8
9596.51,2.14173E-8
9600.14,2.26049E-8
9626.27,1.97678E-8
9628.01,1.84453E-8
9629.64,1.66738E-8
9630.04,1.65722E-8
9631.25,1.72937E-8
9632.67,1.82201E-8
9632.95,1.8246E-8
9634.29,1.81176E-8
9638.05,1.90127E-8
9647.7,1.8292E-8
9650.92,1.69203E-8
9654.64,1.79568E-8
9654.92,1.79611E-8
9665.04,1.73158E-8
9666.93,1.73389E-8
9681.18,1.65383E-8
9683.43,1.60747E-8
9687.16,1.65015E-8
9699.98,1.58619E-8
9702.22,1.55209E-8
9706.32,1.59087E-8
9723.04,1.53417E-8
9724.61,1.45276E-8
9726.43,1.28191E-8
9726.91,1.26882E-8
9727.92,1.32035E-8
9729.83,1.48902E-8
9732.22,1.53142E-8
9733.05,1.53169E-8
9740.38,1.49946E-8
9743.15,1.39674E-8
9746.96,1.507E-8
9748.22,1.51018E-8
9800.05,1.46887E-8
9802.25,1.43916E-8
9807.14,1.48429E-8
9812.32,1.48549E-8
9815.87,1.48262E-8
9829.24,1.49202E-8
9833.74,1.45586E-8
9839.64,1.49925E-8
9846.96,1.50457E-8
9851.78,1.49079E-8
9860.38,1.51411E-8
9861.56,1.51369E-8
9864.47,1.49192E-8
9865.83,1.41376E-8
9867.94,1.14734E-8
9868.54,1.12119E-8
9869.23,1.15626E-8
9871.2,1.41459E-8
9872.49,1.49781E-8
9878.57,1.53679E-8
9902.06,1.57175E-8
9905.79,1.55917E-8
9930.33,1.62043E-8
9933.77,1.57412E-8
9934.79,1.56006E-8
9939.6,1.63904E-8
9953.11,1.66566E-8
9955.69,1.6256E-8
9957.89,1.5391E-8
9959.92,1.62343E-8
9962.53,1.68619E-8
9981.5,1.73078E-8
9984.21,1.68487E-8
9985.86,1.64064E-8
9989.94,1.75048E-8
10051.6,1.92197E-8
10055.1,1.87175E-8
10059.2,1.94248E-8
10061.3,1.90978E-8
10062.8,1.76367E-8
10064.3,1.57026E-8
10064.8,1.54935E-8
10065.7,1.6085E-8
10067.3,1.85299E-8
10068.5,1.94808E-8
10073.9,2.00143E-8
10077.8,2.01271E-8
10080.0,1.97848E-8
10082.7,1.81253E-8
10082.8,1.81228E-8
10084.1,1.88582E-8
10086.0,2.01623E-8
10097.0,2.0819E-8
10100.8,2.09204E-8
10103.0,2.06238E-8
10104.5,1.92632E-8
10106.0,1.75489E-8
10106.3,1.74685E-8
10107.4,1.8182E-8
10109.3,2.05393E-8
10111.7,2.13049E-8
10135.8,2.22858E-8
10138.3,2.18086E-8
10140.4,2.09275E-8
10144.0,2.25331E-8
10157.1,2.31517E-8
10159.6,2.26968E-8
10162.4,1.96177E-8
10162.7,1.95651E-8
10163.7,2.02446E-8
10165.8,2.29292E-8
10168.7,2.36611E-8
10190.8,2.46825E-8
10193.3,2.4133E-8
10195.6,2.27747E-8
10197.5,2.39839E-8
10199.4,2.49801E-8
10230.1,2.6581E-8
10230.8,2.65796E-8
10237.2,2.69831E-8
10239.7,2.64385E-8
10242.1,2.47577E-8
10243.9,2.60103E-8
10245.7,2.72605E-8
10279.7,2.93278E-8
10282.8,2.84702E-8
10287.6,2.70361E-8
10289.3,2.82059E-8
10291.4,2.99279E-8
10303.3,3.06915E-8
10305.8,3.01051E-8
10306.9,2.84973E-8
10309.0,2.3135E-8
10309.6,2.2634E-8
10310.3,2.33982E-8
10312.5,2.94697E-8
10314.1,3.10952E-8
10334.4,3.2836E-8
10336.7,3.27358E-8
10343.0,3.33631E-8
10345.4,3.27749E-8
10346.7,3.06076E-8
10348.6,2.54681E-8
10349.2,2.48737E-8
10349.9,2.56673E-8
10351.9,3.15382E-8
10353.5,3.36144E-8
10364.3,3.50232E-8
10371.8,3.55648E-8
10374.2,3.47217E-8
10376.5,3.25392E-8
10376.5,3.25391E-8
10378.1,3.38794E-8
10380.4,3.5975E-8
10405.3,3.81963E-8
10407.4,3.72818E-8
10409.7,3.49688E-8
10409.7,3.49688E-8
10411.2,3.64098E-8
10413.5,3.87334E-8
10488.6,4.59079E-8
10491.1,4.525E-8
10492.5,4.26507E-8
10494.5,3.40964E-8
10495.2,3.2812E-8
10495.9,3.37352E-8
10497.2,3.94465E-8
10498.2,4.35539E-8
10499.4,4.60733E-8
10502.6,4.74629E-8
10538.7,5.19123E-8
10542.8,5.02209E-8
10547.8,5.31113E-8
10581.5,5.76729E-8
10584.5,5.63198E-8
10586.0,5.51665E-8
10590.3,5.89365E-8
10605.4,6.11863E-8
10608.9,5.97435E-8
10614.0,6.26912E-8
10636.5,6.62598E-8
10639.1,6.45175E-8
10641.1,6.16063E-8
10642.9,6.43882E-8
10644.7,6.67136E-8
10646.0,6.47354E-8
10648.5,5.4157E-8
10648.9,5.3731E-8
10649.8,5.57806E-8
10651.5,6.46493E-8
10652.8,6.80813E-8
10659.0,7.05713E-8
10667.5,7.21236E-8
10671.4,6.89784E-8
10675.4,7.36479E-8
10705.4,8.01302E-8
10707.8,7.80964E-8
10710.3,7.07022E-8
10710.5,7.06418E-8
10711.7,7.36154E-8
10713.9,8.10726E-8
10720.7,8.37158E-8
10723.9,8.45407E-8
10727.8,8.14557E-8
10732.5,8.67155E-8
10760.2,9.41824E-8
10763.8,9.1737E-8
10768.7,9.68695E-8
10778.9,9.9492E-8
10781.1,9.54731E-8
10783.1,8.70044E-8
10783.4,8.67533E-8
10784.6,9.03668E-8
10786.4,9.93546E-8
10789.1,1.03171E-7
10818.8,1.13153E-7
10820.8,1.10071E-7
10823.2,9.84423E-8
10823.5,9.81884E-8
10824.6,1.01902E-7
10826.1,1.11637E-7
10827.7,1.16415E-7
10835.9,1.20226E-7
10838.3,1.1701E-7
10840.5,1.0865E-7
10840.6,1.08634E-7
10841.9,1.12696E-7
10844.2,1.226E-7
10874.9,1.36913E-7
10875.2,1.36916E-7
10877.8,1.34492E-7
10879.2,1.26382E-7
10880.3,1.11104E-7
10881.6,8.90368E-8
10882.2,8.25334E-8
10882.5,8.20287E-8
10883.1,8.53552E-8
10883.8,9.62091E-8
10885.5,1.24815E-7
10886.5,1.35498E-7
10887.6,1.4058E-7
10894.9,1.48416E-7
10917.1,1.61865E-7
10919.3,1.57828E-7
10921.8,1.4053E-7
10922.1,1.40201E-7
10923.3,1.46202E-7
10925.4,1.63584E-7
10929.4,1.70027E-7
10955.4,1.88932E-7
10958.3,1.85624E-7
10962.9,1.95788E-7
11014.6,2.48381E-7
11018.6,2.52813E-7
11020.9,2.48143E-7
11023.4,2.25712E-7
11023.6,2.2557E-7
11024.9,2.35526E-7
11027.1,2.60356E-7
11034.1,2.73644E-7
11035.0,2.73931E-7
11037.4,2.71763E-7
11045.3,2.90517E-7
11068.9,3.2921E-7
11072.4,3.18369E-7
11077.4,3.46876E-7
11081.9,3.5481E-7
11084.0,3.42709E-7
11085.9,3.21874E-7
11086.1,3.21757E-7
11087.2,3.32127E-7
11089.3,3.6474E-7
11093.6,3.82441E-7
11129.1,4.81911E-7
11149.3,5.53185E-7
11151.0,5.40971E-7
11153.6,4.69963E-7
11153.9,4.68631E-7
11154.9,4.87493E-7
11156.8,5.62499E-7
11158.4,5.92157E-7
11168.9,6.46881E-7
11171.7,6.24338E-7
11172.5,6.19065E-7
11174.4,6.47768E-7
11176.7,6.89945E-7
11204.5,8.89485E-7
11225.1,1.08656E-6
11226.9,1.05549E-6
11228.8,1.00246E-6
11229.9,1.03657E-6
11232.2,1.16507E-6
11237.8,1.26439E-6
11241.6,1.30758E-6
11243.7,1.29614E-6
11245.7,1.34353E-6
11249.0,1.44513E-6
11258.9,1.62876E-6
11262.1,1.55335E-6
11263.4,1.60513E-6
11265.7,1.78013E-6
11283.7,2.36713E-6
11296.9,2.97579E-6
11306.2,3.55477E-6
11314.5,4.16191E-6
11317.5,3.9447E-6
11318.6,4.09557E-6
11321.5,4.91526E-6
11331.6,6.48888E-6
11338.1,7.67275E-6
11340.7,7.88376E-6
11345.6,1.00306E-5
11351.9,1.26588E-5
11357.4,1.59899E-5
11362.1,2.00573E-5
11366.1,2.48122E-5
11369.7,3.07557E-5
11375.4,4.38697E-5
11377.0,5.06452E-5
11379.9,6.84629E-5
11382.0,8.52598E-5
11383.9,1.05171E-4
11385.5,1.30312E-4
11387.0,1.60609E-4
11388.4,2.01041E-4
11389.6,2.51863E-4
11390.6,3.13179E-4
11391.5,3.86657E-4
11392.3,4.71953E-4
11393.0,5.79007E-4
11393.6,7.03914E-4
11394.0,8.424E-4
11394.4,0.0010231
11394.8,0.0012229
11395.1,0.00148145
11395.4,0.0018593
11395.7,0.00233166
11396.1,0.00297725
11396.3,0.00381673
11396.7,0.00500366
11397.0,0.00656972
11397.3,0.008707
11397.7,0.0117067
11398.1,0.016143
11399.5,0.0330398
11400.0,0.0375335
11400.5,0.0387488
11400.9,0.0375447
11401.5,0.0330615
11402.5,0.0208668
11403.1,0.0139469
11403.5,0.0101332
11403.9,0.00750629
11404.2,0.00572487
11404.5,0.00435823
11404.8,0.00336608
11405.1,0.00261535
11405.4,0.0020648
11405.7,0.00166259
11406.1,0.00132789
11406.4,0.00108796
11406.8,8.84638E-4
11407.4,7.17577E-4
11407.9,6.02269E-4
11408.5,4.88098E-4
11409.3,3.93619E-4
11410.2,3.17023E-4
11411.3,2.5571E-4
11412.5,2.05714E-4
11413.7,1.67266E-4
11415.2,1.3521E-4
11417.0,1.08751E-4
11418.7,9.12635E-5
11421.0,7.40623E-5
11423.7,5.94577E-5
11425.4,5.46803E-5
11428.8,5.24927E-5
11430.5,5.34711E-5
11432.3,5.74109E-5
11433.8,6.35959E-5
11435.1,7.39336E-5
11436.3,8.77106E-5
11437.2,1.04564E-4
11437.9,1.25907E-4
11438.5,1.48644E-4
11438.9,1.75712E-4
11439.2,2.08217E-4
11439.5,2.49589E-4
11439.7,2.99229E-4
11439.9,3.69678E-4
11440.2,4.58568E-4
11440.4,5.7343E-4
11440.5,7.07793E-4
11440.7,8.82359E-4
11440.9,0.00110759
11441.1,0.00139593
11441.3,0.00184544
11441.5,0.00243499
11441.7,0.00317129
11441.9,0.00424984
11442.2,0.00562275
11442.4,0.00747261
11442.7,0.0100958
11443.1,0.0144363
11443.6,0.0217876
11444.4,0.0337168
11444.9,0.039006
11445.4,0.0409353
11445.4,0.040949
11445.9,0.0394645
11446.3,0.0353348
11447.0,0.0253226
11447.7,0.0157137
11448.1,0.0108803
11448.4,0.00784831
11448.7,0.00569608
11448.9,0.00421022
11449.2,0.00319852
11449.4,0.00238244
11449.6,0.00181213
11449.8,0.00139559
11450.0,0.00108165
11450.2,8.42466E-4
11450.4,6.52553E-4
11450.6,5.10246E-4
11450.8,4.06552E-4
11451.0,3.2401E-4
11451.3,2.65742E-4
11451.5,2.21603E-4
11451.8,1.84444E-4
11452.1,1.5871E-4
11452.5,1.34722E-4
11453.1,1.12798E-4
11453.7,9.3834E-5
11454.5,7.72809E-5
11455.5,6.2551E-5
11456.5,5.17386E-5
11457.8,4.24208E-5
11459.0,3.6187E-5
11460.9,2.92194E-5
11462.9,2.39145E-5
11465.4,1.9363E-5
11468.1,1.59051E-5
11471.4,1.2909E-5
11475.1,1.05859E-5
11479.6,8.62638E-6
11484.6,7.05452E-6
11491.0,5.66117E-6
11498.2,4.55367E-6
11507.2,3.50821E-6
11509.7,3.11026E-6
11510.5,3.07989E-6
11512.3,3.11484E-6
11517.0,2.88027E-6
11527.9,2.31079E-6
11536.0,1.94442E-6
11537.9,1.72046E-6
11539.3,1.55866E-6
11539.8,1.53931E-6
11541.0,1.60057E-6
11542.8,1.71205E-6
11543.4,1.71338E-6
11546.9,1.59875E-6
11551.3,1.54637E-6
11559.5,1.34171E-6
11561.5,1.19176E-6
11562.9,1.10217E-6
11563.2,1.09671E-6
11564.5,1.13924E-6
11566.3,1.20933E-6
11567.0,1.21367E-6
11574.2,1.10574E-6
11576.1,1.02108E-6
11577.9,9.27401E-7
11578.4,9.21762E-7
11581.7,9.95132E-7
11581.9,9.95609E-7
11607.2,7.47357E-7
11614.8,6.79879E-7
11645.3,5.06817E-7
11650.9,4.77061E-7
11652.9,4.44983E-7
11655.0,3.86893E-7
11655.7,3.80844E-7
11659.0,4.11689E-7
11662.3,4.29573E-7
11687.4,3.46593E-7
11689.2,3.20286E-7
11690.8,2.91075E-7
11691.3,2.89178E-7
11692.7,3.02783E-7
11694.6,3.24873E-7
11695.6,3.273E-7
11707.4,2.97031E-7
11709.3,2.74155E-7
11711.0,2.48265E-7
11711.5,2.46539E-7
11712.8,2.58547E-7
11714.3,2.75375E-7
11716.4,2.79824E-7
11726.0,2.60176E-7
11728.3,2.41749E-7
11730.0,2.29037E-7
11730.2,2.28966E-7
11733.8,2.45399E-7
11734.2,2.45472E-7
11760.4,2.0383E-7
11763.4,1.95263E-7
11765.8,1.9756E-7
11805.3,1.52885E-7
11808.6,1.3931E-7
11808.7,1.39266E-7
11812.4,1.47653E-7
11854.6,1.15547E-7
11856.4,1.1058E-7
11859.1,9.51598E-8
11859.5,9.45896E-8
11860.7,9.88094E-8
11862.7,1.0831E-7
11863.9,1.09722E-7
11891.7,9.40736E-8
11894.2,9.25373E-8
11895.6,9.26405E-8
11918.3,8.20791E-8
11921.9,7.63658E-8
11925.6,7.95E-8
11952.3,6.90625E-8
11954.3,6.60705E-8
11955.9,5.89446E-8
11957.4,5.04923E-8
11958.1,4.90873E-8
11958.9,5.07888E-8
11961.1,6.22922E-8
11962.0,6.4693E-8
11963.7,6.56633E-8
11968.8,6.34699E-8
11972.0,5.79202E-8
11972.1,5.7903E-8
11975.8,6.18218E-8
11976.5,6.1876E-8
11981.0,5.96458E-8
11984.3,5.17256E-8
11984.6,5.15976E-8
11986.1,5.40286E-8
11988.1,5.77531E-8
11989.3,5.80766E-8
12033.8,4.69161E-8
12035.9,4.37088E-8
12037.6,4.06288E-8
12037.9,4.05568E-8
12039.3,4.22714E-8
12041.4,4.51027E-8
12042.3,4.53587E-8
12058.0,4.19035E-8
12061.3,3.90774E-8
12065.0,4.09227E-8
12081.4,3.77152E-8
12084.6,3.52851E-8
12088.4,3.68803E-8
12127.2,3.07729E-8
12129.4,2.96565E-8
12131.2,2.6733E-8
12132.8,2.35743E-8
12133.5,2.31332E-8
12134.9,2.34896E-8
12136.3,2.24565E-8
12137.3,2.16762E-8
12138.2,2.24206E-8
12140.5,2.72461E-8
12142.3,2.86173E-8
12143.5,2.87463E-8
12158.6,2.68951E-8
12161.1,2.63313E-8
12163.7,2.64985E-8
12197.8,2.25856E-8
12199.9,2.13346E-8
12201.2,1.91915E-8
12202.9,1.49681E-8
12203.7,1.41337E-8
12203.8,1.4113E-8
12204.4,1.44917E-8
12205.2,1.59781E-8
12206.8,1.95529E-8
12207.9,2.08731E-8
12210.4,2.15202E-8
12210.5,2.15216E-8
12243.7,1.87572E-8
12245.9,1.76858E-8
12247.8,1.63908E-8
12248.1,1.63639E-8
12249.7,1.70762E-8
12251.6,1.79981E-8
12253.0,1.80987E-8
12264.0,1.70511E-8
12267.0,1.59623E-8
12271.0,1.67199E-8
12274.3,1.63242E-8
12275.6,1.57349E-8
12276.8,1.43461E-8
12278.5,1.16761E-8
12279.4,1.11667E-8
12279.4,1.11658E-8
12280.2,1.16068E-8
12282.2,1.432E-8
12283.3,1.52262E-8
12285.7,1.56207E-8
12323.2,1.33611E-8
12325.1,1.26641E-8
12327.3,1.10998E-8
12327.8,1.10129E-8
12329.1,1.14952E-8
12330.9,1.24963E-8
12332.2,1.26671E-8
12333.8,1.2646E-8
12335.7,1.26784E-8
12371.3,1.08981E-8
12374.6,1.04262E-8
12378.0,1.06367E-8
12410.0,9.21549E-9
12412.7,8.92725E-9
12415.7,9.06145E-9
12453.0,7.70333E-9
12455.7,7.51355E-9
12458.4,7.57467E-9
12489.4,6.6686E-9
12491.8,6.46649E-9
12494.9,5.81485E-9
12495.1,5.80866E-9
12497.1,6.13392E-9
12499.3,6.38481E-9
12500.1,6.38658E-9
12518.1,5.86769E-9
12522.9,5.64843E-9
12526.0,4.91363E-9
12526.3,4.90327E-9
12527.7,5.12547E-9
12529.7,5.55481E-9
12531.0,5.61541E-9
12560.4,4.95405E-9
12563.7,4.67912E-9
12566.9,4.82959E-9
12568.9,4.66007E-9
12570.5,4.17468E-9
12571.9,3.7258E-9
12572.5,3.67438E-9
12573.5,3.82622E-9
12575.5,4.46139E-9
12577.1,4.64444E-9
12577.6,4.65979E-9
12637.4,3.74282E-9
12639.5,3.60895E-9
12640.8,3.37458E-9
12642.4,2.779E-9
12643.4,2.46091E-9
12644.0,2.40374E-9
12644.7,2.48271E-9
12645.9,2.89303E-9
12647.3,3.35755E-9
12648.6,3.55371E-9
12650.0,3.60977E-9
12654.7,3.541E-9
12657.8,3.29227E-9
12657.9,3.29221E-9
12662.0,3.49659E-9
12663.0,3.49689E-9
12696.6,3.13937E-9
12698.5,2.98637E-9
12699.9,2.65513E-9
12701.4,2.22985E-9
12702.2,2.14519E-9
12702.9,2.21861E-9
12705.4,2.87935E-9
12706.8,3.04099E-9
12709.1,3.08708E-9
12716.5,3.00331E-9
12718.0,2.84194E-9
12720.2,2.37697E-9
12720.9,2.3278E-9
12721.8,2.41018E-9
12723.8,2.78843E-9
12725.6,2.94207E-9
12726.6,2.96074E-9
12757.2,2.8057E-9
12760.5,2.6408E-9
12764.9,2.80115E-9
12765.7,2.80277E-9
12782.7,2.71543E-9
12784.5,2.57779E-9
12786.1,2.25261E-9
12787.3,2.01329E-9
12787.9,1.96706E-9
12788.7,2.02749E-9
12790.9,2.51812E-9
12792.2,2.66161E-9
12796.3,2.72414E-9
12797.8,2.72474E-9
12803.9,2.71028E-9
12808.7,2.71696E-9
12828.1,2.66831E-9
12829.8,2.53481E-9
12832.2,2.17228E-9
12832.7,2.15371E-9
12833.7,2.23471E-9
12835.4,2.52566E-9
12836.6,2.61709E-9
12837.9,2.51811E-9
12840.2,2.05039E-9
12840.9,1.99144E-9
12841.8,2.07536E-9
12844.1,2.53401E-9
12845.4,2.65534E-9
12853.8,2.7367E-9
12882.4,2.81499E-9
12886.0,2.73567E-9
12887.6,2.68055E-9
12892.5,2.84683E-9
12892.9,2.84781E-9
12894.9,2.80723E-9
12896.9,2.59611E-9
12898.4,2.45086E-9
12898.6,2.44985E-9
12899.9,2.55669E-9
12902.2,2.8401E-9
12906.0,2.90603E-9
12908.7,2.83923E-9
12909.8,2.68712E-9
12912.3,2.09908E-9
12912.9,2.04824E-9
12913.7,2.12136E-9
12916.3,2.73615E-9
12917.8,2.89268E-9
12925.3,3.00591E-9
12929.9,3.03445E-9
12934.4,2.93968E-9
12939.0,3.0885E-9
12952.0,3.18049E-9
12956.1,3.09203E-9
12961.2,3.2507E-9
12979.9,3.3999E-9
12983.3,3.3647E-9
12991.4,3.50841E-9
13038.7,3.98491E-9
13043.1,3.84396E-9
13046.7,4.00829E-9
13048.4,3.87756E-9
13049.7,3.51549E-9
13051.3,2.86111E-9
13052.1,2.71273E-9
13052.3,2.70978E-9
13052.9,2.77628E-9
13053.9,3.12639E-9
13055.3,3.7255E-9
13056.7,4.04406E-9
13058.8,4.19832E-9
13067.9,4.35413E-9
13071.9,4.21947E-9
13076.5,4.47147E-9
13082.3,4.55564E-9
13086.6,4.37637E-9
13091.7,4.69062E-9
13098.8,4.78941E-9
13101.8,4.75127E-9
13112.6,5.01548E-9
13150.4,5.63579E-9
13154.0,5.42587E-9
13154.8,5.39349E-9
13159.6,5.80474E-9
13167.9,5.95613E-9
13171.0,5.76707E-9
13172.3,5.68693E-9
13176.7,6.11896E-9
13197.2,6.52378E-9
13199.6,6.35482E-9
13202.1,5.94124E-9
13202.2,5.9409E-9
13203.8,6.19863E-9
13205.5,6.58262E-9
13208.5,6.78237E-9
13222.5,7.04992E-9
13224.4,6.9545E-9
13226.3,6.42984E-9
13227.9,5.98488E-9
13228.1,5.97512E-9
13229.3,6.19911E-9
13231.5,7.0648E-9
13233.5,7.31874E-9
13242.7,7.50014E-9
13244.9,7.44958E-9
13246.7,7.12317E-9
13248.0,6.38945E-9
13249.7,5.03787E-9
13250.5,4.75557E-9
13250.6,4.74599E-9
13251.3,4.90447E-9
13252.2,5.53288E-9
13253.7,6.77373E-9
13255.1,7.44105E-9
13257.3,7.7922E-9
13259.6,7.88624E-9
13262.3,7.56352E-9
13263.7,7.39856E-9
13266.0,7.79613E-9
13268.2,8.11076E-9
13281.0,8.48298E-9
13285.1,8.26067E-9
13289.3,8.69123E-9
13316.2,9.44351E-9
13318.8,9.29245E-9
13320.5,8.63935E-9
13322.1,7.82745E-9
13322.6,7.77782E-9
13323.7,8.11302E-9
13326.1,9.39487E-9
13328.8,9.79123E-9
13359.7,1.07469E-8
13362.1,1.04601E-8
13365.1,8.85769E-9
13365.5,8.81226E-9
13366.6,9.1359E-9
13368.8,1.05493E-8
13370.8,1.10546E-8
13409.3,1.24658E-8
13412.6,1.21738E-8
13414.7,1.17033E-8
13417.0,1.23089E-8
13419.9,1.2845E-8
13430.7,1.325E-8
13433.4,1.28815E-8
13436.0,1.17355E-8
13436.2,1.17246E-8
13437.5,1.21758E-8
13439.9,1.33934E-8
13447.0,1.3907E-8
13495.0,1.58715E-8
13498.3,1.54678E-8
13500.4,1.48758E-8
13502.5,1.55792E-8
13505.3,1.63824E-8
13507.2,1.64588E-8
13511.9,1.62232E-8
13514.6,1.53611E-8
13516.6,1.60828E-8
13519.3,1.70141E-8
13536.9,1.78953E-8
13539.5,1.73741E-8
13541.6,1.66419E-8
13543.6,1.74102E-8
13546.0,1.83245E-8
13555.0,1.8812E-8
13557.4,1.82323E-8
13560.1,1.60849E-8
13560.4,1.60396E-8
13561.6,1.66737E-8
13563.6,1.85578E-8
13564.7,1.9113E-8
13580.8,2.02802E-8
13606.1,2.16948E-8
13608.7,2.11019E-8
13611.0,2.01101E-8
13612.7,2.08411E-8
13614.9,2.20784E-8
13620.1,2.25458E-8
13622.7,2.24511E-8
13634.2,2.3423E-8
13636.8,2.27599E-8
13639.5,2.06095E-8
13639.8,2.05728E-8
13642.9,2.21765E-8
13644.7,2.18476E-8
13646.4,2.26721E-8
13648.7,2.41481E-8
13660.3,2.51637E-8
13664.3,2.44501E-8
13670.1,2.59439E-8
13680.0,2.66227E-8
13681.9,2.63735E-8
13685.3,2.40435E-8
13685.4,2.40431E-8
13686.8,2.48714E-8
13688.6,2.66506E-8
13691.7,2.75206E-8
13714.4,2.92538E-8
13716.8,2.85622E-8
13719.6,2.56966E-8
13719.9,2.56398E-8
13721.3,2.67365E-8
13723.2,2.91588E-8
13726.6,3.02934E-8
13789.5,3.59068E-8
13792.2,3.49498E-8
13795.2,2.9847E-8
13795.7,2.96282E-8
13796.8,3.08547E-8
13798.7,3.5145E-8
13800.3,3.62866E-8
13802.0,3.43484E-8
13804.0,3.04985E-8
13804.4,3.02907E-8
13805.5,3.13966E-8
13808.0,3.66784E-8
13810.1,3.78712E-8
13812.5,3.62042E-8
13814.1,3.49898E-8
13816.1,3.67514E-8
13818.8,3.89965E-8
13833.9,4.08638E-8
13836.6,3.92352E-8
13838.3,3.80034E-8
13840.5,3.99248E-8
13843.4,4.19956E-8
13863.7,4.45638E-8
13867.3,4.37743E-8
13874.5,4.61155E-8
13882.9,4.70865E-8
13884.9,4.69906E-8
13897.9,4.92266E-8
13900.5,4.75361E-8
13903.0,4.28984E-8
13903.3,4.28206E-8
13904.6,4.45694E-8
13907.0,4.96524E-8
13910.2,5.1164E-8
13960.1,5.94843E-8
13962.6,5.79311E-8
13965.2,5.42777E-8
13965.2,5.4277E-8
13966.7,5.61244E-8
13969.3,6.08536E-8
13977.4,6.28089E-8
13979.8,6.10207E-8
13982.3,5.62617E-8
13982.5,5.62368E-8
13983.8,5.82843E-8
13986.3,6.38018E-8
13993.4,6.62736E-8
13997.0,6.69004E-8
14000.2,6.45971E-8
14001.5,6.35427E-8
14006.6,6.9107E-8
14030.6,7.48149E-8
14035.0,7.16288E-8
14038.8,7.65755E-8
14050.1,7.98266E-8
14052.6,7.81943E-8
14054.1,7.26528E-8
14055.9,6.33009E-8
14056.6,6.19474E-8
14057.6,6.45667E-8
14060.1,7.87828E-8
14061.7,8.25774E-8
14086.4,9.0996E-8
14089.0,8.79555E-8
14091.7,8.40322E-8
14094.6,8.07846E-8
14096.0,8.36057E-8
14098.3,9.29012E-8
14101.7,9.67683E-8
14121.7,1.04427E-7
14123.9,1.01237E-7
14126.5,9.25635E-8
14126.7,9.24856E-8
14127.9,9.55964E-8
14130.3,1.0596E-7
14134.4,1.10361E-7
14159.7,1.22572E-7
14163.2,1.19833E-7
14168.2,1.27687E-7
14179.1,1.33955E-7
14181.3,1.30688E-7
14183.9,1.21315E-7
14184.0,1.21273E-7
14185.4,1.25586E-7
14187.9,1.38336E-7
14200.0,1.49057E-7
14211.9,1.5774E-7
14214.2,1.54189E-7
14217.2,1.33464E-7
14217.5,1.33081E-7
14218.7,1.38502E-7
14220.8,1.5836E-7
