28-Ni-58(n,&gamma;) ENDF/B-VII.1
44044.6,0.0117106
44045.5,0.00954187
44046.4,0.00798443
44047.4,0.0067982
44048.6,0.00577828
44050.1,0.00494896
44052.2,0.00423338
44055.2,0.00362302
44058.9,0.00316744
44063.7,0.00278022
44071.0,0.00243267
44079.4,0.00220175
44089.9,0.00203245
44104.0,0.00190851
44132.2,0.00178896
44204.4,0.00170203
44485.5,0.00165846
44613.9,0.00165454
46407.2,0.00169978
46945.2,0.00176629
47214.2,0.00186068
47393.6,0.00201616
47483.2,0.00217506
47561.7,0.00242717
47615.8,0.00273145
47656.4,0.00310058
47690.2,0.00358234
47716.6,0.00415135
47741.0,0.00493645
47761.6,0.00594243
47778.2,0.00713345
47792.4,0.00860468
47804.7,0.0104303
47815.4,0.0126554
47825.0,0.015493
47833.3,0.0189342
47840.4,0.0230395
47847.2,0.0285062
47853.1,0.0352534
47858.0,0.043027
47862.8,0.0534925
47866.8,0.0661327
47870.4,0.0816805
47873.3,0.0996792
47875.7,0.12021
47878.2,0.149083
47880.1,0.180874
47881.8,0.220211
47883.4,0.2753
47884.8,0.335833
47886.2,0.416735
47887.5,0.52467
47889.0,0.68388
47890.4,0.874363
47892.0,1.17122
47893.7,1.58527
47895.9,2.22059
47900.8,3.82684
47902.7,4.30333
47904.7,4.54885
47905.4,4.56511
47907.3,4.42216
47909.3,4.0148
47912.5,2.9949
47915.9,1.90365
47917.9,1.35934
47919.6,1.01085
47921.1,0.774024
47922.6,0.591884
47924.0,0.456819
47925.5,0.358133
47927.1,0.285019
47928.6,0.232018
47930.3,0.189408
47932.3,0.153183
47934.3,0.127343
47936.8,0.104865
47939.6,0.0857849
47943.1,0.0694462
47946.6,0.0573044
47950.7,0.0471277
47955.4,0.0384821
47961.0,0.0311602
47966.9,0.0255734
47973.9,0.0208539
47982.2,0.0168568
47990.8,0.0139042
48001.4,0.0113184
48013.6,0.00925427
48027.8,0.00758946
48044.4,0.00626136
48063.7,0.00521436
48081.9,0.0045242
48107.0,0.00386901
48140.8,0.00329222
48181.4,0.00286268
48235.5,0.00251849
48295.1,0.00229629
48389.2,0.00212034
48403.9,0.00211377
48428.3,0.00215407
48438.1,0.00224008
48443.0,0.0023788
48445.6,0.00259264
48447.2,0.00288092
48448.4,0.00328463
48449.6,0.00384487
48450.5,0.00455184
48451.5,0.00554903
48452.4,0.00693187
48453.4,0.00881441
48454.3,0.0113255
48455.3,0.0146045
48456.4,0.019587
48457.5,0.026002
48458.8,0.0355213
48460.5,0.0507293
48463.1,0.0809232
48466.2,0.115241
48468.2,0.130239
48470.0,0.135103
48471.7,0.130744
48473.8,0.115217
48477.1,0.0784212
48479.6,0.0505407
48481.1,0.0360173
48482.4,0.0265998
48483.5,0.0200535
48484.6,0.014955
48485.6,0.0113949
48486.7,0.0087138
48487.6,0.00695571
48488.4,0.00563619
48489.5,0.00454568
48490.4,0.00386864
48491.4,0.00332602
48492.4,0.00295923
48493.9,0.00262221
48495.4,0.00243576
48497.5,0.00230351
48501.5,0.00218636
48509.7,0.00209032
48533.3,0.00199864
48604.1,0.00191481
48887.2,0.00182841
49396.5,0.00180297
50777.0,0.00188309
51315.6,0.00199853
51506.9,0.002124
51618.7,0.0023051
51685.2,0.00253961
51723.0,0.00278277
51760.9,0.00320997
51786.2,0.00371044
51805.1,0.00431514
51820.9,0.00509999
51834.1,0.00611965
51844.2,0.00728171
51853.1,0.0087632
51860.4,0.0105419
51866.8,0.0127049
51872.2,0.0153457
51877.4,0.0188885
51881.7,0.0231297
51885.4,0.0282587
51888.4,0.0342346
51891.0,0.0411449
51893.1,0.0491759
51895.1,0.0601776
51896.8,0.0734424
51898.3,0.0905035
51899.6,0.111841
51900.9,0.138906
51902.0,0.1736
51903.2,0.219893
51904.4,0.281054
51905.7,0.368823
51906.9,0.481118
51908.4,0.64445
51910.1,0.889947
51912.1,1.25725
51917.2,2.31066
51919.3,2.62792
51921.4,2.75805
51921.7,2.75939
51923.8,2.65391
51926.1,2.33312
51932.2,1.07994
51934.1,0.763035
51935.6,0.565091
51936.9,0.436841
51938.1,0.334525
51939.3,0.260323
51940.6,0.202021
51941.8,0.158622
51943.0,0.126593
51944.4,0.10047
51945.9,0.0809215
51947.4,0.067044
51949.0,0.0557169
51950.8,0.0470675
51953.5,0.0381428
51956.1,0.0318896
51959.3,0.026311
51963.1,0.0216867
51967.6,0.0178496
51973.0,0.0145302
51978.9,0.0120441
51986.1,0.00994633
51994.9,0.00819581
52004.6,0.00691614
52017.2,0.00583062
52031.9,0.00504783
52048.4,0.00453216
52066.7,0.00422907
52085.0,0.00413456
52103.4,0.00423449
52121.8,0.00456512
52137.9,0.00515743
52149.5,0.00588712
52159.2,0.00683225
52167.1,0.00797394
52174.3,0.00950439
52180.4,0.0114322
52185.6,0.0137571
52190.3,0.0169069
52194.1,0.0204851
52196.9,0.024271
52199.8,0.0296624
52201.9,0.0355129
52203.5,0.0418417
52205.1,0.0509956
52206.5,0.062812
52207.7,0.0773795
52208.7,0.0951958
52209.7,0.118012
52210.7,0.148603
52211.7,0.189368
52212.8,0.246696
52213.8,0.320155
52215.0,0.427011
52216.1,0.56565
52217.3,0.750866
52218.7,1.01723
52220.3,1.41833
52222.8,2.15432
52226.3,3.21887
52228.5,3.70495
52230.5,3.87714
52230.7,3.87837
52232.7,3.73187
52234.8,3.30278
52238.4,2.19738
52241.0,1.42422
52242.6,1.03953
52244.1,0.75677
52245.3,0.565694
52246.4,0.427052
52247.6,0.320206
52248.6,0.246753
52249.6,0.189411
52250.6,0.148639
52251.6,0.118034
52252.6,0.0952015
52253.7,0.0773727
52254.9,0.062789
52256.3,0.0509573
52257.9,0.0417885
52259.5,0.0354473
52261.6,0.0295822
52264.4,0.0241737
52267.8,0.0197404
52271.7,0.0162408
52276.5,0.013234
52282.0,0.0108671
52288.1,0.0090248
52295.3,0.00753843
52304.3,0.00627364
52315.5,0.00524112
52328.3,0.00447457
52344.2,0.00385742
52366.6,0.00333114
52396.7,0.00292982
52436.4,0.0026372
52499.8,0.00240843
52626.7,0.00223285
52880.4,0.00215113
52965.0,0.00214683
54179.9,0.00230848
54596.1,0.00244071
54682.9,0.00255346
54719.2,0.00271527
54740.4,0.00297132
54750.2,0.00322162
54758.4,0.00359467
54763.3,0.00397135
54767.3,0.0044677
54769.6,0.00491476
54771.9,0.00565594
54773.4,0.00649673
54774.7,0.00766977
54775.8,0.00921641
54776.8,0.0110879
54777.7,0.0137203
54778.7,0.0174048
54779.6,0.022208
54780.5,0.0286946
54781.4,0.0373504
54782.3,0.0487444
54783.2,0.063522
54784.2,0.0845255
54785.2,0.111445
54786.2,0.148655
54787.4,0.200818
54788.9,0.281998
54790.7,0.402131
54796.1,0.839466
54798.2,0.960723
54800.3,1.00566
54800.4,1.00585
54802.4,0.965708
54804.6,0.843825
54810.5,0.378485
54812.2,0.262821
54813.6,0.189416
54814.8,0.139637
54815.9,0.104344
54816.9,0.0782771
54817.9,0.0587208
54818.8,0.0450308
54819.7,0.0345225
54820.6,0.0265718
54821.5,0.0206369
54822.4,0.0161937
54823.2,0.013144
54824.2,0.0106831
54825.1,0.0089345
54826.3,0.00748805
54827.4,0.00651681
54828.9,0.00567576
54831.2,0.00493486
54834.2,0.00437431
54838.5,0.00390284
54845.6,0.00344799
54854.2,0.00314641
54868.4,0.00288892
54890.9,0.00271639
54924.2,0.00261532
55027.9,0.00254739
55813.6,0.00277462
56884.2,0.00329438
57705.2,0.0039044
58293.1,0.00456661
58482.5,0.00497963
58537.4,0.00523933
58580.1,0.00563801
58607.5,0.00615837
58625.0,0.00677849
58636.7,0.00746183
58648.3,0.00858996
58656.7,0.00996033
58663.6,0.0117505
58668.1,0.0135662
58672.3,0.0160088
58675.4,0.0187448
58677.9,0.0219983
58680.1,0.0263637
58681.6,0.0308719
58683.0,0.0368752
58684.2,0.044165
58685.4,0.0543544
58686.6,0.0686515
58687.7,0.0859085
58688.7,0.108235
58689.7,0.137523
58690.8,0.175475
58692.0,0.233166
58693.2,0.31221
58694.6,0.423784
58696.1,0.58301
58697.9,0.811801
58700.7,1.26107
58704.3,1.84068
58706.5,2.08781
58708.7,2.17535
58710.9,2.0884
58713.2,1.83541
58719.5,0.826161
58721.3,0.59207
58722.7,0.43955
58724.0,0.327484
58725.3,0.243348
58726.5,0.185758
58727.6,0.141679
58728.7,0.108559
58729.8,0.0861781
58730.8,0.0692811
58732.0,0.0548306
58733.2,0.0445318
58734.4,0.0371664
58735.9,0.0305997
58737.5,0.0261363
58739.5,0.0221157
58741.6,0.0193634
58744.8,0.0164253
58748.7,0.013978
58754.3,0.0117486
58760.6,0.0101476
58769.4,0.00875018
58779.6,0.00776715
58795.4,0.00691358
58816.4,0.00633268
58847.1,0.00594161
58904.9,0.00570345
58948.1,0.00566947
59193.7,0.00598294
59544.2,0.00687844
59737.5,0.00772363
59850.3,0.0086432
59912.7,0.00958397
59962.0,0.0109262
59990.2,0.0122252
60017.4,0.0142529
60038.6,0.0168563
60053.7,0.0197523
60066.1,0.0233337
60077.4,0.0281536
60086.6,0.0339447
60094.3,0.0410352
60101.0,0.049718
60106.4,0.0596819
60111.2,0.0719345
60116.1,0.0892399
60120.1,0.109811
60123.6,0.13512
60126.9,0.167545
60129.6,0.205225
60132.4,0.259826
60135.3,0.333927
60137.9,0.42817
60141.0,0.567667
60144.9,0.796895
60150.8,1.157
60153.9,1.27894
60156.4,1.3098
60159.4,1.26103
60162.4,1.13012
60171.3,0.594931
60174.5,0.441049
60177.2,0.342221
60179.7,0.273026
60182.5,0.215678
60185.6,0.171566
60188.6,0.139858
60192.1,0.113285
60195.9,0.0929415
60200.5,0.0754157
60205.8,0.0611795
60212.1,0.0495274
60219.0,0.040852
60227.4,0.0334946
60237.3,0.0277225
60249.4,0.0230562
60263.3,0.0195679
60280.7,0.0167796
60298.3,0.0149575
60326.5,0.0131802
60361.8,0.0119676
60418.2,0.0110636
60510.8,0.0106321
60543.0,0.0106169
60736.3,0.0110888
61043.3,0.012714
61295.6,0.0147971
61421.7,0.0164739
61516.3,0.0186286
61563.6,0.0204737
61603.0,0.02293
61638.2,0.0266178
61658.7,0.030029
61678.7,0.0350873
61694.5,0.041225
61707.6,0.048887
61719.2,0.0589293
61729.3,0.072041
61737.0,0.0866831
61744.4,0.106712
61750.2,0.129185
61755.4,0.157846
61760.4,0.196595
61764.6,0.242128
61768.4,0.301929
61771.7,0.370326
61774.9,0.462919
61778.0,0.585053
61781.5,0.764931
61785.8,1.05407
61793.8,1.67297
61796.9,1.83315
61800.1,1.89273
61803.3,1.83371
61807.2,1.61407
61816.7,0.894414
61820.3,0.676015
61823.6,0.528333
61826.5,0.426214
61829.8,0.343093
61833.6,0.273088
61837.2,0.225227
61841.3,0.18454
61846.3,0.149685
61851.5,0.123938
61857.7,0.102123
61865.0,0.0839993
61873.8,0.069169
61884.1,0.0575082
61895.2,0.0489251
61908.1,0.0420083
61924.3,0.0364402
61944.2,0.0319547
61965.3,0.0289158
61993.5,0.0264261
62049.8,0.0239748
62143.7,0.022663
62218.8,0.0225291
63007.3,0.0260858
63157.5,0.0262512
63532.9,0.0253365
64021.1,0.0219426
64884.6,0.0147158
65410.3,0.0113405
65879.6,0.00912297
66255.1,0.00785127
66349.0,0.00777914
66390.2,0.00797775
66417.7,0.00846887
66434.9,0.00923807
66445.2,0.0101911
66452.1,0.0112916
66457.2,0.0126263
66461.5,0.0144366
66464.5,0.0165736
66466.7,0.0191117
66468.4,0.0223603
66469.9,0.0267642
66471.2,0.0323871
66472.3,0.0389847
66473.3,0.0479884
66474.4,0.060202
66475.5,0.0766171
66476.6,0.0984082
66477.6,0.126929
66478.8,0.167828
66480.0,0.220686
66481.3,0.294236
66482.7,0.397729
66484.4,0.546612
66486.5,0.785358
66491.6,1.42347
66494.0,1.64811
66496.3,1.73989
66496.7,1.74167
66498.8,1.68019
66501.1,1.49578
66504.7,1.05731
66508.0,0.658969
66509.8,0.473151
66511.4,0.339153
66512.9,0.248646
66514.1,0.18543
66515.3,0.14183
66516.5,0.107167
66517.6,0.082372
66518.7,0.0638324
66519.8,0.0501619
66520.9,0.0401893
66522.1,0.0329677
66523.3,0.0271251
66524.8,0.0227193
66526.4,0.0194048
66528.4,0.0167752
66530.9,0.0147997
66534.9,0.0128063
66541.0,0.0110908
66548.8,0.00980316
66556.6,0.00902041
66572.2,0.00813792
66598.2,0.00746235
66643.5,0.00698531
66718.9,0.00657193
66960.4,0.00591841
67616.0,0.00472483
68311.3,0.00388838
68548.1,0.00372324
68609.9,0.00380546
68635.6,0.00400485
68650.4,0.00434912
68656.4,0.00463911
68661.1,0.00506515
68663.8,0.0055346
68665.5,0.00609017
68666.9,0.00675616
68668.2,0.00778267
68669.3,0.00906248
68670.4,0.0109115
68671.5,0.0135669
68672.5,0.0169037
68673.5,0.0214342
68674.5,0.0275119
68675.5,0.0355512
68676.5,0.0460268
68677.6,0.0611592
68678.7,0.080698
68680.0,0.108162
68681.3,0.145648
68682.8,0.201554
68684.8,0.289015
68687.9,0.463649
68691.5,0.655154
68693.8,0.738959
68696.0,0.768698
68698.1,0.742633
68700.2,0.669742
68703.5,0.497777
68707.0,0.303848
68709.0,0.211304
68710.5,0.155278
68711.8,0.11534
68713.0,0.0875097
68714.1,0.0655799
68715.1,0.0508495
68716.1,0.0392868
68717.1,0.0303579
68718.1,0.0235686
68719.1,0.0184789
68720.1,0.0147128
68721.1,0.0119573
68722.3,0.00968637
68723.3,0.0083255
68724.6,0.00708863
68726.2,0.00618392
68727.8,0.00559354
68730.1,0.00513145
68734.6,0.00465479
68743.5,0.00421007
68757.0,0.00390559
68780.1,0.0036862
68835.9,0.00351357
68910.3,0.00340545
69394.1,0.00313981
69425.9,0.00313809
69568.7,0.00320405
69664.0,0.0034219
69711.6,0.00369396
69751.2,0.00414223
69773.1,0.00457066
69793.9,0.00521581
69811.3,0.006079
69824.6,0.00711437
69836.6,0.00851626
69846.5,0.0102889
69854.1,0.01229
69860.7,0.0147311
69866.3,0.0177096
69871.1,0.0212176
69875.8,0.0262084
69879.6,0.0318809
69882.6,0.0381215
69885.6,0.0469037
69888.1,0.0578482
69890.1,0.0695673
69892.1,0.0855524
69893.9,0.105063
69895.6,0.130339
69897.4,0.163683
69899.3,0.212752
69901.3,0.278651
69903.6,0.378407
69906.6,0.538562
69912.3,0.878616
69914.9,0.985999
69917.6,1.03466
69917.9,1.03515
69920.3,1.00402
69922.9,0.907687
69927.3,0.652127
69931.2,0.426451
69933.7,0.311633
69935.7,0.235291
69937.5,0.184464
69939.3,0.145294
69941.1,0.116369
69942.8,0.0945316
69944.9,0.0753099
69946.9,0.0620748
69949.3,0.0502212
69951.8,0.0417891
69954.6,0.0349274
69958.2,0.0286151
69962.3,0.0234394
69967.0,0.0193129
69972.7,0.015839
69978.6,0.0132585
69986.1,0.010985
69994.8,0.00915399
70005.2,0.00765872
70017.1,0.00650611
70033.0,0.00549829
70052.8,0.00470891
70076.6,0.00412152
70108.3,0.00365048
70156.0,0.00325704
70219.4,0.00298095
70322.6,0.00275398
70505.1,0.0025597
71088.9,0.00227481
72008.9,0.00199929
73480.9,0.00171388
74952.9,0.00152846
77233.4,0.00135308
77734.9,0.00133364
77942.7,0.00135907
78002.3,0.00142294
78026.8,0.00150441
78042.6,0.00162101
78053.9,0.00179074
78061.5,0.00200447
78066.2,0.00223789
78068.8,0.00246025
78071.0,0.00276638
78072.7,0.00317113
78074.3,0.00373686
78075.6,0.00447872
78076.7,0.00536884
78077.8,0.00660828
78078.9,0.00832354
78079.9,0.010477
78080.9,0.0134087
78082.0,0.0172778
78083.0,0.0223156
78084.2,0.0296043
78085.3,0.0390453
78086.6,0.0523901
78088.0,0.0706969
78089.5,0.096652
78091.3,0.136273
78093.7,0.200037
78099.1,0.359356
78101.6,0.413734
78104.0,0.436176
78104.5,0.436668
78106.7,0.42125
78109.0,0.378247
78112.5,0.279612
78116.3,0.169075
78118.4,0.118342
78120.0,0.0865181
78121.4,0.0636782
78122.7,0.0476566
78123.9,0.0365681
78125.0,0.0278357
78126.1,0.0210875
78127.2,0.0160553
78128.3,0.012274
78129.4,0.00947376
78130.5,0.00742647
78131.7,0.00594556
78132.6,0.00499697
78133.7,0.00420482
78134.9,0.00360935
78136.4,0.00309842
78138.2,0.00271253
78140.6,0.00240615
78143.6,0.00218029
78148.4,0.00196438
78157.0,0.00174793
78168.3,0.00159788
78183.4,0.00149473
78213.5,0.00140194
78299.2,0.00133241
78777.0,0.00129014
79448.2,0.0012792
80421.7,0.00131665
80825.3,0.00140257
80967.0,0.00148728
81050.1,0.00158932
81102.6,0.0017073
81149.7,0.00189919
81184.0,0.00214983
81208.9,0.00246213
81225.5,0.00278824
81242.1,0.00328901
81254.0,0.00383367
81264.8,0.00456694
81274.1,0.00550984
81282.1,0.00671103
81288.3,0.00806653
81293.6,0.00971141
81298.1,0.0116321
81301.9,0.0139584
81305.5,0.0170502
81307.9,0.0200071
81310.2,0.0242676
81312.2,0.029624
81313.8,0.0356319
81315.3,0.044136
81316.7,0.0543073
81318.0,0.0677648
81319.3,0.0859639
81320.6,0.110414
81321.9,0.145053
81323.3,0.189697
81324.6,0.247566
81326.1,0.330283
81327.6,0.435175
81329.3,0.59291
81331.6,0.838596
81335.9,1.4285
81339.5,1.87149
81342.0,2.06595
81344.0,2.1178
81346.3,2.04978
81348.8,1.84026
81352.5,1.36248
81356.5,0.831353
81358.8,0.584199
81360.5,0.429417
81362.1,0.321118
81363.5,0.240476
81364.9,0.184203
81366.2,0.140881
81367.4,0.110488
81368.7,0.0860364
81370.0,0.0678318
81371.3,0.0543712
81372.7,0.0441958
81374.2,0.0356882
81375.8,0.0296767
81377.8,0.0243178
81380.1,0.0200554
81383.1,0.0164921
81386.7,0.0135936
81390.8,0.0112434
81396.1,0.00914946
81402.4,0.00748051
81409.2,0.00622136
81417.5,0.0051697
81426.6,0.00437807
81437.8,0.00372498
81448.9,0.00327022
81462.4,0.00288541
81480.9,0.0025396
81504.0,0.00227523
81531.8,0.00207951
81574.1,0.00191992
81616.4,0.00184206
81701.0,0.00179396
81827.9,0.00184672
81954.8,0.00199137
82081.7,0.00223959
82187.5,0.00257098
82272.1,0.00296761
82351.4,0.00352832
82414.8,0.00419533
82470.3,0.00504619
82517.9,0.00610131
82557.6,0.00735227
82597.8,0.00916672
82627.4,0.01108
82657.0,0.013784
82682.4,0.0170958
82704.6,0.0211982
82724.4,0.0263678
82741.1,0.0324118
82756.9,0.0404401
82769.9,0.0495473
82782.7,0.0620455
82792.9,0.0757404
82803.4,0.0954471
82811.8,0.116918
82819.6,0.144236
82827.0,0.179802
82834.1,0.227481
82840.5,0.286316
82846.5,0.36386
82852.5,0.467466
82858.7,0.612861
82866.2,0.838193
82875.9,1.15009
82880.3,1.24939
82885.4,1.29291
82889.2,1.26873
82894.8,1.15439
82910.6,0.654396
82916.6,0.504914
82922.5,0.391627
82928.5,0.308174
82934.6,0.245688
82940.9,0.197837
82948.1,0.158523
82956.4,0.125613
82965.6,0.099684
82975.2,0.0805662
82986.5,0.0641958
82998.2,0.0521783
83010.7,0.042693
83025.5,0.0345779
83042.4,0.027946
83060.9,0.0227441
83081.0,0.0186828
83103.2,0.0154466
83127.3,0.0129166
83157.4,0.0106843
83192.6,0.00895208
83226.4,0.00787043
83250.2,0.00739925
83282.0,0.00715616
83305.8,0.00742419
83321.6,0.00796473
83333.5,0.00875859
83343.4,0.00987078
83351.7,0.0113673
83357.9,0.0131071
83362.9,0.0151365
83367.7,0.0180028
83371.6,0.021444
83374.6,0.0255704
83376.9,0.0300998
83379.1,0.0362109
83380.9,0.0437449
83382.5,0.0529468
83384.1,0.065623
83385.7,0.083406
83387.4,0.107394
83389.0,0.139731
83390.6,0.182483
83392.3,0.241612
83394.1,0.320446
83396.3,0.442346
83399.3,0.652618
83404.2,1.01352
83407.2,1.17358
83409.9,1.23057
83410.2,1.23095
83412.9,1.18171
83415.6,1.04408
83423.5,0.478868
83425.8,0.34719
83427.5,0.262933
83429.4,0.194861
83431.1,0.147284
83432.6,0.114412
83434.2,0.0888598
83435.6,0.0713237
83437.3,0.0563282
83439.0,0.0456373
83441.0,0.0370642
83443.2,0.0303455
83445.4,0.0257308
83448.6,0.0212586
83452.4,0.017748
83457.3,0.014718
83463.5,0.012247
83470.9,0.0103256
83480.4,0.00875029
83489.9,0.00773593
83504.1,0.00680185
83523.1,0.00613975
83537.3,0.00586631
83565.8,0.00567729
83600.0,0.00587596
83634.2,0.00649422
83659.8,0.0073184
83685.4,0.00860368
83707.8,0.0103171
83726.0,0.0123896
83741.7,0.0149267
83755.7,0.0181406
83769.0,0.0225064
83780.6,0.0280012
83790.1,0.0343322
83799.0,0.0426318
83806.5,0.0523194
83813.3,0.0643363
83819.9,0.0806849
83825.5,0.0995643
83831.2,0.125953
83836.7,0.160696
83842.0,0.206455
83848.0,0.273153
83860.2,0.434597
83865.9,0.484846
83869.6,0.495409
83873.4,0.484854
83878.6,0.441165
83893.5,0.248166
83899.4,0.188271
83905.0,0.146595
83910.0,0.119235
83915.6,0.0969395
83921.4,0.0805658
83926.7,0.070195
83932.8,0.063112
83936.8,0.061729
83939.9,0.0638035
83941.9,0.0679115
83943.9,0.0757407
83945.4,0.0853351
83947.2,0.102449
83948.7,0.124119
83950.2,0.154415
83951.7,0.195656
83953.2,0.250245
83955.0,0.333695
83956.8,0.440685
83959.1,0.62307
83963.6,1.04685
83967.3,1.36577
83970.1,1.50956
83971.8,1.53547
83974.4,1.47524
83977.2,1.30084
83982.4,0.806323
83985.3,0.547496
83987.5,0.393138
83989.2,0.292032
83990.8,0.22165
83992.3,0.167775
83993.7,0.131633
83995.0,0.103942
83996.4,0.0830477
83997.8,0.0667082
83999.4,0.0540127
84000.9,0.045027
84002.8,0.0375774
84004.6,0.0324951
84007.0,0.0280392
84009.7,0.0246324
84014.1,0.0209869
84019.5,0.0179487
84026.9,0.0151268
84036.2,0.0127407
84048.6,0.0105942
84064.3,0.00876193
84080.1,0.00748583
84102.7,0.00620825
84130.9,0.00513385
84160.4,0.00436122
84198.5,0.00367941
84251.6,0.00305751
84299.7,0.0026788
84376.8,0.00227763
84473.1,0.00197077
84588.6,0.00174753
84742.7,0.00157756
84800.1,0.00154988
84837.9,0.00158026
84857.6,0.00165937
84869.4,0.0017912
84875.1,0.00194531
84877.9,0.00212163
84880.0,0.00238539
84881.4,0.00268854
84882.9,0.00316722
84884.1,0.00380796
84885.2,0.00459676
84886.2,0.00569076
84887.3,0.00719282
84888.4,0.00923069
84889.4,0.0119594
84890.5,0.0155632
84891.6,0.0202526
84892.7,0.0269842
84893.9,0.0357098
84895.1,0.046749
84896.4,0.0618115
84897.9,0.083793
84899.6,0.115803
84901.9,0.166821
84908.1,0.325893
84910.6,0.372167
84913.1,0.392546
84913.5,0.392896
84916.0,0.377394
84918.6,0.333649
84922.6,0.23164
84926.0,0.145203
84928.1,0.102529
84929.8,0.0737443
84931.3,0.0538436
84932.7,0.0394183
84934.0,0.0291338
84935.1,0.0222122
84936.2,0.0170714
84937.2,0.0131004
84938.3,0.0100786
84939.4,0.00781176
84940.4,0.00613375
84941.5,0.00490674
84942.6,0.00401916
84943.8,0.00330821
84945.0,0.00282595
84946.5,0.00243637
84948.4,0.00215973
84950.8,0.00196078
84954.4,0.00181402
84962.6,0.00166366
84979.1,0.0015324
85003.7,0.00145233
85095.1,0.00135754
85387.7,0.00125309
85966.0,0.001157
87238.3,0.00107155
88593.8,0.00104166
89250.2,0.00106732
89493.6,0.00112556
89632.4,0.00122364
89707.6,0.00134195
89755.3,0.00147673
89795.1,0.00166401
89826.9,0.00190754
89852.9,0.00222532
89874.6,0.00263972
89892.7,0.00317197
89906.6,0.00378283
89918.5,0.00453894
89929.5,0.00555388
89938.4,0.00673165
89946.5,0.00828008
89952.8,0.00997849
89959.2,0.0123756
89964.2,0.0151003
89968.6,0.0183658
89972.4,0.0223767
89975.6,0.0272463
89978.3,0.0329976
89980.7,0.0401502
89982.9,0.0493395
89984.8,0.0609234
89986.7,0.0763851
89988.5,0.0968038
89990.3,0.124534
89992.1,0.161716
89993.9,0.208402
89995.9,0.278945
89998.1,0.375799
90000.6,0.516346
90008.3,1.01835
90011.3,1.14895
90014.1,1.19381
90016.7,1.15642
90019.5,1.04137
90023.9,0.758203
90028.1,0.48556
90030.7,0.347387
90032.8,0.261975
90034.6,0.199578
90036.4,0.154883
90038.1,0.12064
90039.8,0.0948499
90041.6,0.074957
90043.5,0.0603868
90045.1,0.0504232
90047.0,0.0420059
90049.4,0.0344057
90052.1,0.0282404
90055.3,0.0230737
90058.9,0.0190281
90063.3,0.0155731
90068.7,0.0125428
90075.0,0.0100947
90082.1,0.00819944
90089.6,0.00676133
90098.7,0.00555452
90109.5,0.00455288
90122.2,0.00375408
90136.6,0.00313219
90154.3,0.00262109
90173.1,0.00225689
90199.2,0.00192575
90233.9,0.00165538
90268.6,0.0014876
90320.6,0.00133509
90407.4,0.00120195
90523.4,0.00111847
90698.0,0.00106254
91163.5,0.00101475
91861.9,9.97084E-4
92447.7,0.00101302
92527.9,0.00103473
92585.6,0.00108092
92620.6,0.00115589
92643.2,0.00126172
92658.1,0.00140346
92668.1,0.00157347
92675.6,0.00178539
92681.1,0.00203385
92685.1,0.00232196
92688.0,0.00267853
92690.0,0.00306139
92691.8,0.0035764
92693.3,0.00423969
92694.6,0.00507871
92695.8,0.0062202
92697.1,0.00781949
92698.2,0.00976257
92699.4,0.0123531
92700.5,0.0157749
92701.6,0.020245
92702.9,0.0268389
92704.1,0.0354715
92705.4,0.0470325
92706.7,0.0617165
92708.2,0.0828773
92709.8,0.111604
92711.8,0.154781
92714.5,0.227852
92720.2,0.396215
92723.1,0.454878
92725.7,0.476249
92725.9,0.476326
92728.5,0.458375
92731.1,0.408574
92735.3,0.287877
92738.9,0.182476
