E(MeV)  pendfb7/Pu239:102
5.63345879e-07  57.6427933
5.6573362e-07  56.6292736
5.68121362e-07  55.6426784
5.70529344e-07  54.6740502
5.72937326e-07  53.7309584
5.75365721e-07  52.804851
5.77794116e-07  51.9029752
5.80243097e-07  51.0171628
5.82692077e-07  50.1543557
5.85161817e-07  49.3067484
5.87631558e-07  48.4809918
5.90122234e-07  47.6696247
5.9261291e-07  46.8790221
5.951247e-07  46.1020482
5.9763649e-07  45.3448153
6.00169572e-07  44.6004964
6.02702654e-07  43.8749542
6.0525721e-07  43.1616542
6.07811765e-07  42.4662218
6.10387975e-07  41.7824
6.12964185e-07  41.1155877
6.15562234e-07  40.4597918
6.19470319e-07  39.5036655
6.23400427e-07  38.5773533
6.27363851e-07  37.6772398
6.31349674e-07  36.8048919
6.3535799e-07  35.9592791
6.39388895e-07  35.1394155
6.4345397e-07  34.3421455
6.47542018e-07  33.5688988
6.51653136e-07  32.8188046
6.55787422e-07  32.0910285
6.59956755e-07  31.3828056
6.64149649e-07  30.6954408
6.68366206e-07  30.0281946
6.72606525e-07  29.3803588
6.76882789e-07  28.7495029
6.8118322e-07  28.1368195
6.8550792e-07  27.5416824
6.89856991e-07  26.9634936
6.94242929e-07  26.4001162
6.98653654e-07  25.8526452
7.0308927e-07  25.3205453
7.07549883e-07  24.8032935
7.12048308e-07  24.2989763
7.16572156e-07  23.8085653
7.21121533e-07  23.3315787
7.25696548e-07  22.8675608
7.30310345e-07  22.4148254
7.34950216e-07  21.9742886
7.39616272e-07  21.5455629
7.44308623e-07  21.1282748
7.49040751e-07  20.7209296
7.53799622e-07  20.3243617
7.5858535e-07  19.9382284
7.63398046e-07  19.562199
7.6825154e-07  19.1949329
7.73132463e-07  18.8371911
7.78040931e-07  18.4886752
7.82977059e-07  18.1490978
7.87955031e-07  17.8172584
7.92961136e-07  17.4938547
7.97995492e-07  17.1786272
8.03058219e-07  16.8713258
8.08163862e-07  16.5708732
8.13298359e-07  16.2779094
8.18461832e-07  15.9922084
8.23654404e-07  15.7135519
8.28890993e-07  15.4409705
8.34157175e-07  15.1750524
8.39453076e-07  14.9155999
8.44778823e-07  14.662422
8.50149715e-07  14.4146446
8.55550961e-07  14.1728085
8.60982687e-07  13.9367405
8.66445024e-07  13.7062731
8.71953665e-07  13.4806163
8.77493437e-07  13.260268
8.83064472e-07  13.0450764
8.88666902e-07  12.8348947
8.94316824e-07  12.6290088
8.99998676e-07  12.4278804
9.05712592e-07  12.2313791
9.11458709e-07  12.0393787
9.19185144e-07  11.7896989
9.26977077e-07  11.547296
9.34835062e-07  11.3118846
9.42759658e-07  11.0831966
9.50751432e-07  10.8609993
9.58810952e-07  10.6450928
9.66938792e-07  10.4352883
9.75135533e-07  10.2313858
9.83401756e-07  10.0331733
9.91738053e-07  9.84044295
1.00014502e-06  9.65300261
1.00862325e-06  9.47067465
1.0157382e-06  9.32262259
1.02285315e-06  9.17890253
1.02996811e-06  9.039342
1.03708306e-06  8.90377735
1.04439878e-06  8.76838973
1.05171449e-06  8.63690035
1.06634592e-06  8.38500957
1.07762912e-06  8.20027229
1.08891233e-06  8.02328894
1.10030166e-06  7.85205925
1.11190324e-06  7.68488324
1.12350482e-06  7.52462434
1.13532464e-06  7.36803947
1.14725357e-06  7.21640747
1.1591825e-06  7.07081718
1.17144803e-06  6.92708863
1.18371356e-06  6.78909922
1.19609445e-06  6.65531684
1.20870607e-06  6.5244143
1.22131768e-06  6.39863624
1.23416654e-06  6.27547262
1.24713401e-06  6.15599057
1.26010149e-06  6.04108622
1.27343486e-06  5.92745433
1.28676822e-06  5.8181533
1.300227e-06  5.71197999
1.31393659e-06  5.6078912
1.32764618e-06  5.50768485
1.34161367e-06  5.40937418
1.3557101e-06  5.31382063
1.36980652e-06  5.22175527
1.38430071e-06  5.13053863
1.39879488e-06  5.04263447
1.4183931e-06  4.92873933
1.43826398e-06  4.8187211
1.45841519e-06  4.71238546
1.47884675e-06  4.60958881
1.49956657e-06  4.51015611
1.52057463e-06  4.41396812
1.54187909e-06  4.32091771
1.56347993e-06  4.23089777
1.58538552e-06  4.14362164
1.60759586e-06  4.05899156
1.63011955e-06  3.97693825
1.65295659e-06  3.89738064
1.67611582e-06  3.82020133
1.69959724e-06  3.74531801
1.72340994e-06  3.67262373
1.74755392e-06  3.60204472
1.77203854e-06  3.53348373
1.79686378e-06  3.46687469
1.82203926e-06  3.40212913
1.84756498e-06  3.33918776
1.87345083e-06  3.27797003
1.91281979e-06  3.1895534
1.9532996e-06  3.10407175
1.99454087e-06  3.02214494
2.03655435e-06  2.9435744
2.07935079e-06  2.86817721
2.12335479e-06  2.79519554
2.16818655e-06  2.72521075
