26-Fe-56(n,elastic) ENDF/B-VII.1
770990.0,9.3716
771100.0,7.35817
771159.0,6.6241
771253.0,5.90475
771348.0,5.49345
771536.0,5.07359
771863.0,4.80067
772002.0,4.76826
772160.0,4.90841
772197.0,5.10107
772223.0,5.44224
772243.0,5.9752
772263.0,6.88883
772291.0,8.5273
772307.0,8.984
772310.0,8.99495
772323.0,8.72039
772346.0,7.48612
772365.0,6.31121
772385.0,5.525
772405.0,5.10259
772433.0,4.8312
772510.0,4.60716
772996.0,4.41457
776249.0,3.84203
776941.0,3.79272
777429.0,3.86457
777681.0,4.09187
777803.0,4.43269
777864.0,4.79298
777915.0,5.33033
777954.0,6.02554
777992.0,7.10806
778052.0,9.34329
778079.0,9.76797
778101.0,9.45627
778133.0,8.14714
778177.0,6.09907
778207.0,5.12129
778233.0,4.59037
778273.0,4.0844
778324.0,3.76458
778406.0,3.54418
778576.0,3.41344
778796.0,3.38799
779282.0,3.4769
779346.0,3.60741
779372.0,3.87354
779394.0,4.3765
779423.0,5.15238
779436.0,5.27329
779447.0,5.17911
779490.0,4.19184
779519.0,3.8753
779559.0,3.76547
779579.0,3.75573
779726.0,3.87488
779873.0,4.18027
779995.0,4.6439
780093.0,5.26199
780182.0,6.14245
780278.0,7.53113
780387.0,9.36456
780456.0,9.94628
780464.0,9.95403
780514.0,9.69593
780599.0,8.38864
780709.0,6.51901
780780.0,5.61212
780876.0,4.78081
780974.0,4.23446
781120.0,3.74122
781267.0,3.45233
781561.0,3.13984
781983.0,2.94202
782112.0,2.92428
782350.0,3.01969
782445.0,3.18375
782507.0,3.40224
782570.0,3.80315
782617.0,4.33401
782656.0,5.05093
782691.0,6.01133
782721.0,7.28326
782746.0,8.69657
782774.0,10.9486
782824.0,16.1261
782842.0,17.2387
782849.0,17.3495
782867.0,16.7296
782891.0,14.3653
782920.0,11.1588
782942.0,9.32648
782969.0,7.75362
783002.0,6.52797
783040.0,5.59812
783086.0,4.87235
783139.0,4.3249
783195.0,3.94827
783313.0,3.47668
783444.0,3.1938
783636.0,2.96205
783977.0,2.75227
784403.0,2.645
784503.0,2.64162
784782.0,2.70552
784945.0,2.84432
785070.0,3.1
785131.0,3.35378
785190.0,3.80131
785258.0,4.61504
785269.0,4.65288
785282.0,4.58418
785301.0,4.18952
785325.0,3.29426
785347.0,2.45567
785362.0,2.05949
785370.0,1.90581
785385.0,1.75328
785400.0,1.71791
785422.0,1.8141
785445.0,2.02439
785472.0,2.40962
785490.0,2.82206
785510.0,3.43366
785530.0,4.30766
785557.0,5.90982
785586.0,7.72427
785605.0,8.42915
785620.0,8.61659
785643.0,8.31833
785709.0,6.36237
785748.0,5.62635
785797.0,5.14835
785846.0,4.92096
785944.0,4.80209
786181.0,5.02619
786303.0,5.27232
786364.0,5.62406
786404.0,6.19287
786435.0,7.03449
786466.0,8.38984
786500.0,9.99746
786520.0,10.3598
786538.0,10.0395
786566.0,8.64565
786603.0,6.688
786629.0,5.76055
786650.0,5.24388
786693.0,4.60385
786735.0,4.23094
786800.0,3.94093
786822.0,3.93371
786852.0,4.08746
786870.0,4.3656
786889.0,4.88883
786909.0,5.84015
786953.0,8.6274
786971.0,9.17443
786976.0,9.20836
786990.0,9.03697
787019.0,7.88931
787048.0,6.66187
787074.0,5.90568
787100.0,5.42566
787135.0,5.05084
787187.0,4.7909
787242.0,4.71887
787338.0,4.84031
788101.0,7.33795
788321.0,8.5088
788505.0,10.1049
788820.0,14.0154
788943.0,14.8464
788972.0,14.8815
789080.0,14.4414
789254.0,12.4713
789479.0,9.7699
789668.0,8.14099
789868.0,6.99084
790117.0,6.06509
790467.0,5.28346
790966.0,4.65085
791664.0,4.15802
792861.0,3.70134
793348.0,3.61679
793572.0,3.67485
793675.0,3.80042
793768.0,4.1046
793826.0,4.54384
793861.0,5.01357
793896.0,5.75606
793932.0,6.91088
793992.0,9.2244
794020.0,9.69412
794022.0,9.69712
794042.0,9.50249
794072.0,8.63269
794132.0,6.53819
794164.0,5.7157
794209.0,4.98626
794267.0,4.43437
794337.0,4.06862
794477.0,3.71379
794767.0,3.41498
795226.0,3.09788
795264.0,3.12528
795294.0,3.25599
795316.0,3.52626
795338.0,4.03593
795384.0,5.52009
795403.0,5.79114
795408.0,5.79438
795432.0,5.51676
795477.0,4.63726
795511.0,4.22004
795556.0,3.91437
795632.0,3.66094
795775.0,3.47072
795801.0,3.46859
795842.0,3.56565
795864.0,3.82034
795880.0,4.21949
795895.0,4.89243
795926.0,6.65933
795940.0,7.0593
795943.0,7.07321
795956.0,6.8858
795974.0,6.06099
795999.0,4.84596
796015.0,4.36633
796030.0,4.07045
796060.0,3.78262
796120.0,3.5656
796268.0,3.39867
796985.0,3.18251
798080.0,3.00772
798120.0,3.07496
798137.0,3.2473
798158.0,3.69374
798180.0,4.28601
798192.0,4.39898
798206.0,4.26269
798238.0,3.49719
798256.0,3.23298
798283.0,3.09349
798467.0,2.99981
800990.0,2.67306
801305.0,2.54443
801331.0,2.59149
801348.0,2.70826
801368.0,3.02747
801387.0,3.60382
801413.0,4.46744
801429.0,4.72657
801435.0,4.73986
801451.0,4.56156
801496.0,3.64127
801522.0,3.33614
801548.0,3.17123
801598.0,3.01424
801753.0,2.85048
802315.0,2.7334
802622.0,2.72281
803235.0,2.8103
803542.0,2.99994
803746.0,3.28658
803900.0,3.68913
804027.0,4.25887
804130.0,4.96726
804245.0,6.13604
804441.0,8.62601
804519.0,9.09377
804536.0,9.11102
804598.0,8.91326
804714.0,7.80143
804872.0,6.08106
804990.0,5.14407
805118.0,4.43648
805297.0,3.79918
805501.0,3.34962
805756.0,2.99007
806056.0,2.70495
806222.0,2.63128
806319.0,2.72991
806370.0,2.93288
806407.0,3.22978
806439.0,3.6885
806466.0,4.28773
806497.0,5.31721
806561.0,7.98073
806590.0,8.69355
806600.0,8.76629
806629.0,8.52586
806721.0,6.23344
806772.0,5.31045
806836.0,4.5896
806913.0,4.07755
806989.0,3.76159
807148.0,3.38838
807419.0,3.08054
807972.0,2.80558
809242.0,2.53646
813666.0,1.97226
813904.0,2.02542
814006.0,2.11757
814108.0,2.31927
814185.0,2.61021
814250.0,3.01022
814315.0,3.59894
814419.0,4.71599
814474.0,5.06997
814505.0,5.12617
814562.0,4.97394
814758.0,3.7477
814891.0,3.1907
815044.0,2.8077
815248.0,2.50753
815504.0,2.28247
815793.0,2.13944
815855.0,2.13125
815965.0,2.17002
816033.0,2.27155
816079.0,2.41533
816125.0,2.68326
816159.0,3.03505
816187.0,3.49714
816216.0,4.18281
816246.0,5.22138
816295.0,7.25902
816323.0,7.93161
816332.0,7.99742
816357.0,7.74268
816398.0,6.50854
816440.0,5.20874
816472.0,4.497
816503.0,4.02647
816540.0,3.71482
816585.0,3.58062
816632.0,3.70651
816678.0,4.13591
816717.0,4.78424
816764.0,5.95875
816838.0,8.04778
816876.0,8.60421
816888.0,8.65555
816917.0,8.53844
816970.0,7.73349
817066.0,6.01799
817135.0,5.14717
817213.0,4.47391
817331.0,3.84694
817488.0,3.36813
817646.0,3.07972
817968.0,2.73263
818450.0,2.35373
818468.0,2.38951
818482.0,2.48673
818499.0,2.76385
818536.0,3.72302
818551.0,3.86982
818568.0,3.71834
818606.0,3.0327
818627.0,2.80281
818671.0,2.60874
818775.0,2.44936
819016.0,2.22075
819047.0,2.26309
819063.0,2.36412
819079.0,2.57906
819094.0,2.95222
819134.0,4.25466
819150.0,4.53277
819156.0,4.5533
819176.0,4.35715
819220.0,3.50808
819244.0,3.22474
819291.0,2.93696
819348.0,2.78568
819490.0,2.66228
819541.0,2.65559
819695.0,2.7357
819789.0,2.90724
819853.0,3.14643
819907.0,3.50641
819950.0,4.00153
819984.0,4.65311
820013.0,5.4741
820043.0,6.6931
820088.0,9.24004
820114.0,10.6338
820139.0,11.2268
820142.0,11.2315
820161.0,10.9376
820188.0,9.67243
820238.0,6.74968
820266.0,5.5363
820296.0,4.60411
820328.0,3.95179
820371.0,3.40255
820414.0,3.06184
820478.0,2.75313
820542.0,2.56912
820688.0,2.34613
820996.0,2.14007
821318.0,1.95321
821397.0,1.88135
821423.0,1.92804
821437.0,2.03881
821452.0,2.28628
821468.0,2.72316
821494.0,3.55353
821509.0,3.78352
821515.0,3.80469
821531.0,3.65378
821574.0,2.85402
821603.0,2.56269
821643.0,2.37952
821714.0,2.24537
821907.0,2.113
822778.0,1.91474
824084.0,1.64853
824625.0,1.45425
824935.0,1.26676
825133.0,1.08141
825281.0,0.880996
825413.0,0.640486
825491.0,0.487108
825530.0,0.436255
825546.0,0.429591
825562.0,0.437534
825581.0,0.474222
825597.0,0.53713
825610.0,0.620089
825624.0,0.755111
825638.0,0.936349
825653.0,1.1993
825668.0,1.56332
825686.0,2.07748
825707.0,2.87937
825740.0,4.38297
825814.0,7.97601
825848.0,9.12818
825876.0,9.52684
825906.0,9.3168
825961.0,7.99099
826020.0,6.53297
826070.0,5.63676
826141.0,4.77523
826227.0,4.14093
826342.0,3.63861
826494.0,3.26086
826692.0,3.00052
826998.0,2.83495
827100.0,2.82314
827406.0,2.91134
827610.0,3.10957
827763.0,3.38223
827916.0,3.83652
828043.0,4.44779
828144.0,5.17402
828256.0,6.33515
828368.0,8.00869
828521.0,10.7041
828608.0,11.6143
828637.0,11.6815
828691.0,11.4468
828781.0,10.2343
828965.0,7.04342
829068.0,5.71485
829183.0,4.67001
829310.0,3.89225
829463.0,3.28759
829616.0,2.89338
829820.0,2.55081
830126.0,2.24027
830568.0,1.98519
831351.0,1.73377
833319.0,1.30894
833435.0,1.34187
833496.0,1.41746
833541.0,1.53683
833585.0,1.75035
833621.0,2.05309
833655.0,2.48572
833705.0,3.38148
833743.0,4.03865
833772.0,4.32574
833784.0,4.3652
833819.0,4.24793
833929.0,3.15008
833990.0,2.71837
834067.0,2.38253
834158.0,2.14743
834312.0,1.94757
834482.0,1.85811
834591.0,1.84499
834806.0,1.91227
834967.0,2.07292
835102.0,2.33281
835209.0,2.68527
835306.0,3.19369
835389.0,3.84875
835459.0,4.65215
835529.0,5.75222
835615.0,7.56469
835719.0,9.95578
835773.0,10.7017
835805.0,10.8358
835848.0,10.6172
835920.0,9.48455
836065.0,6.49814
836154.0,5.11741
836236.0,4.20661
836337.0,3.42566
836445.0,2.85679
836579.0,2.37631
836740.0,1.99332
836928.0,1.69199
837197.0,1.39985
837573.0,1.11371
838165.0,0.739129
838178.0,0.737231
838205.0,0.751162
838224.0,0.797652
838236.0,0.867311
838248.0,0.984293
838258.0,1.15701
838266.0,1.38313
838275.0,1.70587
838284.0,2.18763
838295.0,2.94687
838324.0,5.40727
838335.0,6.05548
838345.0,6.26332
838356.0,6.05674
838371.0,5.23735
838396.0,3.55973
838410.0,2.84942
838423.0,2.34971
838437.0,2.01463
838454.0,1.74477
838477.0,1.51801
838511.0,1.33577
838538.0,1.24689
838593.0,1.13952
838647.0,1.08136
838755.0,1.03362
838792.0,1.03126
838945.0,1.07707
839105.0,1.21684
839258.0,1.4484
839415.0,1.79254
839639.0,2.44165
839937.0,3.33676
840118.0,3.70849
840299.0,3.89393
840419.0,3.92662
840757.0,3.77996
841721.0,3.01692
842445.0,2.63367
843168.0,2.42192
843470.0,2.39246
843881.0,2.45171
844102.0,2.56956
844323.0,2.80503
844488.0,3.11666
844654.0,3.63034
844792.0,4.31235
844901.0,5.09296
845028.0,6.3828
845178.0,8.46768
845326.0,10.5735
845415.0,11.2891
845459.0,11.385
845538.0,11.1054
845689.0,9.52512
845894.0,7.08782
846036.0,5.83942
846202.0,4.80543
846395.0,4.0004
846588.0,3.46125
846865.0,2.95372
847196.0,2.56584
847638.0,2.23486
848279.0,1.92648
849919.0,1.3689
849946.0,1.3976
849962.0,1.48889
849978.0,1.68939
850016.0,2.41649
850031.0,2.62226
850055.0,2.71239
850141.0,2.41987
850234.0,2.08716
850250.0,2.06687
850302.0,2.13885
850434.0,2.48401
850460.0,2.51126
850528.0,2.40103
850983.0,1.26958
851055.0,1.17435
851192.0,1.06538
851220.0,1.06132
851314.0,1.15937
851525.0,1.45057
851572.0,1.60258
851947.0,3.27562
851991.0,3.35253
852176.0,3.11023
852238.0,2.78161
852300.0,2.39239
852380.0,2.12145
852600.0,1.51894
852620.0,1.47934
852782.0,1.35926
853920.0,0.697848
854028.0,0.691552
854242.0,0.697994
854350.0,0.754242
854625.0,0.697499
854680.0,0.669599
854776.0,0.546299
854807.0,0.531887
854872.0,0.556716
855010.0,0.623467
855220.0,0.637532
855412.0,0.788517
855440.0,0.795306
855550.0,0.728761
855591.0,0.762256
855797.0,1.0456
856238.0,1.5413
857400.0,3.22985
859150.0,4.01292
859684.0,3.04424
862000.0,2.50209
862550.0,3.35675
863320.0,2.37006
864186.0,2.54457
864599.0,3.20291
864640.0,3.32768
864750.0,4.04664
865162.0,6.90572
865369.0,8.18814
865410.0,8.32719
865535.0,7.80477
866379.0,3.41145
866431.0,3.27815
866441.0,3.27564
867190.0,3.91128
868410.0,2.77167
869300.0,2.81271
870300.0,2.0408
871470.0,2.37671
871860.0,2.51969
873090.0,4.38864
873880.0,2.81511
874300.0,2.40519
874440.0,2.30522
874720.0,2.74907
874825.0,3.00191
875055.0,3.76541
875110.0,3.88702
875222.0,3.71755
876010.0,2.1265
877480.0,1.77085
877970.0,2.52762
878040.0,2.60232
878254.0,2.29149
878610.0,1.72806
880398.0,1.28142
880530.0,1.2272
880648.0,1.01769
880706.0,0.978769
881731.0,0.681695
881810.0,0.63472
881885.0,0.571482
881900.0,0.570362
881941.0,0.601967
881996.0,0.660256
882010.0,0.66413
882055.0,0.633362
882115.0,0.570796
882130.0,0.567921
882158.0,0.585419
882524.0,1.14079
882605.0,1.2949
883380.0,3.26383
887270.0,1.85791
887672.0,2.16485
887730.0,2.24443
887931.0,2.97696
888161.0,3.83788
888190.0,3.88762
888291.0,3.68179
888747.0,2.42985
888798.0,2.36833
889680.0,2.07667
890695.0,3.02318
890840.0,3.11285
891410.0,1.87751
892135.0,1.64627
892570.0,1.52387
894000.0,1.40882
894890.0,1.29681
895820.0,1.07636
895940.0,1.16699
896055.0,1.1213
896245.0,1.03436
896260.0,1.03256
896312.0,1.06425
896618.0,1.59899
896706.0,1.84555
896946.0,2.62478
896990.0,2.71414
897056.0,2.65925
898007.0,1.04669
898040.0,1.00807
898099.0,0.992045
898510.0,1.02321
898740.0,1.09921
898980.0,0.978404
899152.0,1.05644
899210.0,1.11021
899300.0,1.32036
899979.0,3.09235
900030.0,3.18872
900692.0,2.72357
900958.0,2.52192
901090.0,2.46386
901221.0,2.80658
901746.0,4.3439
901790.0,4.41302
902017.0,3.88857
902244.0,3.31322
902395.0,3.24621
903212.0,3.14603
903680.0,2.2126
904150.0,1.96083
904740.0,2.21368
905570.0,2.76641
906003.0,1.94148
906051.0,1.87756
907110.0,1.77025
908278.0,2.02866
908417.0,2.28403
908834.0,3.1523
908890.0,3.20684
908979.0,2.97133
909350.0,1.73997
909395.0,1.66129
909840.0,1.49442
911000.0,1.43569
912110.0,1.42372
912590.0,1.82748
913430.0,1.30821
914262.0,1.52976
914420.0,1.79608
914825.0,2.54252
914870.0,2.58752
915005.0,2.40433
915185.0,2.11851
915230.0,2.08572
915326.0,2.23678
915808.0,3.23479
916232.0,4.23978
916310.0,4.36116
916491.0,3.86876
917154.0,1.84935
917275.0,1.70482
918240.0,0.804778
918669.0,0.587441
918730.0,0.568129
918850.0,0.591296
918895.0,0.549821
918955.0,0.481876
918978.0,0.473853
919015.0,0.48966
919180.0,0.633541
919225.0,0.702245
919669.0,1.788
920015.0,2.8312
920060.0,2.92846
920554.0,2.61077
921640.0,1.81427
922120.0,1.853
922759.0,1.44753
922850.0,1.41407
922970.0,1.54991
923155.0,1.4701
923618.0,1.20861
923710.0,1.17823
923830.0,1.27163
923875.0,1.20959
923920.0,1.11759
923965.0,1.06562
923980.0,1.06298
924560.0,1.27376
925027.0,0.990752
925065.0,1.01607
925140.0,1.16261
925170.0,1.20494
925410.0,1.1484
925507.0,1.25609
925565.0,1.39486
925991.0,2.97386
926030.0,3.07265
926335.0,2.91995
926640.0,2.74123
927010.0,3.22824
927162.0,2.8814
927715.0,1.45607
927772.0,1.36972
928230.0,1.09904
928600.0,1.24558
929000.0,1.17924
929460.0,1.07608
929590.0,1.14359
929650.0,1.05311
929710.0,0.953469
929764.0,0.933167
930000.0,0.950249
930938.0,0.944042
931310.0,0.808595
932420.0,0.851911
933062.0,1.14443
933156.0,1.2089
933219.0,1.3243
934160.0,3.58942
934790.0,3.06985
935520.0,2.46177
935770.0,1.73464
935885.0,1.6084
936770.0,0.866194
938065.0,0.615721
938195.0,0.582087
938260.0,0.574039
938374.0,0.611722
938420.0,0.584842
938488.0,0.511444
938502.0,0.507547
938534.0,0.532185
938593.0,0.650039
938866.0,1.24054
938921.0,1.28576
939390.0,1.11084
939859.0,0.667227
939890.0,0.651138
939952.0,0.665727
940109.0,0.738684
940140.0,0.740484
940202.0,0.700584
940359.0,0.5651
940390.0,0.554091
940435.0,0.573774
940480.0,0.607751
940510.0,0.61898
940559.0,0.602152
940640.0,0.557726
940655.0,0.556354
940730.0,0.570492
940776.0,0.553113
940874.0,0.440393
940890.0,0.43021
941010.0,0.453876
941058.0,0.435349
941129.0,0.393673
941200.0,0.381558
941319.0,0.381039
941390.0,0.390056
941504.0,0.459402
941520.0,0.459522
941550.0,0.442347
941625.0,0.366892
941652.0,0.355578
941664.0,0.355268
941782.0,0.399109
941984.0,0.487474
942020.0,0.527541
942059.0,0.614568
942489.0,1.84877
942551.0,1.93496
942582.0,1.93686
943020.0,1.89279
943400.0,2.28908
943590.0,2.0521
944112.0,1.31628
944160.0,1.26726
944660.0,1.34991
944936.0,1.03414
945272.0,0.632061
945329.0,0.598469
945920.0,0.482541
946400.0,0.537376
946560.0,0.567435
946685.0,0.677216
946810.0,0.809633
946982.0,1.14713
947060.0,1.32794
947363.0,2.4228
947538.0,3.05305
947570.0,3.10481
947629.0,3.00186
948180.0,1.33409
948248.0,1.22657
948532.0,0.985271
948580.0,0.961038
948740.0,1.03672
948940.0,1.16034
949000.0,1.26044
949200.0,1.74141
949268.0,2.01916
949698.0,4.16917
949730.0,4.2634
949888.0,4.06276
950400.0,3.10673
951094.0,1.41531
951125.0,1.36149
951250.0,1.28802
952400.0,0.78822
952628.0,0.75916
952660.0,0.765419
952780.0,0.834524
952829.0,0.789355
952894.0,0.707095
952910.0,0.697672
953040.0,0.755769
953105.0,0.720604
953170.0,0.685022
953290.0,0.740732
953420.0,0.677581
953680.0,0.718521
953758.0,0.651355
953899.0,0.50922
953914.0,0.503109
953930.0,0.505574
953962.0,0.540584
954044.0,0.683894
954076.0,0.71056
954092.0,0.712956
954538.0,0.562286
954570.0,0.560868
954668.0,0.610142
954700.0,0.617199
954765.0,0.582185
954814.0,0.551755
954830.0,0.549083
954879.0,0.570889
954960.0,0.622822
954976.0,0.624536
955210.0,0.552593
955316.0,0.580382
955356.0,0.561994
955454.0,0.437686
955482.0,0.426032
955519.0,0.441557
955600.0,0.495372
955632.0,0.500658
955698.0,0.492984
955746.0,0.470266
955828.0,0.400013
955860.0,0.389015
955890.0,0.403154
955965.0,0.47613
956004.0,0.494236
956029.0,0.495826
956370.0,0.465232
956606.0,0.352492
956622.0,0.35055
956662.0,0.365126
956744.0,0.423807
956776.0,0.431726
956885.0,0.400175
956979.0,0.368946
957010.0,0.364844
957094.0,0.386764
957404.0,0.493472
957910.0,0.513267
958276.0,0.608508
958320.0,0.644125
958940.0,1.52453
959038.0,1.71982
959070.0,1.75304
959143.0,1.67792
959436.0,1.1897
959501.0,1.01185
959574.0,0.773152
959614.0,0.690409
959761.0,0.557546
959943.0,0.405811
959980.0,0.392653
960011.0,0.403458
960376.0,0.729053
960986.0,1.30553
961030.0,1.41039
961660.0,3.8424
962700.0,6.33163
963598.0,3.89839
966500.0,2.58545
967770.0,1.93281
968244.0,1.85511
968300.0,1.88554
968385.0,2.11778
968812.0,3.50246
969182.0,5.6623
969210.0,5.76817
969679.0,5.35232
971007.0,3.89959
971710.0,2.90116
972760.0,3.53505
973690.0,5.36251
974545.0,3.01004
974866.0,2.1207
975400.0,1.39304
975930.0,1.07657
976200.0,1.08381
976395.0,0.994053
976460.0,0.980044
976559.0,1.06545
977189.0,1.74672
977520.0,2.11596
978050.0,2.0099
978400.0,2.39701
978450.0,2.40587
978536.0,2.18726
978828.0,1.27788
978862.0,1.20647
979048.0,1.05486
979380.0,0.809665
979625.0,0.700055
979666.0,0.718274
979764.0,0.84516
979780.0,0.85454
979835.0,0.832426
980025.0,0.661
980050.0,0.650107
980118.0,0.670182
980286.0,0.762529
980320.0,0.764659
980385.0,0.711872
980434.0,0.669742
980450.0,0.666206
980499.0,0.697242
980548.0,0.748885
980588.0,0.769058
980648.0,0.740873
980816.0,0.617469
980850.0,0.600809
981148.0,0.618616
981231.0,0.63716
981264.0,0.674793
981363.0,0.870864
981389.0,0.887991
981432.0,0.857944
981502.0,0.783028
981520.0,0.780706
981552.0,0.807263
981634.0,0.922413
981650.0,0.927271
981685.0,0.897416
981772.0,0.749657
981809.0,0.729104
981903.0,0.787102
983390.0,2.00876
984190.0,2.12816
984730.0,1.76502
985700.0,2.19605
987690.0,3.10551
989310.0,3.61796
990390.0,2.37691
990771.0,2.50849
990848.0,2.6368
991150.0,3.40235
991200.0,3.4747
991302.0,3.30952
991994.0,1.81666
992020.0,1.77674
992510.0,1.5677
993510.0,1.16495
993920.0,1.1091
994060.0,0.955576
994086.0,0.951167
994470.0,1.12836
995361.0,2.38956
995420.0,2.43441
995548.0,2.22681
996079.0,1.1977
996169.0,1.10602
996650.0,0.797938
997470.0,0.832342
997880.0,0.714314
999098.0,0.928796
999390.0,1.00929
1000000.0,1.74458
1000100.0,1.90675
1000250.0,2.48054
1000850.0,4.90546
1000900.0,5.02995
1001120.0,4.52701
1001600.0,3.28915
1002400.0,3.54758
1003200.0,3.37377
1005300.0,3.75166
1007300.0,1.9651
1007770.0,1.20012
1007830.0,1.14824
1007870.0,1.14582
1008420.0,1.15761
1008490.0,1.17321
1008560.0,1.27549
1008900.0,1.95801
1009100.0,2.06366
1009380.0,2.74913
1009500.0,3.04219
1010750.0,3.09462
1011000.0,3.09054
1013300.0,1.93041
1015000.0,1.71815
1016400.0,1.60035
1016900.0,1.53821
1017600.0,0.927774
1018600.0,0.9068
1019000.0,0.821298
1019190.0,0.854212
1019520.0,1.09163
1019600.0,1.17236
1019700.0,1.39386
1019900.0,1.45442
1020000.0,1.68627
1020200.0,1.64559
1020300.0,1.7772
1020370.0,1.70549
1020870.0,0.791938
1020910.0,0.738918
1021000.0,0.705653
1021300.0,0.634572
1021400.0,0.653043
1021480.0,0.607643
1021580.0,0.531802
1021610.0,0.521599
1021680.0,0.540957
1021870.0,0.622832
1021880.0,0.622868
1021910.0,0.604988
1021990.0,0.505105
1022020.0,0.486435
1022030.0,0.486327
1022280.0,0.57657
1022320.0,0.561261
1022400.0,0.505334
1022440.0,0.49955
1023000.0,0.594642
1023300.0,0.505878
1023610.0,0.565234
1023680.0,0.582031
1023740.0,0.629788
1023800.0,0.683372
1024000.0,0.639412
1024060.0,0.684315
1024560.0,1.25756
1024610.0,1.36671
1024800.0,2.08061
1025020.0,2.46488
1025100.0,2.54042
1025210.0,2.3714
1025570.0,1.69255
1025620.0,1.49569
1025700.0,1.13805
1025750.0,0.972554
1025800.0,0.856342
1025850.0,0.791139
1025980.0,0.685737
1026000.0,0.676187
1026060.0,0.693084
1026340.0,0.848092
1026380.0,0.881168
1026410.0,0.957774
1026450.0,1.16772
1026500.0,1.37815
1026560.0,1.51575
1026760.0,1.84896
1026800.0,1.88362
1026920.0,1.80799
1027240.0,1.51758
1027300.0,1.4124
1027390.0,1.09652
1027420.0,1.02859
1027480.0,0.993408
1027700.0,0.933514
1028000.0,0.775861
1028570.0,0.892443
1028610.0,0.922927
1028700.0,1.00858
1028800.0,0.945026
1029000.0,1.02725
1029110.0,0.919996
1029130.0,0.917868
1030220.0,1.2424
1030300.0,1.2898
1030410.0,1.51181
1030960.0,2.73785
1031000.0,2.80173
1031600.0,2.37076
1032100.0,2.72088
1033400.0,2.2875
1036000.0,2.81904
1040000.0,3.47261
1040700.0,2.61588
1042050.0,3.3835
1042200.0,3.50592
1042810.0,5.48179
1042900.0,5.68875
1043090.0,5.17456
1043870.0,2.70878
1043900.0,2.65159
1044000.0,2.70724
1044620.0,3.3676
1045500.0,4.10432
1046020.0,5.57592
1046100.0,5.71591
1046320.0,5.08855
1046780.0,3.69355
1047000.0,3.43497
1047850.0,2.70135
1048850.0,1.9235
1049180.0,1.55971
1049200.0,1.55586
1049280.0,1.66641
1050100.0,3.12028
1051520.0,2.75572
1054350.0,2.29932
1055400.0,2.12886
1056500.0,2.87127
1057100.0,2.54345
1057450.0,3.1968
1057500.0,3.25217
1057720.0,2.92051
1058100.0,2.30769
1059000.0,1.93719
1061000.0,2.09265
1062000.0,3.35961
1063100.0,2.68047
1066200.0,3.96612
1068400.0,4.13198
1069980.0,2.49213
1070800.0,2.1742
1071200.0,1.67074
1072520.0,0.946628
1072600.0,0.916293
1072850.0,1.00984
1073070.0,1.10365
1073120.0,1.16935
1073760.0,2.62664
1073800.0,2.69659
1074100.0,2.59567
1075400.0,1.95719
1076800.0,2.48278
1077850.0,3.01028
1078700.0,3.50436
1080300.0,1.85044
1082300.0,1.33736
1083000.0,1.76261
1083100.0,1.80048
1083400.0,1.45179
1083620.0,1.49198
1083700.0,1.54483
1083790.0,1.78162
1084260.0,3.11508
1084300.0,3.1679
1084400.0,3.0161
1085080.0,1.5704
1085100.0,1.5329
1085300.0,1.45077
1085900.0,1.26798
1086300.0,0.942328
1086340.0,0.934413
1087000.0,0.984452
1087300.0,1.01961
1087920.0,0.846894
1089100.0,0.908505
1089800.0,0.934773
1090400.0,1.30001
1091500.0,2.71226
1092700.0,2.17683
1093400.0,2.07659
1093800.0,1.40304
1095020.0,0.799644
1095080.0,0.782841
1095120.0,0.803925
1095700.0,1.56531
1095880.0,1.95608
1095920.0,2.16943
1095990.0,2.50194
1096030.0,2.6076
1096060.0,2.61457
1098200.0,2.15608
1099000.0,1.4127
1099380.0,1.47759
1099750.0,1.78384
1099940.0,1.94587
1100000.0,1.97234
1100220.0,1.69491
1100560.0,1.23933
1100620.0,1.20053
1100750.0,1.2327
1100790.0,1.21108
1100820.0,1.11315
1100890.0,0.86565
1100910.0,0.802767
1100950.0,0.764068
1101700.0,0.583123
1102000.0,0.526884
1102370.0,0.589911
1102440.0,0.63353
1102680.0,0.895626
1102740.0,1.01129
1103450.0,2.8405
1103500.0,2.92931
1103840.0,2.71523
1104010.0,2.55885
1104400.0,1.61756
1104620.0,1.43574
1105200.0,1.04237
1105900.0,1.11531
1106800.0,1.05458
1107080.0,1.33648
1107240.0,1.49915
1107300.0,1.54207
1107520.0,1.40224
1108340.0,0.701083
1108560.0,0.555592
1108620.0,0.539996
1109040.0,0.657391
1109100.0,0.664292
1109210.0,0.601186
1109360.0,0.501988
1109420.0,0.483688
1109560.0,0.504121
1109600.0,0.488134
1109640.0,0.439052
1109690.0,0.361636
1109720.0,0.338291
1109740.0,0.33554
1109960.0,0.396213
1110350.0,0.506143
1110400.0,0.538703
1110500.0,0.680084
1110550.0,0.707363
1110680.0,0.73637
1110720.0,0.793163
1110850.0,1.12507
1111180.0,1.98936
1111250.0,2.31991
1111300.0,2.53638
1111380.0,2.64366
1111560.0,2.74598
1111630.0,2.66233
1112100.0,1.15792
1112350.0,0.583354
1112390.0,0.516418
1112420.0,0.483903
1112500.0,0.470568
1112800.0,0.446746
1113080.0,0.321176
1113100.0,0.313108
1113220.0,0.306443
1113510.0,0.305769
1113570.0,0.308728
1113610.0,0.327557
