94-Pu-240(n,total fission) ENDF/B-VII.1
4031.0,0.382252
4031.25,0.369259
4031.5,0.334231
4031.87,0.254181
4032.32,0.151396
4032.56,0.10533
4032.76,0.0752323
4032.93,0.0547535
4033.08,0.0411632
4033.22,0.0305697
4033.36,0.0228247
4033.48,0.0177091
4033.6,0.0137413
4033.72,0.0107003
4033.84,0.00835671
4033.95,0.00674183
4034.08,0.00529779
4034.21,0.00425445
4034.34,0.00349914
4034.5,0.00287164
4034.67,0.00237677
4034.89,0.00196911
4035.14,0.00165636
4035.44,0.0013885
4035.86,0.00114074
4036.3,9.54441E-4
4036.83,7.9297E-4
4037.41,6.64535E-4
4038.15,5.47826E-4
4038.88,4.64371E-4
4039.85,3.86431E-4
4041.01,3.2192E-4
4042.32,2.72127E-4
4044.04,2.28794E-4
4046.09,1.94697E-4
4048.6,1.67889E-4
4052.02,1.46061E-4
4055.44,1.33895E-4
4060.98,1.25593E-4
4062.45,1.25341E-4
4066.36,1.29318E-4
4069.3,1.38283E-4
4071.82,1.53111E-4
4073.75,1.72721E-4
4075.3,1.99035E-4
4076.45,2.30311E-4
4077.36,2.67334E-4
4078.11,3.13066E-4
4078.72,3.66438E-4
4079.21,4.28717E-4
4079.63,5.07357E-4
4079.97,6.03172E-4
4080.23,7.14716E-4
4080.43,8.46569E-4
4080.6,0.00101351
4080.74,0.00121195
4080.88,0.00148985
4081.02,0.00188069
4081.15,0.00238677
4081.28,0.003077
4081.42,0.00400942
4081.55,0.00525323
4081.68,0.00688796
4081.82,0.00917243
4081.96,0.0121167
4082.12,0.0162435
4082.28,0.0217583
4082.5,0.030673
4082.77,0.0452459
4083.42,0.083156
4083.73,0.0954339
4084.0,0.0992197
4084.26,0.0958296
4084.51,0.0863608
4084.91,0.0643963
4085.33,0.039489
4085.57,0.0279117
4085.76,0.0202554
4085.93,0.0149263
4086.08,0.0110991
4086.23,0.00839099
4086.36,0.00642736
4086.49,0.00491623
4086.62,0.00377208
4086.74,0.00297121
4086.87,0.00234747
4087.0,0.00188656
4087.14,0.00151634
4087.28,0.00125412
4087.45,0.00103745
4087.62,8.91453E-4
4087.86,7.59736E-4
4088.09,6.75564E-4
4088.47,5.91352E-4
4088.94,5.29455E-4
4089.45,4.91046E-4
4090.1,4.68526E-4
4090.42,4.65258E-4
4091.32,4.79081E-4
4092.22,5.25686E-4
4093.09,6.07902E-4
4093.81,7.17157E-4
4094.38,8.46067E-4
4094.93,0.00102411
4095.34,0.0012114
4095.74,0.00148098
4096.04,0.00177208
4096.31,0.00216418
4096.52,0.00263165
4096.71,0.00321016
4096.87,0.00390315
4097.02,0.00486131
4097.18,0.00618996
4097.32,0.0077262
4097.46,0.00989386
4097.61,0.0127537
4097.75,0.0164727
4097.91,0.0219009
4098.08,0.0294031
4098.26,0.0391201
4098.49,0.0547021
4098.77,0.0788932
4099.38,0.136819
4099.7,0.158079
4099.98,0.165398
4100.0,0.165417
4100.27,0.159365
4100.58,0.140314
4101.12,0.0894552
4101.46,0.0587937
4101.7,0.0415899
4101.9,0.0301991
4102.08,0.0223123
4102.24,0.0167894
4102.39,0.0127525
4102.54,0.00989277
4102.68,0.00772475
4102.83,0.0060998
4102.97,0.00489083
4103.13,0.00392278
4103.29,0.00322264
4103.47,0.00265011
4103.66,0.00220742
4103.92,0.00182005
4104.23,0.00149543
4104.61,0.00123245
4105.06,0.0010169
4105.6,8.37746E-4
4106.19,7.01522E-4
4106.89,5.89583E-4
4107.72,4.9885E-4
4108.72,4.28814E-4
4109.61,3.89629E-4
4110.95,3.58902E-4
4111.84,3.53619E-4
4112.88,3.62353E-4
4113.92,3.89927E-4
4114.91,4.41049E-4
4115.65,5.04294E-4
4116.39,6.03084E-4
4116.99,7.25579E-4
4117.48,8.79935E-4
4117.81,0.00102868
4118.14,0.00124159
4118.41,0.00149761
4118.65,0.0018238
4118.86,0.00223949
4119.04,0.00274751
4119.22,0.00341733
4119.4,0.00434578
4119.59,0.00560084
4119.76,0.00715024
4119.93,0.00918054
4120.14,0.012328
4120.36,0.0166265
4120.65,0.0235043
4121.37,0.0432879
4121.64,0.0488783
4121.95,0.0516594
4122.0,0.0517232
4122.25,0.0502583
4122.58,0.0445189
4123.09,0.0307983
4123.48,0.0203242
4123.73,0.0148608
4123.93,0.0111816
4124.11,0.00867661
4124.28,0.0068391
4124.44,0.00540123
4124.61,0.00429493
4124.78,0.0034256
4124.96,0.0027355
4125.15,0.00223403
4125.33,0.00186768
4125.55,0.00155407
4125.79,0.00130921
4126.07,0.00111189
4126.42,9.40233E-4
4126.83,7.9938E-4
4127.29,6.93106E-4
4127.87,6.07194E-4
4128.56,5.51347E-4
4129.08,5.37725E-4
4129.54,5.48472E-4
4129.96,5.90455E-4
4130.24,6.5609E-4
4130.45,7.48053E-4
4130.62,8.76038E-4
4130.76,0.00103258
4130.9,0.00126106
4131.03,0.00154406
4131.15,0.00193263
4131.27,0.00246093
4131.39,0.0031704
4131.52,0.00412724
4131.64,0.00529175
4131.77,0.00705138
4131.91,0.0093289
4132.06,0.0126792
4132.22,0.0170915
4132.4,0.0232488
4132.64,0.0333057
4133.03,0.0535927
4133.45,0.0754557
4133.75,0.0855933
4134.0,0.0885344
4134.25,0.0855212
4134.51,0.0771064
4134.89,0.0579258
4135.33,0.0345784
4135.57,0.0243679
4135.76,0.0174564
4135.93,0.0128448
4136.07,0.00961274
4136.2,0.00737711
4136.33,0.00561729
4136.46,0.00425741
4136.58,0.00325668
4136.71,0.00250062
4136.83,0.00193707
4136.96,0.00152194
4137.07,0.00124811
4137.2,9.99513E-4
4137.33,8.43475E-4
4137.48,7.03283E-4
4137.67,5.94493E-4
4137.86,5.2507E-4
4138.11,4.66559E-4
4138.49,4.14802E-4
4138.99,3.75543E-4
4139.53,3.51777E-4
4140.42,3.38384E-4
4141.42,3.51217E-4
4142.08,3.76232E-4
4142.92,4.32082E-4
4143.59,5.08106E-4
4144.1,5.95928E-4
4144.51,6.9844E-4
4144.84,8.19418E-4
4145.1,9.53978E-4
4145.36,0.00115113
4145.55,0.00136798
4145.75,0.00168083
4145.91,0.00205203
4146.07,0.00256895
4146.21,0.00317114
4146.35,0.00396796
4146.5,0.00515067
4146.66,0.00676181
4146.82,0.00888358
4146.99,0.0119288
4147.17,0.016048
4147.38,0.0220296
4147.62,0.0309533
4148.4,0.064199
4148.71,0.0734244
4149.0,0.0764691
4149.29,0.073414
4149.6,0.0641813
4150.41,0.0297814
4150.65,0.0211966
4150.86,0.0153678
4151.03,0.0115585
4151.2,0.00859932
4151.37,0.00647008
4151.51,0.00500944
4151.66,0.00390313
4151.81,0.0030758
4151.97,0.00241381
4152.13,0.00193879
4152.3,0.0015972
4152.46,0.00134925
4152.68,0.00111073
4152.94,9.24573E-4
4153.26,7.70393E-4
4153.59,6.64696E-4
4154.07,5.57169E-4
4154.67,4.70882E-4
4155.27,4.17633E-4
4156.03,3.84099E-4
4156.28,3.80744E-4
4156.76,3.8856E-4
4157.08,4.1116E-4
4157.29,4.41895E-4
4157.5,4.96181E-4
4157.69,5.76967E-4
4157.85,6.86394E-4
4157.98,8.19864E-4
4158.11,0.00100728
4158.25,0.00126759
4158.38,0.00161818
4158.51,0.00208942
4158.64,0.00271271
4158.77,0.00352285
4158.91,0.00467331
4159.07,0.00629181
4159.25,0.00864271
4159.44,0.0118982
4159.7,0.0171937
4160.4,0.0342962
4160.7,0.0394644
4160.98,0.041345
4161.0,0.0413546
4161.25,0.0400018
4161.5,0.0362172
4161.9,0.0271382
4162.34,0.0163103
4162.59,0.0113083
4162.78,0.00815987
4162.95,0.00604921
4163.1,0.00453643
4163.22,0.00351916
4163.36,0.0026729
4163.49,0.00202516
4163.6,0.00160958
4163.72,0.00128559
4163.83,0.00103554
4163.95,8.33164E-4
4164.08,6.70149E-4
4164.21,5.52443E-4
4164.36,4.57488E-4
4164.51,3.91707E-4
4164.7,3.361E-4
4164.92,2.92927E-4
4165.24,2.55209E-4
4165.73,2.19649E-4
4166.39,1.90672E-4
4167.05,1.71649E-4
4168.18,1.50779E-4
4169.61,1.35516E-4
4171.52,1.24456E-4
4174.38,1.17449E-4
4176.04,1.16492E-4
4179.67,1.20764E-4
4182.4,1.29855E-4
4184.95,1.44642E-4
4187.41,1.67923E-4
4189.46,1.98874E-4
4191.1,2.3675E-4
4192.54,2.86234E-4
4193.74,3.4736E-4
4194.76,4.23187E-4
4195.6,5.11172E-4
4196.32,6.17113E-4
4196.93,7.43112E-4
4197.5,9.06096E-4
4198.02,0.00111305
4198.43,0.00134654
4198.78,0.00162752
4199.07,0.00195826
4199.34,0.00239463
4199.58,0.00294506
4199.79,0.00365784
4199.98,0.00455231
4200.14,0.00564325
4200.31,0.00708117
4200.47,0.00899377
4200.63,0.0115088
4200.82,0.0152983
4201.02,0.0204755
4201.23,0.0278778
4201.47,0.0381788
4201.83,0.0573122
4202.37,0.0880632
4202.67,0.100069
4202.97,0.104988
4203.0,0.105038
4203.26,0.101931
4203.56,0.0911099
4204.04,0.0649998
4204.47,0.0410465
4204.73,0.0291473
4204.95,0.0216123
4205.15,0.0160729
4205.32,0.0123163
4205.5,0.00947226
4205.67,0.00737045
4205.84,0.00580769
4206.01,0.00465462
4206.19,0.00374971
4206.4,0.00303344
4206.63,0.00246363
4206.87,0.00206401
4207.13,0.0017412
4207.5,0.00142649
4207.94,0.00116746
4208.47,9.54123E-4
4209.08,7.84336E-4
4209.8,6.51035E-4
4210.48,5.65154E-4
4211.39,4.90507E-4
4212.07,4.55909E-4
4212.98,4.32392E-4
4213.43,4.29734E-4
4214.34,4.44351E-4
4215.02,4.77421E-4
4215.71,5.39326E-4
4216.27,6.28341E-4
4216.67,7.30767E-4
4216.95,8.48285E-4
4217.19,0.00100259
4217.37,0.00118748
4217.51,0.00141565
4217.66,0.00174833
4217.8,0.00217944
4217.91,0.00271054
4218.04,0.00347931
4218.15,0.00437017
4218.26,0.00553104
4218.38,0.00720172
4218.5,0.00938848
4218.63,0.0125049
4218.76,0.0166611
4218.9,0.022267
4219.06,0.0302642
4219.21,0.0403683
4219.41,0.0563481
4219.65,0.0814284
4220.37,0.170164
4220.69,0.198363
4220.97,0.208643
4221.0,0.20877
4221.27,0.201045
4221.58,0.175494
4222.12,0.108962
4222.43,0.07255
4222.65,0.0511039
4222.83,0.0371766
4222.99,0.0277921
4223.13,0.0210029
4223.27,0.0156706
4223.39,0.011975
4223.52,0.00906894
4223.64,0.00694617
4223.76,0.0053259
4223.88,0.00410395
4223.98,0.00326383
4224.09,0.00262424
4224.21,0.0021042
4224.34,0.00170348
4224.46,0.00141242
4224.61,0.00115606
4224.77,9.79724E-4
4224.93,8.54964E-4
4225.17,7.19384E-4
4225.44,6.24261E-4
4225.87,5.17854E-4
4226.39,4.32709E-4
4226.98,3.66817E-4
4227.66,3.12934E-4
4228.48,2.68302E-4
4229.59,2.28015E-4
4231.0,1.95793E-4
4232.68,1.72437E-4
4234.64,1.57209E-4
4237.43,1.46697E-4
4238.82,1.45107E-4
4242.61,1.49399E-4
4245.45,1.6065E-4
4248.29,1.80544E-4
4251.13,2.13035E-4
4253.5,2.5472E-4
4255.27,3.00906E-4
4256.83,3.58606E-4
4258.29,4.35846E-4
4259.63,5.38063E-4
4260.81,6.68016E-4
4261.76,8.20045E-4
4262.6,0.00100772
4263.3,0.00122424
4263.97,0.00151699
4264.54,0.00187311
4265.04,0.00231636
4265.46,0.00284725
4265.76,0.00338787
4266.0,0.00399538
4266.21,0.00474828
4266.41,0.00577605
4266.58,0.0070366
4266.72,0.00854699
4266.86,0.0106287
4267.01,0.0135068
4267.14,0.017285
4267.27,0.0218881
4267.4,0.0279026
4267.52,0.0356786
4267.67,0.0472282
4267.81,0.0618715
4267.96,0.0817462
4268.12,0.109489
4268.3,0.147514
4268.52,0.204145
4268.81,0.300161
4269.4,0.500452
4269.68,0.570548
4269.97,0.599277
4270.0,0.599589
4270.27,0.578474
4270.54,0.519658
4270.97,0.377392
4271.4,0.230654
4271.63,0.165051
4271.83,0.118222
4272.01,0.0863349
4272.18,0.0636849
4272.32,0.0489444
4272.46,0.0370028
4272.59,0.0289463
4272.71,0.0227041
4272.84,0.0179203
4272.97,0.0141361
4273.11,0.0110993
4273.26,0.00890327
4273.4,0.00731176
4273.57,0.00598738
4273.76,0.00493998
4273.94,0.00424693
4274.18,0.00358836
4274.48,0.00301467
4274.85,0.00251642
4275.35,0.00204898
4275.94,0.00167763
4276.56,0.00140666
4277.31,0.00118715
4278.22,0.00102058
4279.06,9.3262E-4
4279.91,8.96422E-4
4280.19,8.95245E-4
4281.17,9.37193E-4
4281.98,0.00104178
4282.63,0.0011966
4283.14,0.00139142
4283.58,0.00164564
4283.92,0.00195507
4284.18,0.00229945
4284.4,0.00271285
4284.62,0.00331381
4284.81,0.0040796
4284.97,0.00500027
4285.12,0.00619591
4285.29,0.00794035
4285.46,0.0103207
4285.62,0.0135226
4285.79,0.0178758
4285.97,0.0239793
4286.15,0.0315947
4286.36,0.0427655
4286.62,0.0600549
4287.39,0.119881
4287.69,0.135893
4287.98,0.142159
4288.0,0.142178
4288.28,0.137163
4288.59,0.120985
4289.12,0.0801097
4289.48,0.0529552
4289.72,0.0382198
4289.92,0.0283464
4290.09,0.0216901
4290.26,0.0164565
4290.41,0.0128069
4290.56,0.00998437
4290.71,0.00783388
4290.86,0.00621445
4291.03,0.00489404
4291.19,0.00396648
4291.38,0.00319261
4291.57,0.00264642
4291.82,0.00215922
4292.08,0.00180308
4292.4,0.00149435
4292.79,0.00123673
4293.29,0.00100769
4293.9,8.15588E-4
4294.51,6.80196E-4
4295.29,5.56553E-4
4296.2,4.56242E-4
4297.2,3.79365E-4
4298.41,3.13973E-4
4299.89,2.59589E-4
4301.71,2.14419E-4
4303.71,1.81005E-4
4306.38,1.51879E-4
4309.48,1.30419E-4
4312.99,1.16047E-4
4315.61,1.10407E-4
4317.36,1.09175E-4
4319.85,1.12672E-4
4321.47,1.21265E-4
4322.66,1.34557E-4
4323.45,1.50208E-4
4324.16,1.73543E-4
4324.68,2.02213E-4
4324.99,2.29075E-4
4325.3,2.70455E-4
4325.54,3.20061E-4
4325.76,3.88774E-4
4325.94,4.75659E-4
4326.1,5.768E-4
4326.26,7.13709E-4
4326.41,8.97631E-4
4326.58,0.00115669
4326.73,0.00148728
4326.91,0.00196612
4327.1,0.0026101
4327.3,0.00349425
4327.55,0.00489928
4327.96,0.00770077
4328.4,0.0106549
4328.73,0.0121325
4329.0,0.0125601
4329.29,0.0120782
4329.62,0.010504
4330.44,0.00494647
4330.69,0.00357339
4330.9,0.00261496
4331.08,0.00198857
4331.26,0.00150111
4331.42,0.00116832
4331.57,9.15311E-4
4331.73,7.25759E-4
4331.88,5.84412E-4
4332.04,4.79867E-4
4332.22,3.92037E-4
4332.41,3.28721E-4
4332.62,2.79823E-4
4332.91,2.34687E-4
4333.24,2.01766E-4
4333.66,1.74952E-4
4334.16,1.53572E-4
4334.82,1.34701E-4
4335.65,1.19473E-4
4336.73,1.07043E-4
4337.98,9.81708E-5
4339.64,9.10463E-5
4342.64,8.45656E-5
4347.13,8.12579E-5
4348.63,8.10371E-5
4355.08,8.32556E-5
4361.45,8.99598E-5
4366.84,1.00347E-4
4371.38,1.1544E-4
4374.42,1.3251E-4
4376.68,1.5341E-4
4378.31,1.78438E-4
4379.55,2.0965E-4
4380.33,2.4079E-4
4381.02,2.82522E-4
4381.52,3.30467E-4
4381.81,3.77678E-4
4382.01,4.26752E-4
4382.21,5.03197E-4
4382.37,6.02603E-4
4382.52,7.36426E-4
4382.65,9.09297E-4
4382.76,0.0011197
4382.87,0.00140536
4382.99,0.00179079
4383.1,0.00230675
4383.21,0.00299065
4383.33,0.00388734
4383.44,0.00506746
4383.56,0.00663458
4383.68,0.00863136
4383.82,0.0116093
4383.96,0.0154053
4384.11,0.0208921
4384.28,0.0281083
4384.5,0.0399017
4384.77,0.0578068
4385.37,0.102157
4385.67,0.118556
4385.95,0.125121
4386.0,0.125284
4386.25,0.12125
4386.51,0.109929
4386.89,0.0840073
4387.36,0.0489955
4387.6,0.0344593
4387.79,0.0250384
4387.96,0.0181691
4388.12,0.0132868
4388.26,0.00995474
4388.39,0.00750211
4388.52,0.00561002
4388.64,0.0042906
4388.76,0.00328055
4388.87,0.00251775
4388.98,0.00199147
4389.09,0.00159029
4389.2,0.00128976
4389.33,0.00103515
4389.46,8.56308E-4
4389.6,7.16726E-4
4389.75,6.23935E-4
4389.93,5.49752E-4
4390.08,5.11386E-4
4390.37,4.65632E-4
4390.66,4.41534E-4
4391.24,4.22299E-4
4391.4,4.21198E-4
4391.89,4.26673E-4
4392.55,4.54191E-4
4393.2,5.11695E-4
4393.61,5.74972E-4
4393.93,6.57458E-4
4394.16,7.51953E-4
4394.34,8.74315E-4
4394.49,0.00101939
4394.64,0.00122907
4394.77,0.0014893
4394.91,0.00185022
4395.04,0.00234831
4395.15,0.00292918
4395.28,0.00381693
4395.41,0.00500474
4395.54,0.0065709
4395.68,0.0086023
4395.82,0.0114581
4395.97,0.0153913
4396.14,0.020914
4396.33,0.0288973
4396.57,0.0412974
4396.93,0.0640119
4397.41,0.0950727
4397.71,0.10848
4398.0,0.113004
4398.28,0.108806
4398.57,0.0962659
4399.04,0.0663254
4399.4,0.0427041
4399.64,0.0300521
4399.84,0.0215299
4400.01,0.015894
4400.17,0.0118696
4400.31,0.00887896
4400.46,0.00664095
4400.59,0.00507861
4400.71,0.00398841
4400.82,0.00315152
4400.94,0.00251631
4401.08,0.00199262
4401.21,0.00161534
4401.34,0.0013453
4401.48,0.00115254
4401.65,9.77955E-4
4401.83,8.64677E-4
4402.1,7.60889E-4
4402.36,6.99603E-4
4402.84,6.37723E-4
4403.32,6.04848E-4
4404.27,5.80686E-4
4405.54,5.96002E-4
4407.12,6.64593E-4
4408.71,7.8416E-4
4410.03,9.33574E-4
4411.23,0.00112699
4412.37,0.00138599
4413.34,0.00169702
4414.17,0.00206625
4414.99,0.00257899
4415.67,0.00318397
4416.29,0.00395779
4416.79,0.00485436
4417.22,0.00590565
4417.54,0.00705436
4417.8,0.00838157
4418.03,0.0101127
4418.19,0.0119241
4418.35,0.0144021
4418.48,0.0174694
4418.62,0.0217678
4418.73,0.0266651
4418.85,0.0331803
4418.96,0.0418238
4419.08,0.0539806
4419.2,0.0696441
4419.32,0.0901085
4419.43,0.116556
4419.55,0.15032
4419.69,0.202278
4419.84,0.27291
4419.98,0.363097
4420.15,0.495061
4420.33,0.673391
4420.57,0.962557
4420.93,1.50427
4421.42,2.2331
4421.72,2.54198
4422.0,2.64373
4422.26,2.55426
4422.54,2.28512
4422.96,1.66908
4423.38,1.02454
4423.61,0.735055
4423.79,0.545182
4423.98,0.393321
4424.14,0.287634
4424.28,0.213774
4424.41,0.162582
4424.53,0.125427
4424.65,0.0970997
4424.77,0.0751075
4424.89,0.0582289
4425.0,0.0454036
4425.12,0.0357426
4425.24,0.0285117
4425.35,0.0231226
4425.48,0.0187342
4425.61,0.0155635
4425.77,0.0128711
4425.95,0.0107365
4426.15,0.00919029
4426.42,0.00775365
4426.73,0.00666951
4427.12,0.00575639
4427.6,0.00502823
4428.0,0.00465939
4428.41,0.00449066
4428.81,0.00458829
4429.09,0.00495916
4429.28,0.00548433
4429.42,0.00612804
4429.56,0.0070989
4429.7,0.00854636
4429.82,0.0102648
4429.94,0.0126162
4430.06,0.0158016
4430.17,0.0200682
4430.29,0.0257152
4430.42,0.0337326
4430.54,0.0441942
4430.68,0.059078
4430.82,0.0783173
4430.96,0.102664
4431.12,0.140342
4431.31,0.192354
4431.54,0.273766
4431.86,0.415954
4432.38,0.654455
4432.69,0.757298
4432.98,0.794134
4433.0,0.794362
4433.26,0.767728
4433.54,0.685822
4433.98,0.493023
4434.38,0.306209
4434.62,0.215107
4434.83,0.152907
4434.99,0.11345
4435.15,0.0828689
4435.29,0.0617466
4435.42,0.0472684
4435.54,0.0355281
4435.67,0.026809
4435.79,0.020735
4435.9,0.0160743
4436.01,0.0125345
4436.12,0.0101029
4436.23,0.0080516
4436.35,0.00643861
4436.49,0.00518249
4436.62,0.00429046
4436.78,0.003522
4436.95,0.00300356
4437.18,0.00252541
4437.48,0.00212817
4437.92,0.00177068
4438.44,0.00148368
4439.11,0.00122706
4439.94,0.00101215
4440.91,8.41514E-4
4441.99,7.1041E-4
4443.3,6.04479E-4
4444.85,5.2367E-4
4446.25,4.81353E-4
4447.65,4.62288E-4
4448.12,4.61346E-4
4449.62,4.81682E-4
4450.62,5.22738E-4
4451.38,5.76924E-4
4452.13,6.64067E-4
4452.73,7.73571E-4
4453.23,9.13129E-4
4453.58,0.00106031
4453.86,0.00123931
4454.1,0.00146485
4454.3,0.00176096
4454.46,0.00212956
4454.61,0.00260892
4454.75,0.00320604
4454.88,0.00402837
4455.0,0.0050758
4455.13,0.00647667
4455.25,0.00833439
4455.38,0.0107715
4455.51,0.014169
4455.65,0.0185776
4455.8,0.0249993
4455.95,0.0332489
4456.12,0.0455276
4456.32,0.0634027
4456.56,0.0905191
4456.93,0.140648
4457.36,0.200366
4457.67,0.231826
4457.95,0.244466
4458.0,0.244771
4458.28,0.235532
4458.56,0.209923
4459.01,0.148344
4459.42,0.0925423
4459.65,0.0663164
4459.84,0.0481772
4460.02,0.0353222
4460.18,0.0259948
4460.33,0.0193354
4460.46,0.0148122
4460.59,0.0113019
4460.71,0.0088814
4460.84,0.0068793
4460.96,0.00536461
4461.09,0.00422915
4461.21,0.00338349
4461.34,0.00275608
4461.48,0.00222547
4461.63,0.00184869
4461.8,0.00153284
4461.98,0.00131352
4462.21,0.00111181
4462.52,9.33751E-4
4462.94,7.73433E-4
4463.44,6.42151E-4
4464.07,5.27461E-4
4464.77,4.39718E-4
4465.66,3.63301E-4
4466.76,2.9923E-4
4468.05,2.49297E-4
4469.41,2.13052E-4
4471.42,1.77613E-4
4473.75,1.50234E-4
4476.53,1.28675E-4
4479.31,1.14023E-4
4484.43,9.62724E-5
4489.77,8.45739E-5
4496.89,7.49369E-5
4503.58,6.94619E-5
4510.27,6.62637E-5
4520.31,6.46156E-5
4530.35,6.69861E-5
4537.88,7.24972E-5
4542.48,7.86905E-5
4547.71,9.04167E-5
4551.45,1.04838E-4
4554.15,1.21424E-4
4556.51,1.43937E-4
4558.2,1.68322E-4
4559.62,1.97899E-4
4560.93,2.38461E-4
4562.03,2.88712E-4
4562.97,3.5262E-4
4563.74,4.29423E-4
4564.4,5.25506E-4
4564.96,6.46472E-4
4565.36,7.6737E-4
4565.67,9.03165E-4
4565.95,0.00107288
4566.15,0.00125176
4566.37,0.00152875
4566.56,0.00188568
4566.73,0.00232226
4566.88,0.00290041
4567.04,0.00369873
4567.18,0.0046387
4567.31,0.00587048
4567.47,0.00773075
4567.63,0.0102632
4567.79,0.0134789
4567.96,0.018019
4568.14,0.0240971
4568.37,0.0336137
4568.66,0.0487781
4569.39,0.092419
4569.7,0.104917
4570.0,0.109332
4570.28,0.105603
4570.56,0.0945895
4571.0,0.0693775
4571.44,0.0431747
4571.7,0.0306341
4571.9,0.0227558
4572.09,0.0167053
4572.26,0.0124712
4572.42,0.00949433
4572.56,0.00741469
4572.7,0.00580382
4572.84,0.00457271
4572.98,0.00364203
4573.12,0.00294389
4573.26,0.00242251
4573.42,0.00199649
4573.61,0.00163573
4573.83,0.00135141
4574.08,0.00113634
4574.39,9.59571E-4
4574.78,8.19967E-4
4575.29,6.99663E-4
4575.8,6.21631E-4
4576.3,5.69922E-4
4577.14,5.22473E-4
4577.98,5.07655E-4
4578.74,5.17048E-4
4579.7,5.59156E-4
4580.66,6.42514E-4
4581.46,7.58477E-4
4582.08,8.95467E-4
4582.6,0.00105884
4583.06,0.00125791
4583.49,0.00153263
4583.84,0.00185343
4584.15,0.00227185
4584.39,0.00274858
4584.61,0.00335417
4584.81,0.00410075
4585.01,0.0051478
4585.19,0.00650677
4585.38,0.00834102
4585.57,0.0107974
4585.77,0.0141469
4585.97,0.018655
4586.19,0.0248134
4586.48,0.0350138
4587.05,0.059933
4587.47,0.0764376
4587.75,0.0834189
4588.0,0.0855003
4588.27,0.0830763
4588.61,0.0735773
4589.15,0.0508693
4589.56,0.033537
4589.82,0.0244981
4590.04,0.0184117
4590.25,0.0139315
4590.44,0.0107047
4590.61,0.00844595
4590.78,0.00671369
4590.98,0.0052665
4591.17,0.00421395
4591.37,0.00344899
4591.6,0.00280185
4591.86,0.00230633
4592.15,0.00191723
4592.51,0.00158894
4592.96,0.00132714
4593.47,0.00112917
4594.06,9.9555E-4
4594.58,9.46591E-4
4594.66,9.45783E-4
4594.95,9.6615E-4
4595.21,0.0010342
4595.38,0.00112307
4595.55,0.00126972
4595.72,0.00150455
4595.86,0.00179892
4596.01,0.00221948
4596.15,0.00281073
4596.27,0.00353406
4596.42,0.00461036
4596.56,0.00604619
4596.7,0.00792385
4596.85,0.0106012
4597.01,0.0141407
4597.2,0.019495
4597.41,0.02685
4597.7,0.0392894
4598.35,0.0720115
4598.68,0.0835942
4598.97,0.0878132
4599.0,0.0878542
4599.27,0.0848891
4599.55,0.0759835
4599.98,0.0556012
4600.41,0.0342658
4600.66,0.0240042
4600.86,0.0173974
4601.04,0.0126563
4601.21,0.00933761
4601.36,0.00697922
4601.5,0.0052314
4601.64,0.00401831
4601.77,0.00309525
4601.9,0.00240323
4602.02,0.00193565
4602.15,0.00156026
4602.28,0.00127892
4602.41,0.00107536
4602.56,9.11085E-4
4602.75,7.75153E-4
4602.97,6.74766E-4
4603.27,5.98228E-4
4603.71,5.39658E-4
4604.37,4.99117E-4
4605.03,4.85692E-4
4606.02,4.99113E-4
4607.01,5.49769E-4
4607.8,6.22686E-4
4608.57,7.34661E-4
4609.21,8.761E-4
4609.72,0.00104029
4610.16,0.00124057
4610.53,0.00147915
4610.82,0.00175278
4611.06,0.00206952
4611.28,0.00248805
4611.47,0.00301316
4611.64,0.00364223
4611.8,0.00448217
4611.96,0.00563566
4612.12,0.00721646
4612.28,0.00936687
4612.44,0.0122573
4612.6,0.0161313
4612.77,0.021498
4612.96,0.029127
4613.16,0.039661
4613.39,0.0549684
4613.7,0.080547
4614.35,0.139653
4614.69,0.16094
4614.99,0.167832
4615.0,0.167837
4615.27,0.16244
4615.56,0.14575
4616.03,0.105649
4616.45,0.0672542
4616.72,0.0469855
4616.94,0.0343207
4617.13,0.0253836
4617.3,0.0189795
4617.46,0.0146349
4617.62,0.0110672
4617.77,0.00866539
4617.91,0.0068388
4618.07,0.00538843
4618.23,0.00429413
4618.39,0.00349653
4618.57,0.00284225
4618.76,0.00236668
4618.99,0.00196661
4619.24,0.00164843
4619.56,0.00137197
4619.97,0.00113111
4620.42,9.38463E-4
4620.97,7.73961E-4
4621.6,6.41364E-4
4622.37,5.26196E-4
4623.25,4.35097E-4
4624.24,3.64292E-4
4625.23,3.14593E-4
4626.4,2.73167E-4
4628.08,2.34764E-4
4629.77,2.12729E-4
4631.46,2.02414E-4
4632.3,2.01118E-4
4633.74,2.05108E-4
4635.19,2.18509E-4
4636.63,2.45774E-4
4637.71,2.80843E-4
4638.75,3.34527E-4
4639.56,3.9996E-4
4640.24,4.81716E-4
4640.78,5.77542E-4
4641.23,6.93547E-4
4641.59,8.30343E-4
4641.85,9.7467E-4
4642.07,0.00115765
4642.27,0.0013928
4642.44,0.00168409
4642.6,0.00208584
4642.73,0.00254682
4642.87,0.0031685
4643.0,0.00400476
4643.14,0.00512271
4643.28,0.00660376
4643.42,0.00863526
4643.55,0.0111666
4643.7,0.014841
4643.87,0.0199487
4644.04,0.0266977
4644.23,0.0366605
4644.47,0.0516786
4644.82,0.0790237
4645.38,0.125293
4645.68,0.142571
4645.97,0.149575
4646.0,0.149639
4646.3,0.143659
