26-Fe-56(n,&gamma;) ENDF/B-VII.1
402338.0,0.00461081
402384.0,0.00457769
402501.0,0.00475116
402617.0,0.0052798
402714.0,0.0060446
402807.0,0.0071585
402922.0,0.00911955
403062.0,0.0116955
403136.0,0.0122438
403186.0,0.0120332
403268.0,0.0108547
403436.0,0.00775801
403541.0,0.00638755
403652.0,0.00544442
403779.0,0.00480165
403896.0,0.00446727
404100.0,0.00422498
404187.0,0.00420167
404478.0,0.00435298
404967.0,0.00474944
405049.0,0.00476266
405340.0,0.00459231
406225.0,0.0032101
406691.0,0.00271912
407157.0,0.00241562
407856.0,0.00215749
408904.0,0.00197197
410768.0,0.00184754
412981.0,0.00181144
415076.0,0.00186424
416010.0,0.00197902
416534.0,0.00214325
416908.0,0.00239144
417170.0,0.00272456
417357.0,0.00313479
417507.0,0.00365762
417638.0,0.0043558
417750.0,0.00522681
417881.0,0.00665498
418064.0,0.00901958
418120.0,0.00949353
418178.0,0.00967415
418247.0,0.00943109
418371.0,0.00814664
418527.0,0.0063896
418624.0,0.00569593
418690.0,0.00546121
418722.0,0.0054286
418779.0,0.00556079
418835.0,0.00602881
418872.0,0.00665345
418904.0,0.0075469
418930.0,0.00871815
418951.0,0.0101186
418971.0,0.0120677
418988.0,0.0146111
419003.0,0.0177098
419015.0,0.0214308
419026.0,0.0258873
419036.0,0.0317481
419045.0,0.0394677
419053.0,0.0482279
419062.0,0.0611732
419070.0,0.0788051
419080.0,0.10525
419104.0,0.176234
419113.0,0.195414
419120.0,0.199531
419129.0,0.192017
419139.0,0.171236
419163.0,0.0963877
419172.0,0.0730181
419181.0,0.0576299
419189.0,0.0462162
419197.0,0.0373507
419206.0,0.0300969
419217.0,0.02419
419228.0,0.0199184
419242.0,0.0161399
419257.0,0.0132718
419274.0,0.0109234
419294.0,0.00903077
419318.0,0.00752599
419344.0,0.00635828
419377.0,0.00537347
419410.0,0.00471062
419462.0,0.00400466
419515.0,0.00353422
419597.0,0.00308148
419720.0,0.00269231
419884.0,0.00240893
420156.0,0.0021674
420565.0,0.00199645
421411.0,0.00185581
423374.0,0.0017664
426145.0,0.00174319
427903.0,0.0017774
428202.0,0.00185302
428326.0,0.00197809
428396.0,0.00217233
428438.0,0.0024339
428462.0,0.00270581
428480.0,0.00303592
428496.0,0.00350911
428508.0,0.0041062
428518.0,0.0048591
428525.0,0.0057135
428532.0,0.00689504
428538.0,0.00831405
428544.0,0.0103072
428549.0,0.0128681
428555.0,0.0162813
428561.0,0.0216105
428569.0,0.0294179
428585.0,0.0495218
428593.0,0.0560963
428600.0,0.0582575
428606.0,0.0565269
428614.0,0.0500617
428635.0,0.0257072
428642.0,0.0190158
428648.0,0.014477
428654.0,0.0115068
428659.0,0.00944011
428665.0,0.0076386
428672.0,0.00622725
428679.0,0.00520675
428688.0,0.00437078
428700.0,0.00372925
428715.0,0.00317816
428731.0,0.00283368
428749.0,0.00256515
428782.0,0.00228899
428836.0,0.00206421
428930.0,0.00190959
429122.0,0.00181443
429720.0,0.00177469
430441.0,0.001812
430665.0,0.00189397
430759.0,0.00201187
430801.0,0.00213006
430839.0,0.00232761
430864.0,0.00256286
430884.0,0.0029019
430900.0,0.00333822
430911.0,0.00387672
430919.0,0.00450111
430924.0,0.00520928
430929.0,0.00618624
430934.0,0.0074613
430937.0,0.00900303
430941.0,0.0111776
430944.0,0.0138769
430947.0,0.0175047
430951.0,0.022406
430954.0,0.0288189
430958.0,0.0382075
430962.0,0.0514561
430966.0,0.0708154
430972.0,0.102095
430987.0,0.192483
430994.0,0.221938
431000.0,0.231135
431005.0,0.224007
431012.0,0.198946
431022.0,0.140123
431030.0,0.0887503
431035.0,0.0630554
431040.0,0.0465077
431044.0,0.034606
431047.0,0.0260723
431051.0,0.0204864
431054.0,0.0162033
431057.0,0.0129681
431060.0,0.010343
431064.0,0.00836631
431068.0,0.00685222
431072.0,0.005821
431077.0,0.00498763
431084.0,0.00427614
431091.0,0.00376625
431103.0,0.00326682
431120.0,0.00282559
431139.0,0.00254308
431160.0,0.00234191
431189.0,0.00217967
431247.0,0.00201385
431353.0,0.00189786
431565.0,0.00183731
431847.0,0.00182318
432907.0,0.00188883
433437.0,0.00199556
433734.0,0.00212695
433989.0,0.00236215
434116.0,0.00258676
434236.0,0.00295202
434314.0,0.00334484
434377.0,0.00384236
434433.0,0.0045084
434476.0,0.00528317
434511.0,0.00619237
434547.0,0.00750578
434578.0,0.00919245
434604.0,0.0112427
434625.0,0.0136235
434648.0,0.0170102
434666.0,0.0209347
434685.0,0.0263597
434705.0,0.0339288
434755.0,0.0577102
434769.0,0.0619521
434780.0,0.0630617
434797.0,0.0605195
434816.0,0.0530997
434855.0,0.0338721
434874.0,0.0265905
434894.0,0.0209018
434912.0,0.016999
434935.0,0.0136316
434959.0,0.0109835
434983.0,0.00917673
435014.0,0.00750733
435051.0,0.0061952
435093.0,0.00518056
435145.0,0.0043595
435208.0,0.00372918
435283.0,0.00326126
435373.0,0.00292138
435517.0,0.00262866
435709.0,0.00245025
435997.0,0.00237731
436381.0,0.00244734
436765.0,0.00265737
437148.0,0.00303817
437532.0,0.00364535
438070.0,0.00464286
438384.0,0.00495335
438472.0,0.00520435
438508.0,0.00546576
438544.0,0.00599695
438566.0,0.00664032
438584.0,0.00755523
438598.0,0.00875128
438606.0,0.00995504
438613.0,0.0115754
438620.0,0.0137174
438625.0,0.0163884
438629.0,0.0194029
438633.0,0.0238576
438638.0,0.0295413
438642.0,0.0371132
438647.0,0.0486043
438651.0,0.0635777
438657.0,0.0874193
438667.0,0.134753
438677.0,0.181982
438683.0,0.205029
438690.0,0.212707
438695.0,0.20727
438702.0,0.185173
438713.0,0.131389
438723.0,0.0855131
438729.0,0.0617217
438733.0,0.0472746
438738.0,0.0370145
438742.0,0.0292002
438746.0,0.0233866
438751.0,0.0186838
438756.0,0.0153938
438762.0,0.0128721
438768.0,0.0108983
438775.0,0.00940542
438782.0,0.00838465
438793.0,0.00732422
438808.0,0.00642274
438827.0,0.00571456
438850.0,0.00514636
438877.0,0.00473783
438914.0,0.0043875
438982.0,0.00399066
439119.0,0.00356438
439240.0,0.00335001
439316.0,0.00330129
439380.0,0.00341428
439407.0,0.00360763
439427.0,0.00394453
439437.0,0.00428469
439446.0,0.00480773
439453.0,0.00555442
439458.0,0.00646807
439463.0,0.00770111
439467.0,0.0092885
439472.0,0.0114791
439476.0,0.0144291
439481.0,0.0189071
439486.0,0.025311
439493.0,0.0356268
439507.0,0.0596922
439514.0,0.0677443
439520.0,0.0699751
439526.0,0.0677604
439533.0,0.0601452
439552.0,0.028763
439558.0,0.020828
439562.0,0.0159813
439567.0,0.0123038
439571.0,0.00983865
439576.0,0.00796959
439580.0,0.00681452
439585.0,0.00573931
439590.0,0.00502845
439596.0,0.00448033
439605.0,0.00398728
439620.0,0.00355103
439638.0,0.00327153
439679.0,0.00296812
439746.0,0.00275156
439919.0,0.00251898
440227.0,0.00231097
440793.0,0.00209661
441674.0,0.00193616
443311.0,0.00183189
444318.0,0.0018175
445954.0,0.00187131
446735.0,0.00199542
447112.0,0.00214472
447339.0,0.00231279
447490.0,0.00249527
447635.0,0.0027773
447735.0,0.00309258
447830.0,0.00356336
447893.0,0.00405195
447956.0,0.00479851
448005.0,0.00570065
448048.0,0.00683619
448085.0,0.0082449
448134.0,0.0107412
448182.0,0.0133415
448218.0,0.0143934
448228.0,0.0144481
448253.0,0.0141161
448343.0,0.0108039
448387.0,0.00987443
448421.0,0.00967761
448460.0,0.00998188
448499.0,0.0108503
448537.0,0.0123199
448573.0,0.0144335
448608.0,0.0175352
448643.0,0.0218186
448676.0,0.0277004
448710.0,0.0358519
448765.0,0.0511352
448789.0,0.0559185
448811.0,0.0575266
448831.0,0.0560731
448861.0,0.049867
448927.0,0.0315877
448961.0,0.0243143
448994.0,0.0191301
449029.0,0.0152017
449065.0,0.012283
449106.0,0.00992858
449153.0,0.0080883
449200.0,0.00679475
449258.0,0.00567055
449332.0,0.0047029
449415.0,0.00399206
449518.0,0.00341632
449622.0,0.00304167
449758.0,0.00272102
449927.0,0.00247837
450185.0,0.00229439
450422.0,0.00224912
450666.0,0.00233675
450783.0,0.00247954
450858.0,0.00265107
450941.0,0.00299607
450987.0,0.00331963
451034.0,0.0038469
451067.0,0.00442641
451095.0,0.00516731
451119.0,0.00607102
451141.0,0.00732697
451159.0,0.00884327
451177.0,0.0108898
451191.0,0.0132969
451205.0,0.0166528
451219.0,0.0208803
451233.0,0.0269822
451267.0,0.0455575
451282.0,0.0505799
451290.0,0.0515127
451300.0,0.0502257
451313.0,0.0453854
451348.0,0.026745
451363.0,0.0205651
451377.0,0.0160986
451391.0,0.0129468
451405.0,0.0106675
451422.0,0.00876211
451442.0,0.00715869
451465.0,0.00588826
451489.0,0.0050046
451521.0,0.00421152
451562.0,0.00357177
451605.0,0.00315266
451666.0,0.0027744
451760.0,0.00244948
451872.0,0.00224385
452042.0,0.00208718
452417.0,0.00194753
453357.0,0.00185898
453921.0,0.00184873
454578.0,0.00188226
454761.0,0.0019373
454875.0,0.00203449
454950.0,0.00220021
454993.0,0.00240384
455024.0,0.00269656
455045.0,0.0030444
455061.0,0.00347665
455074.0,0.00407003
455083.0,0.00465703
455090.0,0.00548616
455096.0,0.00645939
455100.0,0.00767132
455104.0,0.00904797
455108.0,0.0109949
455111.0,0.0134822
455115.0,0.0168387
455118.0,0.0213197
455122.0,0.0272036
455126.0,0.035884
455130.0,0.0474267
455134.0,0.0648408
455141.0,0.0931295
455156.0,0.177643
455163.0,0.202759
455169.0,0.212677
455170.0,0.212748
455176.0,0.204408
455182.0,0.182412
455194.0,0.12384
455202.0,0.0804489
455207.0,0.0581789
455212.0,0.0433198
455216.0,0.032691
455220.0,0.0248729
455223.0,0.0195714
455227.0,0.0155517
455230.0,0.0125468
455234.0,0.0100124
455238.0,0.00845275
455242.0,0.00699104
455248.0,0.00583438
455254.0,0.004969
455262.0,0.00432834
455273.0,0.00370639
455288.0,0.00321994
455308.0,0.00281451
455335.0,0.00251133
455377.0,0.00226248
455440.0,0.00209074
455554.0,0.00197335
455859.0,0.00191588
456309.0,0.00198885
456533.0,0.00213395
456648.0,0.00231327
456721.0,0.00253405
456775.0,0.00281759
456817.0,0.00319524
456850.0,0.00366561
456874.0,0.00419571
456899.0,0.00499574
456917.0,0.00589014
456934.0,0.00706859
456949.0,0.00855541
456964.0,0.0107805
456979.0,0.0135896
457003.0,0.0196338
457022.0,0.0239549
457035.0,0.0256394
457040.0,0.0257513
457050.0,0.0251697
457064.0,0.0225779
457099.0,0.0139395
457115.0,0.0108541
457130.0,0.00874358
457145.0,0.00715679
457164.0,0.0059021
457185.0,0.00493251
457209.0,0.00421389
457240.0,0.00364896
457280.0,0.00321071
457322.0,0.00294892
457381.0,0.00276827
457451.0,0.00270309
457525.0,0.00275579
457599.0,0.00292835
457672.0,0.00326579
457725.0,0.00368461
457770.0,0.00425421
457806.0,0.00494576
457838.0,0.00583671
457868.0,0.00707606
457894.0,0.008616
457915.0,0.0104899
457935.0,0.0128663
457955.0,0.0159361
457976.0,0.0204788
458019.0,0.0319584
458034.0,0.034697
458049.0,0.0357815
458063.0,0.0349076
458081.0,0.0314791
458128.0,0.0193027
458150.0,0.0148804
458169.0,0.0120668
458192.0,0.0096448
458214.0,0.0079929
458239.0,0.00662216
458269.0,0.00550432
458301.0,0.00468843
458337.0,0.00404389
458383.0,0.00350023
458438.0,0.00306789
458515.0,0.00269529
458603.0,0.0024441
458690.0,0.00228612
458865.0,0.00210744
459126.0,0.0019858
459596.0,0.00192041
459886.0,0.0019685
460016.0,0.0020983
460074.0,0.0022649
460112.0,0.00250226
460139.0,0.00280762
460155.0,0.00314673
460169.0,0.00358457
460179.0,0.00411117
460188.0,0.00482713
460193.0,0.00562843
460198.0,0.00668207
460203.0,0.00798247
460207.0,0.0098709
460211.0,0.0122937
460214.0,0.0153408
460218.0,0.0196621
460221.0,0.0254324
460225.0,0.032968
460229.0,0.0445096
460234.0,0.0608174
460240.0,0.0860441
460256.0,0.17328
460263.0,0.199472
460269.0,0.210067
460270.0,0.210241
460276.0,0.203436
460283.0,0.179426
460294.0,0.11952
460302.0,0.0796306
460307.0,0.0574855
460312.0,0.0419097
460315.0,0.0322235
460319.0,0.0247715
460323.0,0.0191001
460326.0,0.0148759
460330.0,0.0117852
460334.0,0.00961129
460338.0,0.00780315
460342.0,0.00655658
460347.0,0.00554445
460353.0,0.00477101
460361.0,0.00412579
460371.0,0.00357475
460384.0,0.00314639
460400.0,0.00282116
460429.0,0.00248081
460457.0,0.00229311
460501.0,0.00213392
460576.0,0.00200686
460727.0,0.0019149
461311.0,0.0018567
461457.0,0.00185551
462736.0,0.00191322
463248.0,0.00201627
463522.0,0.00215742
463704.0,0.00235814
463836.0,0.002642
463916.0,0.00294287
463974.0,0.00328361
464029.0,0.00376943
464075.0,0.00438935
464112.0,0.00512811
464143.0,0.00607161
464171.0,0.00724725
464196.0,0.00883255
464217.0,0.0107155
464234.0,0.0129363
464250.0,0.0158022
464265.0,0.0194958
464278.0,0.0240253
464290.0,0.0301388
464301.0,0.0376799
464312.0,0.0477339
464323.0,0.0621316
464337.0,0.084908
464360.0,0.127401
464371.0,0.142219
464380.0,0.145914
464390.0,0.141648
464402.0,0.125069
464430.0,0.0725172
464442.0,0.0556708
464453.0,0.0429394
464464.0,0.0339876
464475.0,0.0274419
464488.0,0.0219381
464501.0,0.0179918
464516.0,0.0146501
464532.0,0.0121172
464550.0,0.00999887
464573.0,0.00822721
464597.0,0.00689118
464627.0,0.00574411
464662.0,0.00484173
464709.0,0.00406099
464764.0,0.00348208
464818.0,0.00310724
464910.0,0.00272439
465047.0,0.002419
465184.0,0.00225946
465458.0,0.0021122
466042.0,0.00203811
466097.0,0.00203774
467010.0,0.00211479
467741.0,0.00229402
468232.0,0.00253383
468419.0,0.00273236
468491.0,0.00291865
468535.0,0.00320018
468560.0,0.00355401
468572.0,0.00389469
468581.0,0.00433642
468588.0,0.004957
468594.0,0.00575949
468600.0,0.0068356
468604.0,0.00816709
468609.0,0.0101588
468613.0,0.0128614
468618.0,0.0164552
468623.0,0.0216183
468630.0,0.029927
468646.0,0.0533869
468653.0,0.0602412
468659.0,0.0632015
468660.0,0.0632165
468666.0,0.0613538
468672.0,0.0559645
468682.0,0.0421454
468692.0,0.02748
468698.0,0.0200289
468703.0,0.0154845
468708.0,0.012006
468713.0,0.0094595
468718.0,0.00765643
468722.0,0.00656038
468728.0,0.00555825
468735.0,0.00478445
468743.0,0.00424877
468757.0,0.00378537
468780.0,0.00344692
468813.0,0.00323494
468881.0,0.00311615
468903.0,0.00310735
469134.0,0.00323391
469750.0,0.00375015
469956.0,0.00380519
470264.0,0.00370294
471342.0,0.00271624
471855.0,0.00240765
472625.0,0.00214536
473781.0,0.00196606
475834.0,0.00185731
477374.0,0.00183879
479043.0,0.00188667
479685.0,0.00198122
480038.0,0.0021209
480299.0,0.00235143
480451.0,0.00261747
480565.0,0.00296486
480642.0,0.00333243
480720.0,0.00391399
480771.0,0.00449958
480821.0,0.00533923
480859.0,0.00624938
480892.0,0.00738285
480926.0,0.00899767
480956.0,0.0111094
480982.0,0.0137809
481004.0,0.0168236
481024.0,0.020871
481043.0,0.0261384
481062.0,0.0332369
481081.0,0.042893
481102.0,0.0570966
481134.0,0.0793618
481151.0,0.0868753
481160.0,0.0880845
481172.0,0.0862201
481190.0,0.0774905
481234.0,0.0463543
481252.0,0.0359018
481270.0,0.0286909
481287.0,0.0231657
481307.0,0.0185517
481328.0,0.0151484
481351.0,0.0123455
481379.0,0.00998625
481408.0,0.00826093
481438.0,0.00702064
481480.0,0.00577979
481528.0,0.00482673
481583.0,0.00409298
481655.0,0.00348077
481736.0,0.00304461
481856.0,0.00264905
482017.0,0.00235718
482198.0,0.00217726
482499.0,0.00202237
483101.0,0.00190314
484072.0,0.00185808
484744.0,0.00190762
484949.0,0.00201127
485024.0,0.00211194
485083.0,0.00226272
485125.0,0.00246122
485162.0,0.0027752
485185.0,0.00312188
485205.0,0.00358512
485220.0,0.00413377
485232.0,0.00485025
485243.0,0.00575098
485252.0,0.0068795
485261.0,0.00847376
485269.0,0.010592
485278.0,0.0135429
485286.0,0.0174883
485298.0,0.0246651
485314.0,0.0356068
485324.0,0.0395931
485330.0,0.0403157
485339.0,0.0388216
485348.0,0.034684
485372.0,0.0188744
485380.0,0.0145621
485389.0,0.0112961
485396.0,0.00913134
485404.0,0.00750963
485413.0,0.00618474
485422.0,0.00533475
485433.0,0.00452273
485448.0,0.003828
485464.0,0.00336283
485483.0,0.00299419
485510.0,0.00266052
485552.0,0.00237314
485606.0,0.00218066
485707.0,0.0020223
485874.0,0.00192961
486334.0,0.00188367
486920.0,0.00192646
487163.0,0.0020162
487257.0,0.00211467
487314.0,0.00223657
487367.0,0.00245607
487399.0,0.0027205
487425.0,0.00310019
487442.0,0.00349707
487456.0,0.00406931
487466.0,0.00462392
487474.0,0.00535401
487480.0,0.00632058
487486.0,0.00743967
487490.0,0.00893156
487495.0,0.0107474
487499.0,0.0132712
487503.0,0.0167616
487507.0,0.021229
487511.0,0.0275263
487515.0,0.0357845
487519.0,0.0470441
487525.0,0.0643378
487532.0,0.093793
487546.0,0.158953
487554.0,0.182939
487560.0,0.190267
487566.0,0.184352
487573.0,0.164626
487584.0,0.118517
487593.0,0.0749801
487599.0,0.0537077
487604.0,0.0397583
487608.0,0.0302419
487612.0,0.0235738
487616.0,0.0182765
487620.0,0.0143775
487625.0,0.0115495
487629.0,0.0095133
487633.0,0.00794898
487638.0,0.00667863
487644.0,0.00580588
487650.0,0.00507956
487658.0,0.00442644
487670.0,0.0038213
487688.0,0.00329256
487711.0,0.0028842
487745.0,0.00255267
487779.0,0.00237537
487846.0,0.00220153
487936.0,0.00210829
488138.0,0.00206089
488564.0,0.00214869
488905.0,0.00235635
489084.0,0.00257266
489214.0,0.00283494
489336.0,0.00324859
489416.0,0.00371015
489477.0,0.00424913
489533.0,0.00502089
489578.0,0.00597722
489617.0,0.0072515
489650.0,0.008861
489678.0,0.0107889
489704.0,0.013338
489731.0,0.0169854
489790.0,0.026925
489813.0,0.0292305
489822.0,0.029424
489843.0,0.0282848
489868.0,0.0247615
489914.0,0.0173313
489941.0,0.0139556
489969.0,0.0115891
490000.0,0.00980036
490037.0,0.00855811
490066.0,0.00800586
490105.0,0.00764332
490125.0,0.00759324
490182.0,0.00784816
490239.0,0.00863813
490293.0,0.00990419
490355.0,0.012141
490429.0,0.0158722
490516.0,0.0204741
490563.0,0.021614
490570.0,0.0216321
490612.0,0.0209148
490668.0,0.018218
490767.0,0.0125847
490829.0,0.00987194
490892.0,0.00790028
490957.0,0.00645923
491031.0,0.00534488
491114.0,0.00448267
491219.0,0.0037763
491324.0,0.00331334
491450.0,0.00294413
491617.0,0.00263192
491868.0,0.00236317
492245.0,0.00216613
492727.0,0.00207771
492790.0,0.0020761
493083.0,0.00211713
493261.0,0.00222036
493395.0,0.00241748
493474.0,0.0026684
493534.0,0.00300729
493574.0,0.00339347
493602.0,0.00381737
493633.0,0.00451031
493654.0,0.00527041
493674.0,0.00628669
493690.0,0.00754305
493704.0,0.00906959
493716.0,0.0109596
493726.0,0.0133893
493736.0,0.0165129
493744.0,0.0205754
493752.0,0.0259222
493760.0,0.0328996
493768.0,0.0429907
493777.0,0.0576096
493794.0,0.0932175
493806.0,0.114101
493815.0,0.123265
493819.0,0.124222
493826.0,0.12123
493835.0,0.1085
493861.0,0.056823
493869.0,0.0431513
493877.0,0.0336047
493884.0,0.0266626
493892.0,0.021347
493900.0,0.0171133
493910.0,0.0137668
493920.0,0.0112747
493932.0,0.00921002
493947.0,0.00757213
493964.0,0.0062509
493983.0,0.00524181
494008.0,0.00439485
494036.0,0.00379463
494068.0,0.00332245
494111.0,0.00293309
494173.0,0.0025982
494256.0,0.00235382
494370.0,0.00218012
494561.0,0.0020491
494996.0,0.00195429
495544.0,0.00193221
496876.0,0.00200407
497710.0,0.00216728
498209.0,0.00239978
498459.0,0.00262623
498659.0,0.00294765
498795.0,0.00334206
498892.0,0.00383086
498951.0,0.00429596
499009.0,0.00501503
499054.0,0.00589234
499088.0,0.00688964
499116.0,0.00806839
499143.0,0.00973979
499165.0,0.0116998
499184.0,0.0140683
499201.0,0.0171973
499218.0,0.0214146
499234.0,0.0268972
499252.0,0.0349948
499277.0,0.0502934
499297.0,0.0621351
499313.0,0.0673406
499319.0,0.0677176
499332.0,0.065265
499349.0,0.0571818
499383.0,0.0358925
499400.0,0.0280306
499415.0,0.0226913
499431.0,0.0184418
499447.0,0.0153667
499467.0,0.012729
499486.0,0.0108595
499512.0,0.00913551
499544.0,0.00773882
499577.0,0.00684424
499622.0,0.0060532
499680.0,0.00547632
499758.0,0.00510232
499875.0,0.004924
499931.0,0.00491161
500000.0,0.00492004
500265.0,0.00483311
500484.0,0.00448873
500985.0,0.00324394
501226.0,0.00282874
501485.0,0.00252176
501831.0,0.00228407
502155.0,0.00221028
502435.0,0.00229441
502608.0,0.00247385
502738.0,0.00273927
502846.0,0.0031402
502921.0,0.00360477
502986.0,0.00422404
503040.0,0.00500193
503086.0,0.00600432
503126.0,0.00727877
503162.0,0.00891748
503192.0,0.010982
503217.0,0.0133726
503240.0,0.0163747
503262.0,0.0203529
503282.0,0.025616
503302.0,0.0325043
503325.0,0.0428478
503371.0,0.0689864
503390.0,0.0758146
503400.0,0.0769387
503413.0,0.075275
503433.0,0.0674239
503479.0,0.0410086
503500.0,0.031788
503519.0,0.0255068
503538.0,0.0205628
503560.0,0.0164412
503583.0,0.0134593
503608.0,0.0109486
503638.0,0.00891887
503671.0,0.0073568
503708.0,0.00610374
503754.0,0.00503084
503807.0,0.00420474
503869.0,0.00356667
503948.0,0.00303208
504037.0,0.00264886
504171.0,0.00229803
504349.0,0.00203486
504549.0,0.00186853
504882.0,0.00171936
505549.0,0.00159355
506810.0,0.00152452
507106.0,0.00152239
507741.0,0.00156003
507936.0,0.00164185
508031.0,0.00177204
508086.0,0.00196039
508119.0,0.00219213
508138.0,0.00241839
508157.0,0.00278677
508171.0,0.00326769
508182.0,0.00380698
508190.0,0.00446171
508197.0,0.00530873
508204.0,0.00652791
508210.0,0.00792669
508215.0,0.00982702
508221.0,0.012438
508227.0,0.0161376
508235.0,0.0216921
508255.0,0.0399234
508262.0,0.0442282
508269.0,0.0464696
508270.0,0.0465
508278.0,0.0449982
508285.0,0.0404851
508308.0,0.0203896
508315.0,0.0153076
508321.0,0.0118014
508327.0,0.00917949
508333.0,0.00749006
508339.0,0.00613462
508345.0,0.0051668
508352.0,0.00438784
508361.0,0.00372935
508370.0,0.00325096
508383.0,0.00283168
508398.0,0.00249814
508420.0,0.00221922
508447.0,0.00201472
508482.0,0.00185775
508553.0,0.00170776
508682.0,0.00161295
509040.0,0.00156708
509732.0,0.00162181
510245.0,0.00175336
510514.0,0.00189853
510738.0,0.002116
510918.0,0.00242342
511052.0,0.00281049
511164.0,0.00332547
511254.0,0.00395427
511331.0,0.00473612
511408.0,0.00583949
511497.0,0.00760011
511613.0,0.0101243
511672.0,0.0107293
511684.0,0.0107484
511726.0,0.010512
511790.0,0.00943872
511927.0,0.006491
512001.0,0.00530454
512064.0,0.0045586
512154.0,0.00382897
512244.0,0.00336288
512334.0,0.00307256
512423.0,0.00290763
512526.0,0.0028425
512648.0,0.00293515
512727.0,0.0031244
