Batch-based tally statistics for PINSPEC
Tally name: total
Tally type: Flux
Tally Domain: Geometry
Logarithmically spaced bins with width = 0.001800
# batches: 10	, # bins: 5000
Bin center, Mu, Variance, Std Dev, Rel Err
0.0350349041, 0.0051466868, 0.0000000289, 0.0001698714, 0.0330059655
0.0351804129, 0.0053046927, 0.0000000380, 0.0001948806, 0.0367373904
0.0353265261, 0.0050971260, 0.0000000376, 0.0001937976, 0.0380209611
0.0354732462, 0.0051122900, 0.0000000161, 0.0001267426, 0.0247917461
0.0356205756, 0.0056203753, 0.0000000289, 0.0001701345, 0.0302710209
0.0357685169, 0.0051068478, 0.0000000197, 0.0001401894, 0.0274512562
0.0359170726, 0.0050669656, 0.0000000165, 0.0001285531, 0.0253708347
0.0360662453, 0.0051617276, 0.0000000366, 0.0001913481, 0.0370705589
0.0362160376, 0.0057322688, 0.0000000392, 0.0001979983, 0.0345410039
0.0363664520, 0.0055234204, 0.0000000133, 0.0001153374, 0.0208815262
0.0365174911, 0.0048220497, 0.0000000170, 0.0001303762, 0.0270375128
0.0366691576, 0.0053755588, 0.0000000059, 0.0000764919, 0.0142295810
0.0368214539, 0.0056096898, 0.0000000261, 0.0001616746, 0.0288205918
0.0369743827, 0.0051186583, 0.0000000295, 0.0001718664, 0.0335764499
0.0371279468, 0.0050142528, 0.0000000202, 0.0001422257, 0.0283642810
0.0372821485, 0.0054340455, 0.0000000210, 0.0001448243, 0.0266512878
0.0374369908, 0.0057365143, 0.0000000273, 0.0001653349, 0.0288214973
0.0375924761, 0.0050629565, 0.0000000458, 0.0002139946, 0.0422667262
0.0377486072, 0.0054150560, 0.0000000476, 0.0002180704, 0.0402711282
0.0379053868, 0.0059467887, 0.0000000092, 0.0000960554, 0.0161524752
0.0380628175, 0.0056213870, 0.0000000171, 0.0001309466, 0.0232943549
0.0382209020, 0.0052811655, 0.0000000421, 0.0002051834, 0.0388519144
0.0383796432, 0.0055695110, 0.0000000181, 0.0001345038, 0.0241500233
0.0385390436, 0.0057523047, 0.0000000245, 0.0001565493, 0.0272150541
0.0386991060, 0.0058069439, 0.0000000215, 0.0001467739, 0.0252755831
0.0388598332, 0.0052941311, 0.0000000319, 0.0001784892, 0.0337145324
0.0390212280, 0.0057107833, 0.0000000180, 0.0001342325, 0.0235050933
0.0391832931, 0.0059066490, 0.0000000282, 0.0001680239, 0.0284465763
0.0393460312, 0.0055418704, 0.0000000620, 0.0002490663, 0.0449426373
0.0395094453, 0.0057898140, 0.0000000141, 0.0001185339, 0.0204728354
0.0396735381, 0.0058876971, 0.0000000211, 0.0001451755, 0.0246574365
0.0398383124, 0.0057276894, 0.0000000281, 0.0001676512, 0.0292703098
0.0400037710, 0.0062575529, 0.0000000227, 0.0001506602, 0.0240765369
0.0401699168, 0.0055135405, 0.0000000204, 0.0001427835, 0.0258968823
0.0403367527, 0.0055432228, 0.0000000328, 0.0001809816, 0.0326491657
0.0405042815, 0.0060800535, 0.0000000102, 0.0001010279, 0.0166162806
0.0406725061, 0.0057871194, 0.0000000187, 0.0001369143, 0.0236584543
0.0408414293, 0.0060569646, 0.0000000101, 0.0001003737, 0.0165716093
0.0410110541, 0.0055288302, 0.0000000263, 0.0001622753, 0.0293507463
0.0411813835, 0.0058525949, 0.0000000301, 0.0001736153, 0.0296646775
