24-Cr-52(n,elastic) ENDF/B-VII.1
4390220.0,2.13241
4396560.0,2.08393
4409290.0,2.49559
4415680.0,2.61475
4428490.0,2.33521
4434920.0,2.27864
4441360.0,2.42824
4447810.0,2.92915
4455910.0,2.67613
4460770.0,2.44468
4467260.0,2.25974
4480300.0,2.16297
4486850.0,2.61608
4493400.0,2.69674
4499970.0,2.403
4506550.0,2.47439
4513160.0,2.41138
4519760.0,2.21098
4526400.0,2.23359
4536360.0,2.46399
4539690.0,2.51716
4546360.0,2.42497
4549700.0,2.42485
4559750.0,2.43253
4566480.0,2.09756
4573200.0,1.9207
4579950.0,1.99127
4586700.0,2.21069
4593480.0,2.60407
4600270.0,2.5693
4607070.0,2.65804
4613900.0,2.53321
4620730.0,2.31116
4627580.0,2.42138
4641330.0,2.39474
4655140.0,2.16078
4662080.0,2.17398
4669010.0,2.41036
4675970.0,2.55006
4682960.0,2.45885
4689940.0,2.26586
4696950.0,2.45989
4703970.0,2.42494
4718060.0,2.52909
4725130.0,2.32944
4732220.0,2.55643
4739330.0,2.3306
4746440.0,2.23584
4757150.0,2.37361
4767890.0,2.41254
4775990.0,2.16278
4789480.0,2.00181
4796710.0,2.30388
4803960.0,2.26037
4811220.0,2.44564
4818510.0,2.39938
4825800.0,2.56419
4833120.0,2.43457
4840450.0,2.55518
4847800.0,2.15026
4855160.0,2.33494
4862540.0,2.21518
4869940.0,2.42577
4877350.0,2.50444
4884790.0,2.00816
4892230.0,2.23075
4899700.0,2.24177
4903440.0,2.24143
4907180.0,2.24198
4918440.0,2.58767
4922200.0,2.68267
4929740.0,2.66733
4952450.0,2.15804
4960050.0,2.12676
4969590.0,2.34759
4975310.0,2.52722
4986820.0,2.38417
4990650.0,2.35521
4998340.0,2.4773
5006050.0,2.37177
5013780.0,2.4184
5023460.0,2.23216
5029290.0,2.06988
5037080.0,2.16158
5044870.0,2.36127
5052690.0,2.28177
5060530.0,2.29556
5068400.0,2.10758
5076260.0,2.08212
5092060.0,2.28072
5099990.0,2.25936
5115910.0,2.31647
5123890.0,2.24967
5131900.0,2.35629
5147960.0,2.11685
5156020.0,2.16239
5164100.0,2.05439
5172210.0,2.26299
5188460.0,2.3861
5204790.0,2.32606
5221200.0,2.20375
5229440.0,2.21124
5245960.0,2.37875
5254260.0,2.36066
5270900.0,2.12917
5287620.0,2.2007
5296020.0,2.31018
5304430.0,2.23485
5312860.0,2.35965
5321310.0,2.13615
5334040.0,2.22048
5338280.0,2.22791
5346790.0,2.21731
5355330.0,2.2398
5363880.0,2.01388
5372460.0,2.01815
5381050.0,2.19186
5389670.0,2.27331
5398300.0,2.17776
5406960.0,2.34144
5441800.0,2.16167
5450570.0,2.1741
5459350.0,2.09579
5468160.0,2.22368
5476980.0,2.22754
5485830.0,2.40566
5494700.0,2.46633
5503590.0,2.40006
5512510.0,2.49112
5521440.0,2.09462
5534890.0,2.26952
5539380.0,2.30951
5557400.0,2.17051
5566450.0,2.01236
5584600.0,2.12256
5593710.0,2.28906
5612000.0,2.38083
5621190.0,2.27335
5630380.0,2.25044
5639610.0,2.01411
5648860.0,2.38213
5658130.0,2.379
5676730.0,2.12301
5686070.0,1.96567
5704820.0,2.21599
5714240.0,2.17581
5723660.0,2.0492
5733110.0,2.19178
5752100.0,2.10848
5761620.0,2.18611
5775960.0,2.04729
5780740.0,2.01995
5799960.0,2.20202
5809610.0,2.36778
5819290.0,2.20638
5828970.0,2.17251
5838690.0,2.0634
5848430.0,2.33138
5858200.0,2.20469
5882730.0,2.03387
5887650.0,1.98495
5897530.0,1.99233
5927260.0,2.21517
5937240.0,2.11374
5947220.0,2.09096
5957250.0,2.14833
5967280.0,2.46087
5977360.0,2.24311
5987440.0,2.14388
5997570.0,2.23874
6007700.0,2.2443
6017870.0,1.90002
6028070.0,1.97704
6048540.0,1.916
6058810.0,1.97105
6069120.0,1.96371
6079440.0,1.87761
6089800.0,2.01077
6100170.0,2.08281
6110580.0,2.2536
6121010.0,2.141
6131470.0,2.17679
6152480.0,2.40558
6163020.0,1.88166
6173590.0,1.95621
6184180.0,2.1494
6205460.0,2.04948
6216130.0,2.09799
6226840.0,2.08613
6248340.0,2.15655
6259130.0,2.29991
6269940.0,2.21265
6280790.0,2.31594
6291680.0,2.17819
6302570.0,2.15876
6324460.0,1.94511
6335450.0,2.09122
6346460.0,2.00653
6357510.0,2.07071
6368580.0,2.02546
6379690.0,2.03894
6390820.0,1.8888
6407580.0,2.04829
6413170.0,2.08694
6424390.0,2.00142
6435650.0,2.26819
6446940.0,1.96384
6458240.0,1.90903
6469580.0,2.05052
6480950.0,1.93796
6492360.0,1.95802
6503780.0,2.08939
6515240.0,1.9951
6538250.0,2.0495
6549800.0,1.88193
6561390.0,1.99659
6573000.0,2.04531
6584640.0,2.19353
6596320.0,2.0887
6608030.0,2.10671
6619770.0,2.08873
6631540.0,2.14879
6643360.0,2.08768
6655170.0,1.875
6667050.0,2.089
6678930.0,2.16675
6690860.0,2.00687
6702820.0,2.10995
6726840.0,2.14569
6750990.0,2.05054
6757050.0,2.05103
6763110.0,2.05092
6775270.0,1.7843
6799680.0,1.92795
6811930.0,1.86655
6824220.0,1.93363
6836540.0,2.07697
6848910.0,2.06981
6867500.0,1.93729
6873710.0,1.90978
6886180.0,1.96545
6898650.0,2.1214
6917470.0,1.98016
6923740.0,1.91427
6961620.0,2.15742
6974320.0,1.95536
6999820.0,1.99745
7012620.0,1.92541
7025460.0,1.99008
7042200.0,1.93016
7104540.0,2.04222
7125500.0,1.99998
7167710.0,2.08141
7188960.0,1.87778
7210300.0,1.90782
7231730.0,1.846
7253270.0,2.00687
7274890.0,1.87223
7296620.0,1.93388
7318450.0,1.92486
7340370.0,1.93244
7362390.0,2.04292
7384510.0,1.79307
7429050.0,2.05387
7451480.0,1.89239
7474000.0,1.97596
7496630.0,1.97294
7519370.0,1.98111
7542260.0,1.8608
7565140.0,1.83241
7614240.0,1.89307
7672620.0,1.84833
7702060.0,1.78509
7731760.0,1.88649
7761460.0,1.89555
7791510.0,1.86096
7821560.0,1.74543
7851870.0,1.95112
7882350.0,1.86035
7913020.0,1.87175
7974890.0,1.79618
8006100.0,1.9367
8037490.0,1.80721
8069070.0,1.76653
8100840.0,1.78985
8164940.0,1.69747
8213590.0,1.73835
8262540.0,1.7939
8295460.0,1.70619
8361900.0,1.7693
8395420.0,1.63481
8429150.0,1.73023
8480140.0,1.77432
8497210.0,1.80595
8531660.0,1.70758
8566100.0,1.66187
8600870.0,1.7093
8635850.0,1.67293
8671040.0,1.69249
8706450.0,1.67141
8742070.0,1.71324
8777920.0,1.64492
8813990.0,1.70302
8850280.0,1.61291
8886800.0,1.63045
8923540.0,1.59336
8960520.0,1.71637
8997720.0,1.53963
9072840.0,1.70667
9110750.0,1.62894
9148900.0,1.74858
9187420.0,1.62631
9284380.0,1.5412
9303940.0,1.51296
9343320.0,1.65407
9382950.0,1.54515
9442910.0,1.50001
9462980.0,1.47268
9503510.0,1.52506
9544040.0,1.53129
9584960.0,1.59956
9626150.0,1.47859
9667600.0,1.50677
1.0232E7,1.37264
1.07006E7,1.35054
1.09471E7,1.27415
1.1E7,1.28051
1.14667E7,1.26848
1.19406E7,1.16605
1.2E7,1.16122
1.2273E7,1.16695
1.3E7,1.12511
1.31039E7,1.12667
1.37878E7,1.06027
1.45E7,1.07197
1.509E7,1.01883
1.61538E7,0.97108
1.75E7,0.931548
1.81769E7,0.880683
1.93069E7,0.888035
1.99993E7,0.885732
2.0E7,0.901429
2.1E7,0.925122
2.2E7,0.935037
2.95935E7,1.15745
3.72976E7,1.36378
4.45E7,1.47159
5.1E7,1.50002
6.25E7,1.43865
8.2E7,1.1897
1.0325E8,0.897324
1.21E8,0.694964
1.36E8,0.561923
1.5E8,0.465443
